Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,1,151968,146292,149514993248,1654,2204319744,1690,2252779520,0,0,0.912567,7.47575e+06,0.0195689,5.70781,320.183,1.0255e+06
8.192e+06,1,1,1602592,146567,149671414752,1643,2177282048,1520,2021367808,0,0,0.913522,7.48357e+06,0.0195852,5.88302,328.82,1.02455e+06
8.192e+06,2,5,3909632,146432,149681035264,1625,2164064256,1641,2177368064,0,0,0.913581,7.48405e+06,0.0195659,5.69604,319.169,1.02558e+06
8.192e+06,3,3,2415456,146549,149797291168,1615,2152525824,1663,2216554496,0,0,0.91429,7.48986e+06,0.0195663,5.77031,323.138,1.02555e+06
8.192e+06,4,8,7103296,145478,148665707712,1537,2046644224,1560,2076766208,0,0,0.907383,7.43329e+06,0.0195712,5.35784,302.538,1.02514e+06
1.6384e+07,0,2,1200032,291754,298364190816,3227,4305256448,3306,4409413632,0,0,0.910535,1.49182e+07,0.0195569,5.54871,312.267,1.02606e+06
1.6384e+07,1,3,3491040,292678,299100363552,3269,4350423040,3108,4143546368,0,0,0.912782,1.4955e+07,0.0195706,5.72918,320.925,1.02536e+06
1.6384e+07,2,4,3985664,291809,298589576960,3162,4223209472,3284,4365062144,0,0,0.911223,1.49295e+07,0.0195458,5.52707,310.956,1.02658e+06
1.6384e+07,3,11,9736416,292739,299043999520,3180,4234084352,3243,4326387712,0,0,0.91261,1.49522e+07,0.0195783,5.6929,318.969,1.02486e+06
1.6384e+07,4,4,4558368,291468,297898680800,3139,4176166912,3036,4044730368,0,0,0.909115,1.48949e+07,0.0195683,5.39162,303.712,1.02535e+06
2.4576e+07,0,6,3529920,437538,447336747840,4839,6455922688,4862,6480084992,0,0,0.910109,2.23668e+07,0.0195619,5.55255,312.364,1.0258e+06
2.4576e+07,1,5,5441536,438257,447667742720,4818,6411980800,4790,6388273152,0,0,0.910782,2.23834e+07,0.0195796,5.62838,316.054,1.02484e+06
2.4576e+07,2,9,7563584,437809,447724594880,4761,6359216128,4903,6536568832,0,0,0.910898,2.23862e+07,0.0195571,5.55179,312.209,1.02601e+06
2.4576e+07,3,7,6459008,438830,448235893120,4737,6304735232,4768,6356013056,0,0,0.911938,2.24118e+07,0.0195803,5.59871,313.965,1.02474e+06
