Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,731318,0.912269,747330442144,18,15182944,8074,10744836096,0,0,28.415,1.02526e+06
1.6384e+07,1460448,0.911253,1492996811648,24,22971520,15977,21289140224,0,0,27.8895,1.02564e+06
2.4576e+07,2189963,0.910648,2238008950496,35,31355168,23899,31851065344,0,0,27.7801,1.02529e+06
3.2768e+07,2921186,0.910971,2985070142816,9,7248544,31870,42477076480,0,0,27.7765,1.02522e+06
4.096e+07,3651163,0.910875,3730944538720,45,44713888,39877,53141635072,0,0,27.8023,1.02521e+06
4.9152e+07,4381583,0.910957,4477537670944,31,31520992,47845,63736897536,0,0,27.8529,1.02525e+06
5.7344e+07,5111245,0.910917,5223565098432,19,17691200,55842,74347544576,0,0,27.8059,1.02532e+06
6.5536e+07,5841368,0.910849,5969338586624,38,36743680,63762,84883382272,0,0,27.7509,1.02525e+06
7.3728e+07,6571617,0.910848,6715502374400,20,21189120,71710,95469580288,0,0,27.7584,1.02524e+06
8.192e+07,7303176,0.910981,7462760349632,32,30158912,79663,106040889344,0,0,27.7822,1.02519e+06
