Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,730746,0.922612,746294368280,321,332851176,73029,97219964928,0,0,356.286,1.04883e+06
1.6384e+07,1461289,0.922473,1492326486664,339,344001912,146070,194459103232,0,0,355.969,1.0488e+06
2.4576e+07,2192547,0.923026,2240053270696,336,355800920,219787,292541292544,0,0,356.906,1.04924e+06
3.2768e+07,2922778,0.922885,2986206119168,337,354679552,292559,389382238208,0,0,356.483,1.04922e+06
4.096e+07,3653364,0.922869,3732681951064,341,343996584,364967,485765361664,0,0,355.694,1.04917e+06
4.9152e+07,4382860,0.922834,4479018688672,356,362680160,437772,582655590400,0,0,355.581,1.04937e+06
5.7344e+07,5113268,0.922791,5225242124696,361,363212392,510502,679516831744,0,0,355.458,1.04933e+06
6.5536e+07,5842123,0.922522,5969675028888,357,360896104,583284,776457248768,0,0,355.439,1.04929e+06
7.3728e+07,6573635,0.922684,6717259618728,344,353904216,656702,874203922432,0,0,355.813,1.04932e+06
8.192e+07,7304921,0.922852,7465209168832,358,370412608,730210,972125376512,0,0,355.829,1.04943e+06
