Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,2,619200,304994,124925742400,2281,934297600,2085,854016000,0,0,0.762486,6.24629e+06,0.048828,2.03299,55.1679,409600
8.192e+06,1,2,539200,305673,125203940800,2240,917504000,2281,934297600,0,0,0.764184,6.2602e+06,0.048828,2.0313,55.0104,409600
8.192e+06,2,3,1154400,305246,125028836000,2126,870809600,2240,917504000,0,0,0.763115,6.25144e+06,0.0488281,2.02914,55.0892,409600
8.192e+06,3,1,309600,305302,125051799200,2220,909312000,2126,870809600,0,0,0.763256,6.25259e+06,0.0488281,2.03231,55.0738,409600
8.192e+06,4,1,228000,305436,125106767200,2085,854016000,2220,909312000,0,0,0.763591,6.25534e+06,0.0488281,2.02585,54.9722,409600
1.6384e+07,0,1,98400,610247,249957482400,4479,1834598400,4188,1715404800,0,0,0.76281,1.24979e+07,0.0488281,2.02896,55.0285,409600
1.6384e+07,1,1,98400,610487,250055786400,4464,1828454400,4479,1834598400,0,0,0.76311,1.25028e+07,0.0488281,2.02412,54.8983,409600
1.6384e+07,2,1,129600,610468,250047972800,4281,1753497600,4464,1828454400,0,0,0.763086,1.25024e+07,0.0488281,2.03287,55.1792,409600
1.6384e+07,3,1,259200,610722,250151881600,4349,1781350400,4281,1753497600,0,0,0.763403,1.25076e+07,0.0488281,2.0346,55.1578,409600
1.6384e+07,4,1,169600,610284,249972566400,4188,1715404800,4349,1781350400,0,0,0.762856,1.24986e+07,0.0488281,2.01793,54.7968,409600
2.4576e+07,0,3,1033600,914878,374734224000,6850,2805760000,6311,2584985600,0,0,0.762399,1.87367e+07,0.0488281,2.03915,55.3253,409600
2.4576e+07,1,2,556800,916053,375215571200,6623,2712780800,6850,2805760000,0,0,0.763378,1.87608e+07,0.0488281,2.03587,55.2093,409600
2.4576e+07,2,5,1923200,915110,374829180800,6550,2682880000,6623,2712780800,0,0,0.762592,1.87415e+07,0.0488281,2.02822,55.0782,409600
2.4576e+07,3,1,408000,915656,375052699200,6427,2632499200,6550,2682880000,0,0,0.763047,1.87526e+07,0.0488281,2.03554,55.2215,409600
2.4576e+07,4,0,0,915451,374968729600,6311,2584985600,6427,2632499200,0,0,0.762876,1.87484e+07,0.0488281,2.02559,54.9893,409600
3.2768e+07,0,0,0,1219554,499529318400,8928,3656908800,8410,3444736000,0,0,0.762221,2.49765e+07,0.0488281,2.03358,55.2019,409600
3.2768e+07,1,3,1122400,1221214,500209360800,8866,3631513600,8928,3656908800,0,0,0.763259,2.50105e+07,0.0488281,2.0343,55.1699,409600
3.2768e+07,2,4,1260800,1220518,499924550400,8648,3542220800,8866,3631513600,0,0,0.762824,2.49962e+07,0.0488281,2.032,55.1613,409600
3.2768e+07,3,5,1844000,1220694,499996466400,8806,3606937600,8648,3542220800,0,0,0.762934,2.49998e+07,0.0488281,2.03482,55.2054,409600
3.2768e+07,4,1,309600,1221475,500316260000,8410,3444736000,8806,3606937600,0,0,0.763422,2.50158e+07,0.0488281,2.0356,55.2174,409600
4.096e+07,0,5,1990400,1525367,624790380800,11138,4562124800,10559,4324966400,0,0,0.762684,3.12395e+07,0.0488281,2.03725,55.2753,409600
4.096e+07,1,2,519200,1526285,625166636000,11127,4557619200,11138,4562124800,0,0,0.763143,3.12583e+07,0.0488281,2.03704,55.2481,409600
4.096e+07,2,1,58400,1525470,624832863200,10852,4444979200,11127,4557619200,0,0,0.762735,3.12416e+07,0.0488281,2.03344,55.2125,409600
4.096e+07,3,2,499200,1525233,624735756800,10915,4470784000,10852,4444979200,0,0,0.762617,3.12368e+07,0.0488281,2.02858,55.0628,409600
4.096e+07,4,8,2908000,1526455,625236336800,10559,4324966400,10915,4470784000,0,0,0.763228,3.12618e+07,0.0488281,2.03412,55.1792,409600
4.9152e+07,0,0,0,1830569,749801062400,13282,5440307200,12723,5211340800,0,0,0.762737,3.74901e+07,0.0488281,2.03604,55.242,409600
4.9152e+07,1,2,488000,1831982,750380158400,13383,5481676800,13282,5440307200,0,0,0.763326,3.7519e+07,0.0488281,2.03928,55.2921,409600
4.9152e+07,2,1,389600,1830326,749701549600,13000,5324800000,13383,5481676800,0,0,0.762636,3.74851e+07,0.0488281,2.02891,55.1006,409600
4.9152e+07,3,1,387200,1830346,749709744000,13244,5424742400,13000,5324800000,0,0,0.762644,3.74855e+07,0.0488281,2.02807,55.0411,409600
4.9152e+07,4,1,52000,1832350,750530917600,12723,5211340800,13244,5424742400,0,0,0.76348,3.75265e+07,0.0488281,2.03463,55.1786,409600
5.7344e+07,0,6,2126400,2135788,874819096000,15409,6311526400,15048,6163660800,0,0,0.762782,4.3741e+07,0.0488281,2.03448,55.2077,409600
5.7344e+07,1,1,388000,2137180,875388949600,15544,6366822400,15409,6311526400,0,0,0.763279,4.37694e+07,0.0488281,2.03858,55.2748,409600
5.7344e+07,2,1,29600,2135675,874772860000,15194,6223462400,15544,6366822400,0,0,0.762741,4.37386e+07,0.0488281,2.02947,55.1016,409600
5.7344e+07,3,2,545600,2135665,874768657600,15350,6287360000,15194,6223462400,0,0,0.762738,4.37384e+07,0.0488281,2.02998,55.0894,409600
5.7344e+07,4,4,1356800,2137543,875537894400,15048,6163660800,15350,6287360000,0,0,0.763408,4.37769e+07,0.0488281,2.03603,55.215,409600
6.5536e+07,0,1,389600,2441425,1000007700000,17430,7139328000,17202,7045939200,0,0,0.762945,5.00004e+07,0.0488281,2.03548,55.2267,409600
6.5536e+07,1,3,1196800,2442551,1000468921600,17787,7285555200,17430,7139328000,0,0,0.763297,5.00234e+07,0.0488281,2.03786,55.2516,409600
6.5536e+07,2,2,492000,2442239,1000341421600,17469,7155302400,17787,7285555200,0,0,0.7632,5.00171e+07,0.0488281,2.03367,55.1752,409600
6.5536e+07,3,7,2796000,2441072,999863162400,17508,7171276800,17469,7155302400,0,0,0.762835,4.99932e+07,0.0488281,2.03144,55.1256,409600
6.5536e+07,4,0,0,2442817,1000577843200,17202,7045939200,17508,7171276800,0,0,0.76338,5.00289e+07,0.0488281,2.03392,55.161,409600
7.3728e+07,0,1,148800,2747327,1125305400000,19811,8114585600,19372,7934771200,0,0,0.763147,5.62653e+07,0.0488281,2.03833,55.2838,409600
7.3728e+07,1,2,581600,2748030,1125593325600,19997,8190771200,19811,8114585600,0,0,0.763342,5.62797e+07,0.0488281,2.04042,55.3232,409600
7.3728e+07,2,1,39200,2747825,1125509490400,19923,8160460800,19997,8190771200,0,0,0.763285,5.62755e+07,0.0488281,2.03432,55.1801,409600
7.3728e+07,3,1,199200,2745956,1124743788000,19638,8043724800,19923,8160460800,0,0,0.762766,5.62372e+07,0.0488281,2.03091,55.1245,409600
7.3728e+07,4,1,249600,2747631,1125429817600,19372,7934771200,19638,8043724800,0,0,0.763231,5.62715e+07,0.0488281,2.03176,55.111,409600
8.192e+07,0,1,148800,3052558,1250328017600,22026,9021849600,21596,8845721600,0,0,0.76314,6.25164e+07,0.0488281,2.03793,55.2779,409600
8.192e+07,1,3,868000,3053515,1250720104800,22227,9104179200,22026,9021849600,0,0,0.763379,6.2536e+07,0.0488281,2.04069,55.3272,409600
8.192e+07,2,3,1186400,3052852,1250448221600,22109,9055846400,22227,9104179200,0,0,0.763213,6.25224e+07,0.0488281,2.03523,55.2103,409600
8.192e+07,3,0,0,3051602,1249936179200,21939,8986214400,22109,9055846400,0,0,0.762901,6.24968e+07,0.0488281,2.03128,55.1227,409600
8.192e+07,4,2,467200,3052953,1250489900800,21596,8845721600,21939,8986214400,0,0,0.763238,6.25245e+07,0.0488281,2.03155,55.1027,409600
