Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,730098,0.910885,746196997152,40,38603744,0,0,0,0,31.175,1.02205e+06
1.6384e+07,1462057,0.91204,1494286503072,8,6972256,0,0,0,0,31.4366,1.02204e+06
2.4576e+07,2193118,0.912282,2242025134464,40,38684288,0,0,0,0,31.5538,1.0223e+06
3.2768e+07,2924167,0.912256,2989281234400,14,10277408,0,0,0,0,31.4603,1.02227e+06
4.096e+07,3657365,0.912744,3738599528576,33,32069504,0,0,0,0,31.5612,1.02221e+06
4.9152e+07,4389801,0.912885,4487011404960,10,8971104,0,0,0,0,31.6205,1.02214e+06
5.7344e+07,5120983,0.91283,5234534561376,55,54704544,0,0,0,0,31.7017,1.02217e+06
6.5536e+07,5851912,0.912707,5981518711296,14,12887552,0,0,0,0,31.5434,1.02215e+06
7.3728e+07,6582330,0.912534,6727927620672,39,38415296,0,0,0,0,31.5564,1.02212e+06
8.192e+07,7311758,0.912319,7473716355392,26,22716096,0,0,0,0,31.4856,1.02215e+06
