Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,0,0,305819,125263462400,0,0,0,0,0,0,0.764547,6.26317e+06,0.0488281,2.03436,55.0832,409600
8.192e+06,1,1,149600,305349,125071210400,0,0,0,0,0,0,0.763374,6.25356e+06,0.048828,2.04579,55.4734,409600
8.192e+06,2,7,2584000,305111,124973748800,0,0,0,0,0,0,0.762779,6.24869e+06,0.048828,2.02522,54.9641,409600
8.192e+06,3,6,2233600,305318,125058476800,0,0,0,0,0,0,0.763296,6.25292e+06,0.048828,2.03744,55.2541,409600
8.192e+06,4,1,128800,305966,125323954400,0,0,0,0,0,0,0.764917,6.2662e+06,0.048828,2.05598,55.6357,409600
1.6384e+07,0,4,1327200,610986,250260176800,0,0,0,0,0,0,0.763733,1.2513e+07,0.0488281,2.02381,54.8584,409600
1.6384e+07,1,5,1785600,611222,250356793600,0,0,0,0,0,0,0.764028,1.25178e+07,0.0488281,2.05251,55.606,409600
1.6384e+07,2,0,0,610786,250177945600,0,0,0,0,0,0,0.763483,1.25089e+07,0.0488281,2.02549,54.9215,409600
1.6384e+07,3,0,0,611716,250558873600,0,0,0,0,0,0,0.764645,1.25279e+07,0.0488281,2.04977,55.489,409600
1.6384e+07,4,0,0,611159,250330726400,0,0,0,0,0,0,0.763949,1.25165e+07,0.0488281,2.04391,55.3818,409600
2.4576e+07,0,2,448000,916417,375364774400,0,0,0,0,0,0,0.763682,1.87682e+07,0.0488281,2.02431,54.8758,409600
2.4576e+07,1,4,1416800,916665,375466205600,0,0,0,0,0,0,0.763888,1.87733e+07,0.0488281,2.04864,55.5129,409600
2.4576e+07,2,2,679200,915280,374898828000,0,0,0,0,0,0,0.762734,1.87449e+07,0.0488281,2.024,54.935,409600
2.4576e+07,3,2,518400,916950,375583020800,0,0,0,0,0,0,0.764126,1.87792e+07,0.0488281,2.05007,55.5342,409600
2.4576e+07,4,2,719200,917135,375658596000,0,0,0,0,0,0,0.764279,1.87829e+07,0.0488281,2.04223,55.3128,409600
3.2768e+07,0,1,148800,1221253,500225489600,0,0,0,0,0,0,0.763284,2.50113e+07,0.0488281,2.02321,54.8742,409600
3.2768e+07,1,1,179200,1220851,500060800000,0,0,0,0,0,0,0.763032,2.5003e+07,0.0488281,2.03366,55.173,409600
3.2768e+07,2,1,329600,1220062,499737475200,0,0,0,0,0,0,0.762539,2.49869e+07,0.0488281,2.01954,54.829,409600
3.2768e+07,3,6,2280800,1222378,500686205600,0,0,0,0,0,0,0.763987,2.50343e+07,0.0488281,2.05224,55.6022,409600
3.2768e+07,4,2,419200,1221988,500526684800,0,0,0,0,0,0,0.763743,2.50263e+07,0.0488281,2.04232,55.3539,409600
4.096e+07,0,0,0,1525445,624822272000,0,0,0,0,0,0,0.762722,3.12411e+07,0.0488281,2.01559,54.7098,409600
4.096e+07,1,5,1800000,1525543,624862660800,0,0,0,0,0,0,0.762772,3.12431e+07,0.0488281,2.0316,55.1362,409600
4.096e+07,2,12,4786400,1525436,624818714400,0,0,0,0,0,0,0.762718,3.12409e+07,0.0488281,2.02144,54.8669,409600
4.096e+07,3,3,1068800,1527963,625853804800,0,0,0,0,0,0,0.763982,3.12927e+07,0.0488281,2.05182,55.5914,409600
4.096e+07,4,0,0,1526604,625296998400,0,0,0,0,0,0,0.763302,3.12648e+07,0.0488281,2.03946,55.3088,409600
4.9152e+07,0,0,0,1831323,750109900800,0,0,0,0,0,0,0.763051,3.75055e+07,0.0488281,2.01872,54.7704,409600
4.9152e+07,1,2,608800,1829705,749447378400,0,0,0,0,0,0,0.762377,3.74724e+07,0.0488281,2.02892,55.0927,409600
4.9152e+07,2,2,728800,1830970,749965402400,0,0,0,0,0,0,0.762904,3.74983e+07,0.0488281,2.02538,54.9599,409600
4.9152e+07,3,8,3113600,1833384,750954249600,0,0,0,0,0,0,0.76391,3.75477e+07,0.0488281,2.04788,55.491,409600
4.9152e+07,4,0,0,1832599,750632550400,0,0,0,0,0,0,0.763583,3.75316e+07,0.0488281,2.03731,55.2311,409600
5.7344e+07,0,1,209600,2136127,874957819200,0,0,0,0,0,0,0.762903,4.37479e+07,0.0488281,2.01775,54.755,409600
5.7344e+07,1,3,896000,2135341,874636006400,0,0,0,0,0,0,0.762622,4.37318e+07,0.0488281,2.03077,55.1246,409600
5.7344e+07,2,1,217600,2136170,874975424000,0,0,0,0,0,0,0.762918,4.37488e+07,0.0488281,2.02508,54.9507,409600
5.7344e+07,3,2,478400,2138225,875817300800,0,0,0,0,0,0,0.763652,4.37909e+07,0.0488281,2.04415,55.4096,409600
5.7344e+07,4,2,457600,2137933,875697718400,0,0,0,0,0,0,0.763548,4.37849e+07,0.0488281,2.03563,55.1887,409600
6.5536e+07,0,7,2636800,2442526,1000458880000,0,0,0,0,0,0,0.76329,5.00229e+07,0.0488281,2.02296,54.8672,409600
6.5536e+07,1,2,564000,2440523,999638476000,0,0,0,0,0,0,0.762664,4.99819e+07,0.0488281,2.03126,55.1348,409600
6.5536e+07,2,2,463200,2441310,999960932000,0,0,0,0,0,0,0.76291,4.9998e+07,0.0488281,2.02134,54.851,409600
6.5536e+07,3,1,264800,2443120,1000702096800,0,0,0,0,0,0,0.763475,5.00351e+07,0.0488281,2.04054,55.3256,409600
6.5536e+07,4,2,692800,2443306,1000778264000,0,0,0,0,0,0,0.763533,5.00389e+07,0.0488281,2.03526,55.1797,409600
7.3728e+07,0,0,0,2748196,1125661081600,0,0,0,0,0,0,0.763388,5.62831e+07,0.0488281,2.02471,54.9072,409600
7.3728e+07,1,1,49600,2746457,1124949147200,0,0,0,0,0,0,0.762905,5.62475e+07,0.0488281,2.03342,55.1756,409600
7.3728e+07,2,4,1304800,2746938,1125146138400,0,0,0,0,0,0,0.763039,5.62573e+07,0.0488281,2.02392,54.9108,409600
7.3728e+07,3,2,707200,2749817,1126325155200,0,0,0,0,0,0,0.763838,5.63163e+07,0.0488281,2.04383,55.3877,409600
7.3728e+07,4,3,824000,2749375,1126144404800,0,0,0,0,0,0,0.763716,5.63072e+07,0.0488281,2.03679,55.2075,409600
8.192e+07,0,1,267200,3053472,1250702273600,0,0,0,0,0,0,0.763368,6.25351e+07,0.0488281,2.02494,54.9149,409600
8.192e+07,1,5,1972000,3051699,1249975986400,0,0,0,0,0,0,0.762925,6.24988e+07,0.0488281,2.03451,55.2032,409600
8.192e+07,2,1,199200,3052274,1250211640800,0,0,0,0,0,0,0.763069,6.25106e+07,0.0488281,2.0241,54.9137,409600
8.192e+07,3,5,1955200,3055916,1251703286400,0,0,0,0,0,0,0.763979,6.25852e+07,0.0488281,2.04508,55.4109,409600
8.192e+07,4,1,49600,3054911,1251291905600,0,0,0,0,0,0,0.763728,6.25646e+07,0.0488281,2.0364,55.1965,409600
