Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,65,66216576,82809,65535856000,62378,82831331328,0,0,0,0,0.999998,8.19198e+06,0.0101085,46.2563,3249.47,1.0219e+06
8.192e+06,1,35,34141920,176777,188354492704,31567,43375878144,62378,82831331328,0,0,0.999674,8.18933e+06,0.0215863,45.3614,2511.18,1.11223e+06
8.192e+06,2,17,18580488,169648,181842193400,7916,10781409280,31567,43375878144,0,0,0.96511,7.90618e+06,0.0214576,16.3782,987.211,1.08481e+06
8.192e+06,3,11,11813568,151925,157309832512,1826,2452594688,7916,10781409280,0,0,0.834907,6.83956e+06,0.0222127,4.16921,251.177,1.0391e+06
8.192e+06,4,0,0,147891,151724654592,0,0,1826,2452594688,0,0,0.805264,6.59672e+06,0.0224189,2.7495,155.142,1.02592e+06
1.6384e+07,0,70,70050432,165649,131071856000,125068,166197620736,0,0,0,0,0.999999,1.6384e+07,0.0101104,46.4862,3264.53,1.02253e+06
1.6384e+07,1,38,39399424,353447,376747118592,63488,87301652480,125068,166197620736,0,0,0.999775,1.63803e+07,0.0215776,45.4564,2518.61,1.11299e+06
1.6384e+07,2,20,21236232,338946,363339515384,16501,22460260352,63488,87301652480,0,0,0.964195,1.57974e+07,0.0214558,16.6334,1000.45,1.08539e+06
1.6384e+07,3,2,1832312,305286,316351683208,3706,4981833728,16501,22460260352,0,0,0.839503,1.37544e+07,0.0221955,4.32828,260.237,1.03994e+06
1.6384e+07,4,3,1377872,296180,303807777200,0,0,3706,4981833728,0,0,0.806215,1.3209e+07,0.0224225,2.81622,158.727,1.02575e+06
2.4576e+07,0,52,55751296,248777,196607856000,187637,249385926656,0,0,0,0,0.999999,2.4576e+07,0.0101228,46.6341,3273.21,1.02196e+06
2.4576e+07,1,32,32263464,529980,565160800984,95830,131752337408,187637,249385926656,0,0,0.999846,2.45722e+07,0.0215683,45.5935,2524.56,1.11361e+06
2.4576e+07,2,12,11399168,508359,545059606528,25506,34761097216,95830,131752337408,0,0,0.964284,2.36982e+07,0.0214513,16.8593,1012.69,1.08608e+06
2.4576e+07,3,1,1196352,458275,475187871424,5693,7642189824,25506,34761097216,0,0,0.840671,2.06603e+07,0.0221814,4.44918,267.882,1.04065e+06
2.4576e+07,4,2,1883024,444764,456331965552,0,0,5693,7642189824,0,0,0.807313,1.98405e+07,0.022417,2.81544,158.678,1.02601e+06
3.2768e+07,0,51,52265600,331658,262143856000,250311,332634210304,0,0,0,0,0.999999,3.2768e+07,0.0101214,46.7217,3279.04,1.02201e+06
3.2768e+07,1,39,39890960,706492,753553940464,127591,175401668608,250311,332634210304,0,0,0.999854,3.27632e+07,0.0215636,45.6031,2527.3,1.11374e+06
3.2768e+07,2,15,17025560,678216,726879376872,34116,46480629760,127591,175401668608,0,0,0.964461,3.16035e+07,0.0214602,16.9109,1014.35,1.08567e+06
3.2768e+07,3,5,5830280,611770,634250312056,7667,10294452224,34116,46480629760,0,0,0.841556,2.75761e+07,0.0221848,4.48204,269.343,1.04053e+06
3.2768e+07,4,0,0,593138,608297582592,0,0,7667,10294452224,0,0,0.80712,2.64477e+07,0.0224268,2.81697,158.752,1.02556e+06
4.096e+07,0,63,67256960,414816,327679856000,313576,416745783296,0,0,0,0,1,4.096e+07,0.0101273,46.8536,3285.73,1.02202e+06
4.096e+07,1,54,55906304,883125,941957050368,160191,220163026944,313576,416745783296,0,0,0.999869,4.09547e+07,0.0215635,45.7202,2533.1,1.11387e+06
4.096e+07,2,21,22724608,848387,909132914688,43153,58793447424,160191,220163026944,0,0,0.965027,3.95275e+07,0.0214632,17.0347,1020.84,1.08568e+06
4.096e+07,3,5,3976304,764626,793051984784,9800,13150420992,43153,58793447424,0,0,0.84181,3.44805e+07,0.0221756,4.50154,270.856,1.04103e+06
4.096e+07,4,8,8155648,741558,760534916608,0,0,9800,13150420992,0,0,0.807293,3.30667e+07,0.0224261,2.81874,158.909,1.02559e+06
4.9152e+07,0,45,43274880,498111,393215856000,377140,501275398144,0,0,0,0,1,4.9152e+07,0.0101341,46.9826,3292.12,1.02198e+06
4.9152e+07,1,27,29489240,1059829,1130365536168,193185,265470988288,377140,501275398144,0,0,0.999885,4.91463e+07,0.0215648,45.912,2541.51,1.11398e+06
4.9152e+07,2,5,5515472,1018027,1091163817776,52218,71142416384,193185,265470988288,0,0,0.965208,4.74419e+07,0.0214584,17.1471,1028.38,1.08602e+06
4.9152e+07,3,3,2846512,917509,951671648464,11870,15938953216,52218,71142416384,0,0,0.841818,4.1377e+07,0.0221744,4.52179,272.306,1.04114e+06
4.9152e+07,4,1,64112,889462,912459879824,0,0,11870,15938953216,0,0,0.807132,3.96722e+07,0.0224203,2.82802,159.591,1.02585e+06
5.7344e+07,0,95,97354368,581207,458751856000,440515,585544552448,0,0,0,0,1,5.7344e+07,0.0101354,47.0274,3293.61,1.02209e+06
5.7344e+07,1,44,43794280,1236496,1318754779288,226097,310725115904,440515,585544552448,0,0,0.999881,5.73372e+07,0.0215653,46.0019,2545.51,1.1141e+06
5.7344e+07,2,16,14606336,1187800,1273342103552,61191,83369705472,226097,310725115904,0,0,0.965449,5.53627e+07,0.0214549,17.2201,1032.95,1.08624e+06
5.7344e+07,3,2,2141904,1070620,1110552187184,13793,18515185664,61191,83369705472,0,0,0.842021,4.82849e+07,0.022173,4.5187,272.221,1.04118e+06
5.7344e+07,4,0,0,1037281,1064126795776,0,0,13793,18515185664,0,0,0.806822,4.62664e+07,0.0224198,2.82439,159.445,1.02588e+06
6.5536e+07,0,71,74990208,664448,524287856000,503885,669743505408,0,0,0,0,1,6.5536e+07,0.0101387,47.0939,3297.21,1.022e+06
