Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,729050,0.920991,744767029208,128,130752552,103687,139441213440,0,0,114.915,1.05679e+06
1.6384e+07,1459508,0.921937,1491317950384,133,133896272,208763,280941367296,0,0,115.721,1.05732e+06
2.4576e+07,2190155,0.922423,2238348100488,99,102493304,314666,423541551104,0,0,116.351,1.05766e+06
3.2768e+07,2921274,0.922598,2985125067984,110,115012400,419685,564810960896,0,0,116.535,1.0575e+06
4.096e+07,3652512,0.9228,3732356722448,151,158019824,526720,708852678656,0,0,116.929,1.05764e+06
4.9152e+07,4382938,0.922808,4478876738232,81,81190216,634413,853827756032,0,0,117.392,1.05779e+06
5.7344e+07,5113404,0.922834,5225527721800,157,157896888,741596,998154559488,0,0,117.593,1.0579e+06
6.5536e+07,5845640,0.923078,5973867212512,112,112095520,850058,1144168353792,0,0,117.976,1.05799e+06
7.3728e+07,6577598,0.923225,6721848047624,140,136751096,957785,1289217155072,0,0,118.203,1.05803e+06
8.192e+07,7306725,0.923058,7467144973696,93,97165952,1064015,1432280203264,0,0,118.185,1.05805e+06
