Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,731524,0.912434,747466295904,58,56972704,0,0,0,0,32.0554,1.02179e+06
1.6384e+07,1461944,0.911926,1494098756768,43,38943584,0,0,0,0,31.3844,1.02199e+06
2.4576e+07,2193285,0.912067,2241494779936,20,20088800,0,0,0,0,31.6184,1.02198e+06
3.2768e+07,2924084,0.912041,2988575920416,26,26394336,0,0,0,0,31.6139,1.02206e+06
4.096e+07,3655427,0.912122,3736050241856,27,26169024,0,0,0,0,31.5626,1.02206e+06
4.9152e+07,4385442,0.912026,4482791018464,22,22462496,0,0,0,0,31.5484,1.0222e+06
5.7344e+07,5115611,0.911765,5228427590464,27,29963456,0,0,0,0,31.4138,1.02205e+06
6.5536e+07,5844933,0.911553,5973955374656,13,10244544,0,0,0,0,31.3928,1.02207e+06
7.3728e+07,6576076,0.911605,6721082637312,55,51962880,0,0,0,0,31.4119,1.02205e+06
8.192e+07,7308032,0.911748,7469039583328,9,9641888,0,0,0,0,31.4095,1.02203e+06
