Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,732113,0.914071,748806995328,27,23085696,8106,10778816512,0,0,28.5289,1.02616e+06
1.6384e+07,1462862,0.912975,1495818239680,11,7872832,16277,21659807744,0,0,28.3589,1.02592e+06
2.4576e+07,2191780,0.911866,2241000787552,16,13349280,24112,32103043072,0,0,27.9473,1.02582e+06
3.2768e+07,2922971,0.911981,2988378731776,20,20183808,32246,42954240000,0,0,28.1165,1.02576e+06
4.096e+07,3655045,0.912108,3735996391104,20,20504896,40362,53757112320,0,0,28.1885,1.02553e+06
4.9152e+07,4386532,0.912143,4483364599520,19,18643232,48343,64368164864,0,0,28.1991,1.02545e+06
5.7344e+07,5118146,0.912229,5231087644672,65,66117632,56382,75104043008,0,0,28.1933,1.02544e+06
6.5536e+07,5850724,0.912402,5979516759456,28,24457824,64452,85817352192,0,0,28.194,1.02538e+06
7.3728e+07,6581950,0.912429,6727159339104,13,12244896,72446,96496177152,0,0,28.1779,1.02544e+06
8.192e+07,7312909,0.912393,7474325614528,45,48361536,80544,107291029504,0,0,28.2067,1.02545e+06
