Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,731204,0.912676,747664198720,33,29901760,7907,10580754432,0,0,27.7172,1.02588e+06
1.6384e+07,1461482,0.911774,1493851082592,5,2572448,15862,21195374592,0,0,27.6956,1.02552e+06
2.4576e+07,2192587,0.912145,2241687866688,20,17904320,23902,31924981760,0,0,27.9133,1.02577e+06
3.2768e+07,2922929,0.911858,2987977049568,45,42662432,31788,42437672960,0,0,27.8211,1.02562e+06
4.096e+07,3655341,0.912353,3736997327872,18,19299328,39859,53193568256,0,0,27.9556,1.02571e+06
4.9152e+07,4385776,0.912125,4483275815520,11,7091616,47830,63796523008,0,0,27.9864,1.02559e+06
5.7344e+07,5116591,0.912126,5230497269504,20,16746752,55897,74572103680,0,0,28.0237,1.02563e+06
6.5536e+07,5846725,0.911982,5976763206336,13,10921280,63847,85133934592,0,0,27.9758,1.0256e+06
7.3728e+07,6576864,0.911832,6722752311104,49,48775360,71759,95672594432,0,0,27.9427,1.02554e+06
8.192e+07,7306940,0.911684,7468511448544,19,15147552,79751,106315210752,0,0,27.9001,1.02547e+06
