Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,730583,0.922804,746477804920,358,360149640,73244,97548873728,0,0,357.413,1.04938e+06
1.6384e+07,1459995,0.922222,1491855488728,358,360102184,147012,195788263424,0,0,358.455,1.04956e+06
2.4576e+07,2190030,0.922335,2238101456464,422,417888688,220329,293496508416,0,0,357.93,1.04968e+06
3.2768e+07,2920521,0.922461,2984612104408,360,367400744,294089,391644336128,0,0,358.477,1.04967e+06
4.096e+07,3652761,0.922796,3732339788824,346,347059176,368312,490455691264,0,0,359.339,1.04955e+06
4.9152e+07,4384149,0.923069,4480349061008,371,377065584,441970,588518760448,0,0,359.044,1.04968e+06
5.7344e+07,5115926,0.923306,5228641344480,303,306889760,515635,686629613568,0,0,358.889,1.04976e+06
6.5536e+07,5846104,0.923243,5975116080640,350,364923392,588897,784117133312,0,0,358.644,1.04977e+06
7.3728e+07,6575087,0.922999,6719929363384,375,379176008,661604,880846135296,0,0,358.091,1.04969e+06
8.192e+07,7304691,0.922917,7465820394736,405,415882000,734998,978545254400,0,0,358.064,1.04972e+06
