Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,732510,0.913803,748587433792,29,29462720,0,0,0,0,32.5759,1.02195e+06
1.6384e+07,1462939,0.912457,1494968821056,20,18422464,0,0,0,0,32.0288,1.02189e+06
2.4576e+07,2193206,0.912011,2241359354464,7,6567328,0,0,0,0,31.9471,1.02196e+06
3.2768e+07,2924056,0.911743,2987599362816,29,25289984,0,0,0,0,31.8085,1.02173e+06
4.096e+07,3655264,0.911892,3735108142048,30,28134432,0,0,0,0,31.7936,1.02184e+06
4.9152e+07,4386013,0.911838,4481866608928,30,28110560,0,0,0,0,31.689,1.02185e+06
5.7344e+07,5115750,0.911634,5227675352992,27,21717088,0,0,0,0,31.4987,1.02188e+06
6.5536e+07,5847616,0.911772,5975386039392,59,56228768,0,0,0,0,31.5573,1.02185e+06
7.3728e+07,6578994,0.911812,6722608567008,23,21318944,0,0,0,0,31.5735,1.02183e+06
8.192e+07,7311396,0.912056,7471563357600,16,11072096,0,0,0,0,31.6159,1.02191e+06
