Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,137436,98809228352,229238,163839960000,364658,484812955648,0,0,0,0,1,8.192e+06,0.0279832,69095.9,1.52588e+06,1.02206e+06
8.192e+06,1,0,0,110605,147136143360,0,0,110605,147136143360,0,0,0.898048,7.35681e+06,0.0150344,82.2948,24470.6,1.33028e+06
8.192e+06,2,59,78434304,107098,142319513600,0,0,107157,142397947904,59,78434304,0.868649,7.11598e+06,0.0150504,79.7185,24483.3,1.32887e+06
8.192e+06,3,119,158220288,99498,132333821952,0,0,99617,132492042240,119,158220288,0.807702,6.61669e+06,0.0150374,74.1752,24517.7,1.33001e+06
8.192e+06,4,0,0,47279,62786822144,0,0,47279,62786822144,0,0,0.38322,3.13934e+06,0.0150602,35.5815,24452.3,1.32801e+06
1.6384e+07,0,274037,196390358080,458370,327679960000,730355,971015938048,0,0,0,0,1,1.6384e+07,0.0279767,137387,3.05865e+06,1.0221e+06
1.6384e+07,1,117,152563712,220024,292627050496,0,0,220141,292779614208,117,152563712,0.893027,1.46314e+07,0.0150378,81.9504,24496.5,1.32996e+06
1.6384e+07,2,55,73965568,214077,284598804480,0,0,214132,284672770048,55,73965568,0.868527,1.42299e+07,0.0150441,79.727,24495.4,1.32943e+06
1.6384e+07,3,0,0,198533,263981219840,0,0,198533,263981219840,0,0,0.805607,1.31991e+07,0.0150414,73.96,24503.9,1.32966e+06
1.6384e+07,4,0,0,97549,129582333952,0,0,97549,129582333952,0,0,0.395454,6.47912e+06,0.0150559,36.7302,24454.6,1.32838e+06
2.4576e+07,0,410790,294018169920,687638,491519960000,1096553,1457788284928,0,0,0,0,1,2.4576e+07,0.0279801,205666,4.58833e+06,1.02203e+06
2.4576e+07,1,0,0,329793,438530375680,0,0,329793,438530375680,0,0,0.892192,2.19265e+07,0.0150408,81.9095,24505.7,1.32971e+06
2.4576e+07,2,118,158072832,320910,426608594944,0,0,321028,426766667776,118,158072832,0.867937,2.13304e+07,0.0150447,79.7118,24501.8,1.32938e+06
2.4576e+07,3,54,71094272,300129,398987493376,0,0,300183,399058587648,54,71094272,0.811742,1.99494e+07,0.0150445,74.5767,24502.2,1.32938e+06
2.4576e+07,4,0,0,145549,193432653824,0,0,145549,193432653824,0,0,0.39354,9.67163e+06,0.0150491,36.6038,24464.4,1.32899e+06
3.2768e+07,0,547430,391814196288,916997,655359960000,1462375,1944154607616,0,0,0,0,1,3.2768e+07,0.0279845,273958,6.11771e+06,1.02205e+06
3.2768e+07,1,0,0,440451,585590505472,0,0,440451,585590505472,0,0,0.89354,2.92795e+07,0.015043,82.0481,24509.2,1.32952e+06
3.2768e+07,2,68,90632192,427775,568799084544,0,0,427843,568889716736,68,90632192,0.867919,2.844e+07,0.0150413,79.7096,24504.4,1.32967e+06
3.2768e+07,3,128,171241472,401059,533148459008,0,0,401187,533319700480,128,171241472,0.81352,2.66574e+07,0.0150449,74.7443,24501.3,1.32935e+06
3.2768e+07,4,0,0,192894,256354684928,0,0,192894,256354684928,0,0,0.391166,1.28177e+07,0.015049,36.3795,24463.1,1.32899e+06
4.096e+07,0,682659,488692902976,1146310,819199960000,1827251,2429042556928,0,0,0,0,1,4.096e+07,0.0279861,342201,7.64621e+06,1.02208e+06
4.096e+07,1,58,77082624,550947,732331675648,0,0,551005,732408758272,58,77082624,0.89396,3.66166e+07,0.0150464,82.0511,24506.6,1.32922e+06
4.096e+07,2,118,152141824,535495,711967322112,0,0,535613,712119463936,118,152141824,0.869101,3.55984e+07,0.0150427,79.7641,24502.3,1.32954e+06
4.096e+07,3,0,0,501894,667198136320,0,0,501894,667198136320,0,0,0.814451,3.33599e+07,0.0150448,74.7792,24497,1.32936e+06
4.096e+07,4,0,0,238739,317316198400,0,0,238739,317316198400,0,0,0.387349,1.58658e+07,0.0150474,36.0211,24460.1,1.32913e+06
4.9152e+07,0,818919,586203753536,1375475,983039960000,2192408,2914396606464,0,0,0,0,1,4.9152e+07,0.0279841,410357,9.17471e+06,1.02207e+06
4.9152e+07,1,3,3051520,661461,879237038080,0,0,661464,879240089600,3,3051520,0.894406,4.39619e+07,0.0150462,82.0691,24506.8,1.32923e+06
4.9152e+07,2,124,161161216,643198,855044112384,0,0,643322,855205273600,124,161161216,0.869796,4.27522e+07,0.0150448,79.8108,24501.1,1.32936e+06
4.9152e+07,3,0,0,602838,801427673088,0,0,602838,801427673088,0,0,0.815254,4.00714e+07,0.0150441,74.8333,24494.6,1.32942e+06
4.9152e+07,4,67,85721088,284717,378437849088,0,0,284784,378523570176,67,85721088,0.384967,1.89219e+07,0.015047,35.8063,24459.7,1.32916e+06
5.7344e+07,0,954609,683166612544,1604625,1146879960000,2557062,3399106359296,0,0,0,0,1,5.7344e+07,0.0279824,478451,1.07036e+07,1.02206e+06
5.7344e+07,1,0,0,771946,1026066874368,0,0,771946,1026066874368,0,0,0.894659,5.13033e+07,0.0150467,82.0645,24504.8,1.3292e+06
5.7344e+07,2,4,3932160,751046,998366400512,0,0,751050,998370332672,4,3932160,0.870506,4.99183e+07,0.0150455,79.843,24500,1.3293e+06
5.7344e+07,3,60,77414400,705203,937502031872,0,0,705263,937579446272,60,77414400,0.817437,4.68751e+07,0.0150443,75.0063,24491.3,1.3294e+06
5.7344e+07,4,119,159129600,328684,436930576384,0,0,328803,437089705984,119,159129600,0.380973,2.18465e+07,0.0150451,35.4325,24462.4,1.32934e+06
6.5536e+07,0,1091461,781046664256,1833703,1310719960000,2923403,3886167871488,0,0,0,0,1,6.5536e+07,0.0279801,546491,1.22312e+07,1.02212e+06
6.5536e+07,1,125,165900288,881771,1172114567168,0,0,881896,1172280467456,125,165900288,0.894252,5.86057e+07,0.0150458,82.0592,24508.1,1.32927e+06
6.5536e+07,2,0,0,857643,1140142059520,0,0,857643,1140142059520,0,0,0.869859,5.70071e+07,0.0150445,79.8063,24504,1.32939e+06
6.5536e+07,3,59,76414976,805627,1070971580416,0,0,805686,1071047995392,59,76414976,0.817086,5.35486e+07,0.0150448,74.9997,24492.6,1.32936e+06
6.5536e+07,4,0,0,378178,502697349120,0,0,378178,502697349120,0,0,0.383528,2.51349e+07,0.015046,35.6692,24464.8,1.32926e+06
7.3728e+07,0,1227697,878006668352,2062601,1474559960000,3288895,4371967225856,0,0,0,0,1,7.3728e+07,0.0279758,614581,1.37579e+07,1.02209e+06
7.3728e+07,1,0,0,992817,1319706869760,0,0,992817,1319706869760,0,0,0.894984,6.59853e+07,0.015046,82.1265,24509.2,1.32925e+06
7.3728e+07,2,125,161464320,964740,1282497843200,0,0,964865,1282659307520,125,161464320,0.86975,6.41249e+07,0.0150447,79.7988,24504.1,1.32937e+06
7.3728e+07,3,0,0,906996,1205639524352,0,0,906996,1205639524352,0,0,0.817627,6.0282e+07,0.0150459,75.0458,24490.9,1.32927e+06
7.3728e+07,4,61,80994304,424156,563880529920,0,0,424217,563961524224,61,80994304,0.382406,2.8194e+07,0.0150442,35.569,24467.2,1.32942e+06
8.192e+07,0,1364670,975963749440,2291848,1638399960000,3653819,4857052819456,0,0,0,0,1,8.192e+07,0.0279767,682747,1.52868e+07,1.02203e+06
8.192e+07,1,61,82206720,1103097,1466311651328,0,0,1103158,1466393858048,61,82206720,0.894966,7.33156e+07,0.0150459,82.1119,24508.4,1.32927e+06
8.192e+07,2,129,170414080,1072556,1425806827520,0,0,1072685,1425977241600,129,170414080,0.870243,7.12903e+07,0.0150449,79.836,24504.5,1.32935e+06
8.192e+07,3,0,0,1008646,1340734599168,0,0,1008646,1340734599168,0,0,0.818319,6.70367e+07,0.0150462,75.0965,24488.7,1.32924e+06
8.192e+07,4,1,614400,469329,623946506240,0,0,469330,623947120640,1,614400,0.380827,3.11973e+07,0.0150439,35.4189,24466.4,1.32944e+06
