Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,730514,0.923111,746766176360,407,397991832,73231,97551978496,0,0,357.173,1.04983e+06
1.6384e+07,1462509,0.923639,1494525828912,358,365555920,146846,195546554368,0,0,357.879,1.04954e+06
2.4576e+07,2192470,0.923162,2240438328496,384,390382416,220433,293553889280,0,0,358.491,1.04957e+06
3.2768e+07,2922692,0.923144,2987183386664,359,361545688,293800,391299829760,0,0,358.242,1.04974e+06
4.096e+07,3653298,0.923106,3733800882960,397,404278512,366721,488295800832,0,0,357.712,1.04965e+06
4.9152e+07,4383900,0.923151,4480811429424,368,376308176,440183,586145579008,0,0,357.718,1.04972e+06
5.7344e+07,5115602,0.923276,5228442291264,333,336675776,513969,684415942656,0,0,357.976,1.0497e+06
6.5536e+07,5847078,0.923345,5975882091208,356,365397304,587107,781795581952,0,0,357.867,1.04965e+06
7.3728e+07,6578136,0.923331,6722750377216,358,365236992,659948,878812016640,0,0,357.762,1.04959e+06
8.192e+07,7308500,0.923275,7469194961496,373,379076008,733023,976159227904,0,0,357.644,1.04959e+06
