Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,3,864800,305585,125167980000,2032,832307200,2297,940851200,0,0,0.763965,6.2584e+06,0.048828,2.02524,54.9233,409600
8.192e+06,1,4,1235200,305986,125332268800,2197,899891200,2032,832307200,0,0,0.764967,6.26661e+06,0.048828,2.05395,55.5387,409600
8.192e+06,2,1,359200,305817,125262693600,2151,881049600,2197,899891200,0,0,0.764543,6.26313e+06,0.0488281,2.03971,55.2537,409600
8.192e+06,3,2,525600,305045,124946725600,2111,864665600,2151,881049600,0,0,0.762614,6.24734e+06,0.048828,2.01261,54.6083,409600
8.192e+06,4,2,664800,305083,124962151200,2297,940851200,2111,864665600,0,0,0.762708,6.24811e+06,0.0488281,2.01621,54.7281,409600
1.6384e+07,0,0,0,610630,250114048000,4260,1744896000,4417,1809203200,0,0,0.763287,1.25057e+07,0.0488281,2.02094,54.8356,409600
1.6384e+07,1,5,1702400,610888,250220070400,4349,1781350400,4260,1744896000,0,0,0.763611,1.2511e+07,0.0488281,2.04036,55.2846,409600
1.6384e+07,2,0,0,612434,250852966400,4425,1812480000,4349,1781350400,0,0,0.765543,1.25426e+07,0.0488281,2.0547,55.5634,409600
1.6384e+07,3,0,0,609789,249769574400,4328,1772748800,4425,1812480000,0,0,0.762236,1.24885e+07,0.0488281,2.01767,54.798,409600
1.6384e+07,4,3,966400,610124,249907052800,4417,1809203200,4328,1772748800,0,0,0.762656,1.24954e+07,0.0488281,2.02532,54.9774,409600
2.4576e+07,0,1,86400,916111,375239388800,6566,2689433600,6497,2661171200,0,0,0.763426,1.8762e+07,0.0488281,2.02918,55.0213,409600
2.4576e+07,1,1,69600,916260,375300436000,6611,2707865600,6566,2689433600,0,0,0.763551,1.8765e+07,0.0488281,2.03727,55.2257,409600
2.4576e+07,2,1,336800,917388,375762197600,6725,2754560000,6611,2707865600,0,0,0.76449,1.87881e+07,0.0488281,2.04075,55.2645,409600
2.4576e+07,3,0,0,915145,374843392000,6449,2641510400,6725,2754560000,0,0,0.762621,1.87422e+07,0.0488281,2.01789,54.7857,409600
2.4576e+07,4,1,299200,915327,374918049600,6497,2661171200,6449,2641510400,0,0,0.762773,1.87459e+07,0.0488281,2.02418,54.9371,409600
3.2768e+07,0,5,1987200,1222128,500583689600,8751,3584409600,8814,3610214400,0,0,0.76383,2.50292e+07,0.0488281,2.03696,55.2025,409600
3.2768e+07,1,1,228800,1220908,500084097600,8788,3599564800,8751,3584409600,0,0,0.763068,2.50042e+07,0.0488281,2.0313,55.108,409600
3.2768e+07,2,0,0,1223741,501244313600,8913,3650764800,8788,3599564800,0,0,0.764838,2.50622e+07,0.0488281,2.04166,55.2559,409600
3.2768e+07,3,1,189600,1220784,500033346400,8658,3546316800,8913,3650764800,0,0,0.76299,2.50017e+07,0.0488281,2.03157,55.1255,409600
3.2768e+07,4,2,599200,1220167,499780623200,8814,3610214400,8658,3546316800,0,0,0.762605,2.4989e+07,0.0488281,2.02419,54.9492,409600
4.096e+07,0,5,2038400,1526800,625377289600,11029,4517478400,10930,4476928000,0,0,0.7634,3.12689e+07,0.0488281,2.0374,55.2375,409600
4.096e+07,1,1,249600,1526564,625280774400,11017,4512563200,11029,4517478400,0,0,0.763282,3.1264e+07,0.0488281,2.03482,55.1869,409600
4.096e+07,2,0,0,1529443,626459852800,11143,4564172800,11017,4512563200,0,0,0.764721,3.1323e+07,0.0488281,2.04233,55.2834,409600
4.096e+07,3,3,1037600,1525486,624839256800,10837,4438835200,11143,4564172800,0,0,0.762743,3.1242e+07,0.0488281,2.02866,55.067,409600
4.096e+07,4,1,67200,1525364,624789436800,10930,4476928000,10837,4438835200,0,0,0.762682,3.12395e+07,0.0488281,2.02251,54.9028,409600
4.9152e+07,0,1,339200,1831819,750313132800,13327,5458739200,13003,5326028800,0,0,0.763258,3.75157e+07,0.0488281,2.03374,55.1413,409600
4.9152e+07,1,0,0,1831777,750295859200,13158,5389516800,13327,5458739200,0,0,0.76324,3.75148e+07,0.0488281,2.03625,55.2305,409600
4.9152e+07,2,1,27200,1835128,751668811200,13288,5442764800,13158,5389516800,0,0,0.764637,3.75834e+07,0.0488281,2.04179,55.2794,409600
4.9152e+07,3,0,0,1830171,749638041600,13009,5328486400,13288,5442764800,0,0,0.762571,3.74819e+07,0.0488281,2.02394,54.9522,409600
4.9152e+07,4,3,1141600,1829868,749514020000,13003,5326028800,13009,5328486400,0,0,0.762445,3.74757e+07,0.0488281,2.02094,54.8795,409600
5.7344e+07,0,2,488800,2137365,875465034400,15495,6346752000,15389,6303334400,0,0,0.763345,4.37733e+07,0.0488281,2.03557,55.1911,409600
5.7344e+07,1,3,883200,2137112,875361420800,15328,6278348800,15495,6346752000,0,0,0.763255,4.37681e+07,0.0488281,2.03628,55.2315,409600
5.7344e+07,2,0,0,2141090,876990464000,15628,6401228800,15328,6278348800,0,0,0.764675,4.38495e+07,0.0488281,2.04008,55.2229,409600
5.7344e+07,3,7,2642400,2134892,874451988000,15160,6209536000,15628,6401228800,0,0,0.762462,4.37226e+07,0.0488281,2.02435,54.9758,409600
5.7344e+07,4,1,129600,2135596,874740401600,15389,6303334400,15160,6209536000,0,0,0.762713,4.3737e+07,0.0488281,2.02485,54.9605,409600
6.5536e+07,0,5,1810400,2443301,1000776327200,17554,7190118400,17709,7253606400,0,0,0.763532,5.00388e+07,0.0488281,2.03637,55.209,409600
6.5536e+07,1,2,639200,2441849,1000181530400,17534,7181926400,17554,7190118400,0,0,0.763078,5.00091e+07,0.0488281,2.03275,55.1428,409600
6.5536e+07,2,4,1615200,2446532,1002099530400,17840,7307264000,17534,7181926400,0,0,0.764541,5.0105e+07,0.0488281,2.03874,55.1983,409600
6.5536e+07,3,2,519200,2440141,999482053600,17228,7056588800,17840,7307264000,0,0,0.762544,4.99741e+07,0.0488281,2.02413,54.9673,409600
6.5536e+07,4,2,768000,2440807,999754598400,17709,7253606400,17228,7056588800,0,0,0.762752,4.99877e+07,0.0488281,2.02474,54.9463,409600
7.3728e+07,0,1,109600,2748083,1125615096800,19863,8135884800,20028,8203468800,0,0,0.763357,5.62808e+07,0.0488281,2.03472,55.1773,409600
7.3728e+07,1,3,947200,2747931,1125552819200,19739,8085094400,19863,8135884800,0,0,0.763314,5.62776e+07,0.0488281,2.03574,55.2072,409600
7.3728e+07,2,1,369600,2750665,1126672424000,19796,8108441600,19739,8085094400,0,0,0.764074,5.63336e+07,0.0488281,2.03364,55.102,409600
7.3728e+07,3,1,208800,2744846,1124289122400,19428,7957708800,19796,8108441600,0,0,0.762457,5.62145e+07,0.0488281,2.02361,54.9529,409600
7.3728e+07,4,2,779200,2746722,1125057371200,20028,8203468800,19428,7957708800,0,0,0.762978,5.62529e+07,0.0488281,2.02686,54.986,409600
8.192e+07,0,0,0,3053448,1250692300800,22065,9037824000,22345,9152512000,0,0,0.763362,6.25346e+07,0.0488281,2.03461,55.1775,409600
8.192e+07,1,6,2167200,3053408,1250676207200,22038,9026764800,22065,9037824000,0,0,0.763352,6.25338e+07,0.0488281,2.03794,55.2577,409600
8.192e+07,2,2,599200,3056866,1252092533600,22044,9029222400,22038,9026764800,0,0,0.764217,6.26046e+07,0.0488281,2.03633,55.1676,409600
8.192e+07,3,2,518400,3049676,1249147590400,21614,8853094400,22044,9029222400,0,0,0.762419,6.24574e+07,0.0488281,2.02311,54.9441,409600
8.192e+07,4,4,1464000,3052293,1250219387200,22345,9152512000,21614,8853094400,0,0,0.763073,6.2511e+07,0.0488281,2.02847,55.0189,409600
