Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
3.52256e+07,6564563,0.763321,2688845600000,15,5548800,47452,19436339200,0,0,10.1605,409600
3.60448e+07,6716962,0.763291,2751268241600,12,4308800,48438,19840204800,0,0,10.1623,409600
3.6864e+07,6869352,0.763262,2813688024800,15,4698400,49566,20302233600,0,0,10.1592,409600
3.76832e+07,7021678,0.763226,2876080018400,12,4205600,50665,20752384000,0,0,10.1571,409600
3.85024e+07,7174321,0.763226,2938602412000,4,1108000,51759,21200486400,0,0,10.1576,409600
3.93216e+07,7326695,0.763198,3001015307200,13,4289600,52858,21650636800,0,0,10.1563,409600
4.01408e+07,7479916,0.763257,3063774668000,11,3431200,54016,22124953600,0,0,10.1598,409600
4.096e+07,7633298,0.76333,3126599517600,20,7535200,55142,22586163200,0,0,10.164,409600
4.17792e+07,7786549,0.763387,3189371244000,7,2093600,56285,23054336000,0,0,10.1667,409600
4.25984e+07,7939573,0.763421,3252049429600,8,2948000,57310,23474176000,0,0,10.167,409600
4.34176e+07,8092833,0.763475,3314825043200,7,2220800,58343,23897292800,0,0,10.1678,409600
4.42368e+07,8245016,0.763428,3377159022400,8,2808000,59484,24364646400,0,0,10.1675,409600
4.5056e+07,8397703,0.763428,3439700216800,11,3437600,60545,24799232000,0,0,10.1682,409600
4.58752e+07,8551044,0.763486,3502507868800,8,3030400,61655,25253888000,0,0,10.1702,409600
4.66944e+07,8704499,0.763553,3565363892800,12,3812800,62847,25742131200,0,0,10.1727,409600
4.75136e+07,8856402,0.763483,3627582902400,6,1814400,63958,26197196800,0,0,10.1705,409600
4.83328e+07,9008806,0.763458,3690007488800,4,1087200,65049,26644070400,0,0,10.1677,409600
4.9152e+07,9161246,0.763437,3752447243200,13,4443200,66039,27049574400,0,0,10.1655,409600
4.99712e+07,9313276,0.763384,3814719148000,18,6074400,67116,27490713600,0,0,10.1612,409600
5.07904e+07,9466515,0.763429,3877485850400,13,4018400,68292,27972403200,0,0,10.1651,409600
5.16096e+07,9619823,0.763478,3940280428000,9,2759200,69562,28492595200,0,0,10.1688,409600
5.24288e+07,9773143,0.763527,4003079863200,3,738400,70730,28971008000,0,0,10.1728,409600
5.3248e+07,9925605,0.763508,4065528518400,5,1337600,71868,29437132800,0,0,10.171,409600
5.40672e+07,10079134,0.763571,4128413704800,17,6544800,72949,29879910400,0,0,10.1746,409600
5.48864e+07,10231639,0.763555,4190879873600,13,4785600,73949,30289510400,0,0,10.172,409600
5.57056e+07,10383707,0.763508,4253167503200,8,2160800,75006,30722457600,0,0,10.1722,409600
5.65248e+07,10536089,0.763485,4315582942400,13,4436800,76052,31150899200,0,0,10.1705,409600
5.7344e+07,10689088,0.763506,4378251202400,6,1700000,77178,31612108800,0,0,10.1718,409600
5.81632e+07,10842096,0.763528,4440923160000,12,4276800,78301,32072089600,0,0,10.1763,409600
5.89824e+07,10994717,0.763522,4503436698400,14,5119200,79493,32560332800,0,0,10.1771,409600
5.98016e+07,11146827,0.763481,4565740660800,4,1316800,80588,33008844800,0,0,10.1754,409600
6.06208e+07,11299738,0.763496,4628373980000,12,3620000,81658,33447116800,0,0,10.1749,409600
6.144e+07,11452334,0.763489,4690876700800,21,7907200,82697,33872691200,0,0,10.1736,409600
6.22592e+07,11604861,0.763478,4753352016800,9,2735200,83778,34315468800,0,0,10.1744,409600
6.30784e+07,11757399,0.763468,4815831167200,6,1920800,84910,34779136000,0,0,10.1741,409600
6.38976e+07,11910010,0.763462,4878341162400,11,3439200,85944,35202662400,0,0,10.1741,409600
6.47168e+07,12062022,0.763419,4940605567200,19,6426400,87042,35652403200,0,0,10.1733,409600
6.5536e+07,12214378,0.763399,5003010720000,17,5472000,88180,36118528000,0,0,10.1739,409600
6.63552e+07,12367211,0.763408,5065610708800,9,2603200,89226,36546969600,0,0,10.1739,409600
6.71744e+07,12520201,0.763427,5128275030400,5,1347200,90255,36968448000,0,0,10.1759,409600
6.79936e+07,12672734,0.763418,5190752793600,14,4787200,91298,37395660800,0,0,10.1735,409600
6.88128e+07,12825630,0.76343,5253378781600,7,2133600,92318,37813452800,0,0,10.1723,409600
6.9632e+07,12978280,0.763428,5315904428000,25,9300000,93412,38261555200,0,0,10.1732,409600
7.04512e+07,13131109,0.763437,5378502839200,6,1864800,94568,38735052800,0,0,10.1758,409600
7.12704e+07,13284294,0.763465,5441247476000,11,3852000,95727,39209779200,0,0,10.1759,409600
7.20896e+07,13437256,0.763481,5503900480800,4,1215200,96769,39636582400,0,0,10.1745,409600
7.29088e+07,13590896,0.763534,5566831602400,13,4724000,97862,40084275200,0,0,10.1781,409600
7.3728e+07,13743196,0.763511,5629214361600,20,6912000,98850,40488960000,0,0,10.176,409600
7.45472e+07,13895826,0.763507,5691730663200,6,2124000,99855,40900608000,0,0,10.1757,409600
7.53664e+07,14048784,0.763521,5754383352800,8,1850400,100858,41311436800,0,0,10.1756,409600
7.61856e+07,14201477,0.76352,5816926337600,23,8062400,101965,41764864000,0,0,10.1758,409600
7.70048e+07,14354208,0.763522,5879484584000,12,3928000,103032,42201907200,0,0,10.1771,409600
7.7824e+07,14506954,0.763524,5942049168000,18,6563200,104234,42694246400,0,0,10.178,409600
7.86432e+07,14659963,0.76354,6004721796000,10,3144800,105344,43148902400,0,0,10.1787,409600
7.94624e+07,14812945,0.763554,6067382735200,8,2813600,106446,43600281600,0,0,10.1788,409600
8.02816e+07,14965409,0.763541,6129832087200,4,1077600,107534,44045926400,0,0,10.1785,409600
8.11008e+07,15117553,0.763513,6192150495200,14,4948000,108670,44511232000,0,0,10.177,409600
8.192e+07,15270009,0.763501,6254596420800,11,3771200,109861,44999065600,0,0,10.1786,409600
