Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
2.94912e+07,5500731,0.763991,2253100108800,14,5043200,39687,16255795200,0,0,10.193,409600
3.03104e+07,5654064,0.764063,2315904827200,3,1016000,40776,16701849600,0,0,10.1974,409600
3.11296e+07,5806612,0.764028,2378389147200,20,7320000,41886,17156505600,0,0,10.199,409600
3.19488e+07,5960121,0.764118,2441266052000,7,2376800,43128,17665228800,0,0,10.2046,409600
3.2768e+07,6112906,0.764113,2503847092000,9,2892000,44241,18121113600,0,0,10.2017,409600
3.35872e+07,6265969,0.764143,2566541252800,2,468800,45360,18579456000,0,0,10.2044,409600
3.44064e+07,6418519,0.76411,2629026382400,8,2276800,46368,18992332800,0,0,10.2,409600
3.52256e+07,6571199,0.764093,2691563441600,9,3355200,47431,19427737600,0,0,10.1965,409600
3.60448e+07,6723929,0.764083,2754122044000,9,2960800,48528,19877068800,0,0,10.1946,409600
3.6864e+07,6875759,0.763974,2816312311200,16,5128800,49638,20331724800,0,0,10.1884,409600
3.76832e+07,7028183,0.763933,2878744392800,7,2231200,50717,20773683200,0,0,10.1882,409600
3.85024e+07,7181647,0.764005,2941603164800,7,2313600,51811,21221785600,0,0,10.1903,409600
3.93216e+07,7334946,0.764057,3004394179200,7,2569600,52887,21662515200,0,0,10.191,409600
4.01408e+07,7488239,0.764106,3067183779200,17,5878400,53957,22100787200,0,0,10.1963,409600
4.096e+07,7641294,0.76413,3129874820800,10,3297600,55090,22564864000,0,0,10.1972,409600
4.17792e+07,7793912,0.764109,3192387072000,9,2969600,56167,23006003200,0,0,10.198,409600
4.25984e+07,7946046,0.764043,3254700681600,1,169600,57211,23433625600,0,0,10.1932,409600
4.34176e+07,8098590,0.764018,3317183519200,13,4269600,58265,23865344000,0,0,10.1912,409600
4.42368e+07,8250950,0.763977,3379590134400,11,3491200,59438,24345804800,0,0,10.1883,409600
4.5056e+07,8403177,0.763925,3441941969600,15,5473600,60466,24766873600,0,0,10.1866,409600
4.58752e+07,8555631,0.763896,3504387260000,5,1245600,61509,25194086400,0,0,10.182,409600
4.66944e+07,8708363,0.763892,3566946095200,8,2666400,62634,25654886400,0,0,10.184,409600
4.75136e+07,8860391,0.763827,3629217026400,6,1584800,63690,26087424000,0,0,10.1804,409600
4.83328e+07,9013069,0.76382,3691753843200,7,2086400,64926,26593689600,0,0,10.1811,409600
4.9152e+07,9165315,0.763776,3754113496800,9,3213600,65994,27031142400,0,0,10.1807,409600
4.99712e+07,9318205,0.763787,3816737274400,10,3589600,67053,27464908800,0,0,10.1816,409600
5.07904e+07,9471051,0.763795,3879342951200,5,1586400,68115,27899904000,0,0,10.1829,409600
5.16096e+07,9623895,0.763801,3941948020000,3,600800,69276,28375449600,0,0,10.1834,409600
5.24288e+07,9776014,0.763751,4004256904000,14,4164800,70340,28811264000,0,0,10.1801,409600
5.3248e+07,9928173,0.763706,4066580127200,7,2400800,71451,29266329600,0,0,10.1783,409600
5.40672e+07,10081190,0.763727,4129256354400,10,3165600,72555,29718528000,0,0,10.1785,409600
5.48864e+07,10233975,0.76373,4191837031200,16,5682400,73756,30210457600,0,0,10.1782,409600
5.57056e+07,10386801,0.763736,4254434912000,7,1644800,74885,30672896000,0,0,10.1789,409600
5.65248e+07,10539676,0.763745,4317052488800,16,5354400,75945,31107072000,0,0,10.1787,409600
5.7344e+07,10692580,0.763756,4379680970400,6,2255200,77114,31585894400,0,0,10.1788,409600
5.81632e+07,10846301,0.763824,4442645617600,8,2548800,78199,32030310400,0,0,10.1803,409600
5.89824e+07,10998810,0.763806,4505113515200,11,3566400,79290,32477184000,0,0,10.1794,409600
5.98016e+07,11152082,0.763841,4567893780000,6,1464800,80436,32946585600,0,0,10.18,409600
6.06208e+07,11305079,0.763857,4630561384800,8,2250400,81502,33383219200,0,0,10.1817,409600
6.144e+07,11457493,0.763833,4692989700800,10,3528000,82604,33834598400,0,0,10.1805,409600
6.22592e+07,11609965,0.763814,4755441886400,5,1825600,83652,34263859200,0,0,10.1775,409600
6.30784e+07,11762476,0.763797,4817911616000,11,3059200,84727,34704179200,0,0,10.1762,409600
6.38976e+07,11914602,0.763757,4880221695200,12,4199200,85811,35148185600,0,0,10.1751,409600
6.47168e+07,12066981,0.763733,4942636404800,12,3928000,86938,35609804800,0,0,10.1751,409600
6.5536e+07,12219499,0.763719,5005107414400,9,3062400,88038,36060364800,0,0,10.1765,409600
6.63552e+07,12371807,0.763692,5067493371200,13,4100800,89150,36515840000,0,0,10.174,409600
6.71744e+07,12524499,0.763689,5130035272800,3,746400,90291,36983193600,0,0,10.1736,409600
6.79936e+07,12677301,0.763693,5192622882400,12,4522400,91390,37433344000,0,0,10.1725,409600
6.88128e+07,12829296,0.763649,5254880423200,5,1266400,92492,37884723200,0,0,10.1711,409600
6.9632e+07,12981678,0.763628,5317296360000,7,1816000,93536,38312345600,0,0,10.1711,409600
7.04512e+07,13134728,0.763647,5379985050400,4,1176800,94636,38762905600,0,0,10.1722,409600
7.12704e+07,13287590,0.763655,5442597726400,5,1185600,95720,39206912000,0,0,10.1732,409600
7.20896e+07,13439805,0.763625,5504944768000,2,179200,96851,39670169600,0,0,10.1726,409600
7.29088e+07,13592151,0.763604,5567345524000,7,2392800,97996,40139161600,0,0,10.1736,409600
7.3728e+07,13744291,0.763572,5629662626400,8,2244000,99040,40566784000,0,0,10.1712,409600
7.45472e+07,13897179,0.763581,5692285105600,12,4328000,100065,40986624000,0,0,10.1709,409600
7.53664e+07,14049768,0.763574,5754785385600,10,3683200,101215,41457664000,0,0,10.1706,409600
7.61856e+07,14202329,0.763566,5817275036800,19,6704000,102357,41925427200,0,0,10.1724,409600
7.70048e+07,14355267,0.763578,5879918500800,11,3368000,103483,42386636800,0,0,10.1732,409600
7.7824e+07,14508192,0.763589,5942556221600,11,3727200,104629,42856038400,0,0,10.1723,409600
7.86432e+07,14661544,0.763622,6005369408800,13,4338400,105737,43309875200,0,0,10.1727,409600
7.94624e+07,14814874,0.763653,6068173661600,13,4053600,106892,43782963200,0,0,10.1748,409600
8.02816e+07,14967564,0.763651,6130715559200,21,7256800,108001,44237209600,0,0,10.1752,409600
8.11008e+07,15120428,0.763658,6193327750400,3,787200,109221,44736921600,0,0,10.1752,409600
8.192e+07,15274096,0.763705,6256270639200,10,3178400,110392,45216563200,0,0,10.1773,409600
