Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,137090,98403434528,229157,163839660000,363841,483753779200,0,0,0,0,0.999998,8.19198e+06,0.0279733,69062.8,1.5331e+06,1.02179e+06
8.192e+06,1,0,0,110370,146796449792,0,0,110370,146796449792,0,0,0.895974,7.33982e+06,0.0150371,81.9286,24471.7,1.33004e+06
8.192e+06,2,109,139866112,107471,142933110784,0,0,107580,143072976896,109,139866112,0.872394,7.14666e+06,0.0150379,79.8134,24483.2,1.32992e+06
8.192e+06,3,48,63901696,100243,133277593600,0,0,100291,133341495296,48,63901696,0.813462,6.66388e+06,0.0150427,74.506,24700.7,1.32955e+06
8.192e+06,4,0,0,45600,60542857216,0,0,45600,60542857216,0,0,0.369524,3.02714e+06,0.0150637,34.3213,24454.1,1.32769e+06
1.6384e+07,0,273344,195922194464,458529,327679660000,729914,970420183040,0,0,0,0,0.999999,1.6384e+07,0.0279864,137201,3.05605e+06,1.02205e+06
1.6384e+07,1,120,160055296,220760,293530951680,0,0,220880,293691006976,120,160055296,0.895785,1.46765e+07,0.0150417,82.1138,24495.9,1.32964e+06
1.6384e+07,2,0,0,214892,285758734336,0,0,214892,285758734336,0,0,0.872066,1.42879e+07,0.0150401,79.9776,24501.1,1.32978e+06
1.6384e+07,3,54,69947392,200579,266648137728,0,0,200633,266718085120,54,69947392,0.813746,1.33324e+07,0.0150445,74.6752,24594.8,1.32938e+06
1.6384e+07,4,0,0,93509,124252356608,0,0,93509,124252356608,0,0,0.379188,6.21262e+06,0.0150515,35.2457,24454.3,1.32877e+06
2.4576e+07,0,410974,294226038816,687801,491519660000,1095205,1455980929024,0,0,0,0,0.999999,2.4576e+07,0.0279867,205522,4.58323e+06,1.02176e+06
2.4576e+07,1,119,156012544,330895,439884660736,0,0,331014,440040673280,119,156012544,0.894948,2.19942e+07,0.0150446,82.0504,24499.6,1.32937e+06
2.4576e+07,2,53,71389184,322736,429202104320,0,0,322789,429273493504,53,71389184,0.873214,2.14601e+07,0.0150389,80.083,24501.5,1.32989e+06
2.4576e+07,3,0,0,302065,401529700352,0,0,302065,401529700352,0,0,0.816914,2.00765e+07,0.0150457,74.9587,24555.3,1.32928e+06
2.4576e+07,4,0,0,139337,185137061888,0,0,139337,185137061888,0,0,0.376662,9.25685e+06,0.0150523,35.0078,24458.2,1.3287e+06
3.2768e+07,0,547166,391691563040,917014,655359660000,1460810,1942038597632,0,0,0,0,0.999999,3.2768e+07,0.0279851,273906,6.11012e+06,1.02191e+06
3.2768e+07,1,121,158543872,442028,587598016512,0,0,442149,587756560384,121,158543872,0.896603,2.93799e+07,0.0150453,82.2299,24502.7,1.32932e+06
3.2768e+07,2,0,0,429579,571276636160,0,0,429579,571276636160,0,0,0.871699,2.85638e+07,0.0150393,79.9688,24505.2,1.32985e+06
3.2768e+07,3,62,79618048,403499,536359854080,0,0,403561,536439472128,62,79618048,0.81842,2.6818e+07,0.0150458,75.1181,24536.2,1.32926e+06
3.2768e+07,4,5,6451200,185516,246559477760,0,0,185521,246565928960,5,6451200,0.37622,1.2328e+07,0.0150484,34.963,24458.3,1.32905e+06
4.096e+07,0,681725,487848837152,1146369,819199660000,1826187,2427567206400,0,0,0,0,1,4.096e+07,0.0279875,341960,7.6424e+06,1.02198e+06
4.096e+07,1,53,68440064,552548,734434369536,0,0,552601,734502809600,53,68440064,0.896526,3.67217e+07,0.0150469,82.2169,24502.7,1.32917e+06
4.096e+07,2,116,152567808,537119,714266554368,0,0,537235,714419122176,116,152567808,0.871907,3.57133e+07,0.0150397,80.0033,24504.4,1.32981e+06
4.096e+07,3,0,0,503558,669290438656,0,0,503558,669290438656,0,0,0.817005,3.34645e+07,0.0150475,74.9803,24526.2,1.32912e+06
4.096e+07,4,0,0,232793,309354835968,0,0,232793,309354835968,0,0,0.37763,1.54677e+07,0.0150502,35.0891,24461.9,1.32888e+06
4.9152e+07,0,818694,585617932320,1375572,983039660000,2192518,2914725892096,0,0,0,0,1,4.9152e+07,0.0279861,409992,9.1731e+06,1.02202e+06
4.9152e+07,1,0,0,662684,880868536320,0,0,662684,880868536320,0,0,0.896066,4.40434e+07,0.0150461,82.2104,24506.3,1.32924e+06
4.9152e+07,2,61,80560128,644547,857076965376,0,0,644608,857157525504,61,80560128,0.871864,4.28538e+07,0.0150406,80.0336,24507.7,1.32973e+06
4.9152e+07,3,121,158253056,604012,802928701440,0,0,604133,803086954496,121,158253056,0.816781,4.01464e+07,0.0150452,74.9881,24522.1,1.32932e+06
4.9152e+07,4,6,6782976,281087,373606092800,0,0,281093,373612875776,6,6782976,0.380052,1.86803e+07,0.0150472,35.325,24463.3,1.32914e+06
