Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,137596,98960394624,229417,163839760000,364682,484566278144,0,0,0,0,0.999999,8.19199e+06,0.028005,68938.5,1.52422e+06,1.02142e+06
8.192e+06,1,63,82927616,110382,146745569280,0,0,110445,146828496896,63,82927616,0.895664,7.33728e+06,0.015044,82.1031,24458.2,1.32943e+06
8.192e+06,2,122,162074624,106767,141823934464,0,0,106889,141986009088,122,162074624,0.865625,7.0912e+06,0.0150563,79.3533,24487.9,1.32835e+06
8.192e+06,3,0,0,99881,132688732160,0,0,99881,132688732160,0,0,0.809868,6.63444e+06,0.0150549,74.4024,24476.2,1.32847e+06
8.192e+06,4,0,0,47467,63063040000,0,0,47467,63063040000,0,0,0.384906,3.15315e+06,0.0150538,35.7577,24495,1.32857e+06
1.6384e+07,0,273189,195900008832,458530,327679760000,730055,970237640704,0,0,0,0,0.999999,1.6384e+07,0.0279865,137139,3.05337e+06,1.02192e+06
1.6384e+07,1,0,0,220430,293127270400,0,0,220430,293127270400,0,0,0.894553,1.46564e+07,0.0150399,82.0425,24486.9,1.3298e+06
1.6384e+07,2,0,0,215014,285642207232,0,0,215014,285642207232,0,0,0.871711,1.42821e+07,0.0150548,79.9336,24495,1.32848e+06
1.6384e+07,3,60,82292736,201038,267048902656,0,0,201098,267131195392,60,82292736,0.814969,1.33524e+07,0.0150563,74.8203,24474.6,1.32836e+06
1.6384e+07,4,128,169242624,93385,124167725056,0,0,93513,124336967680,128,169242624,0.37893,6.20839e+06,0.0150418,35.2252,24488.6,1.32962e+06
2.4576e+07,0,410060,293760973184,687584,491519760000,1095229,1455760064512,0,0,0,0,1,2.4576e+07,0.0279779,205143,4.58282e+06,1.02197e+06
2.4576e+07,1,3,3018752,330546,439573721088,0,0,330549,439576739840,3,3018752,0.894315,2.19787e+07,0.0150394,82.0129,24491.8,1.32984e+06
2.4576e+07,2,69,90632192,321558,427305754624,0,0,321627,427396386816,69,90632192,0.869356,2.13653e+07,0.0150505,79.717,24497.4,1.32886e+06
2.4576e+07,3,129,173690880,302154,401433186304,0,0,302283,401606877184,129,173690880,0.816718,2.00717e+07,0.0150538,74.9555,24476.1,1.32858e+06
2.4576e+07,4,0,0,140770,187180060672,0,0,140770,187180060672,0,0,0.380819,9.359e+06,0.0150411,35.3684,24482.5,1.32969e+06
3.2768e+07,0,546018,391084882304,916831,655359760000,1460543,1941294718976,0,0,0,0,1,3.2768e+07,0.0279795,273371,6.10736e+06,1.02201e+06
3.2768e+07,1,54,72757248,441184,586533015552,0,0,441238,586605772800,54,72757248,0.894978,2.93267e+07,0.0150438,82.0853,24494,1.32945e+06
3.2768e+07,2,118,154804224,429063,570238996480,0,0,429181,570393800704,118,154804224,0.870116,2.85119e+07,0.0150485,79.782,24500.1,1.32903e+06
3.2768e+07,3,0,0,402397,534713090048,0,0,402397,534713090048,0,0,0.815907,2.67357e+07,0.015051,74.8644,24478.6,1.32882e+06
3.2768e+07,4,0,0,187727,249582055424,0,0,187727,249582055424,0,0,0.380832,1.24791e+07,0.0150433,35.3772,24476.9,1.32949e+06
4.096e+07,0,682373,488419903872,1145911,819199760000,1825747,2426731016192,0,0,0,0,1,4.096e+07,0.0279764,341507,7.63449e+06,1.02198e+06
4.096e+07,1,134,177442816,551770,733464158208,0,0,551904,733641601024,134,177442816,0.895342,3.66732e+07,0.0150456,82.1142,24496.2,1.32929e+06
4.096e+07,2,6,7569408,535663,711956590592,0,0,535669,711964160000,6,7569408,0.869088,3.55978e+07,0.0150476,79.6883,24501,1.32911e+06
4.096e+07,3,71,91287552,504626,670607642624,0,0,504697,670698930176,71,91287552,0.818613,3.35304e+07,0.0150498,75.112,24478.3,1.32891e+06
4.096e+07,4,0,0,233477,310426324992,0,0,233477,310426324992,0,0,0.378938,1.55213e+07,0.0150423,35.198,24474,1.32958e+06
4.9152e+07,0,819379,586094406016,1375078,983039760000,2191591,2912974872576,0,0,0,0,1,4.9152e+07,0.027976,409671,9.16418e+06,1.0219e+06
4.9152e+07,1,0,0,662027,880027750400,0,0,662027,880027750400,0,0,0.895211,4.40014e+07,0.0150456,82.1147,24500.5,1.32929e+06
4.9152e+07,2,59,79912960,643185,854927257600,0,0,643244,855007170560,59,79912960,0.869677,4.27464e+07,0.0150465,79.7728,24503.4,1.32921e+06
4.9152e+07,3,124,162086912,606183,805532389376,0,0,606307,805694476288,124,162086912,0.81943,4.02766e+07,0.0150505,75.2073,24480.3,1.32886e+06
4.9152e+07,4,0,0,280013,372245475328,0,0,280013,372245475328,0,0,0.378668,1.86123e+07,0.0150445,35.1706,24470.8,1.32939e+06
5.7344e+07,0,955342,683163892096,1604147,1146879760000,2556751,3398219173888,0,0,0,0,1,5.7344e+07,0.0279741,477909,1.06911e+07,1.0219e+06
5.7344e+07,1,53,68390912,772367,1026766348288,0,0,772420,1026834739200,53,68390912,0.895269,5.13383e+07,0.0150446,82.1123,24502,1.32937e+06
5.7344e+07,2,123,165224448,751391,998624133120,0,0,751514,998789357568,123,165224448,0.870731,4.99312e+07,0.0150485,79.8627,24502.1,1.32904e+06
5.7344e+07,3,0,0,708406,941350662144,0,0,708406,941350662144,0,0,0.820793,4.70675e+07,0.0150508,75.3205,24480.7,1.32883e+06
