Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,0,0,145796,149136547840,0,0,0,0,0,0,0.910257,7.45683e+06,0.019552,6.26439,352.486,1.02291e+06
8.192e+06,1,13,11140352,146820,149913600768,0,0,0,0,0,0,0.915,7.49568e+06,0.0195873,6.74706,376.906,1.02106e+06
8.192e+06,2,4,3979456,145725,149025171264,0,0,0,0,0,0,0.909577,7.45126e+06,0.0195571,6.39094,359.767,1.02265e+06
8.192e+06,3,3,2878624,146380,149712286560,0,0,0,0,0,0,0.913771,7.48561e+06,0.0195548,6.44964,361.447,1.02276e+06
8.192e+06,4,3,3483296,145971,149517736288,0,0,0,0,0,0,0.912584,7.47589e+06,0.0195256,6.56888,369.148,1.0243e+06
1.6384e+07,0,7,6708704,292272,298717495840,0,0,0,0,0,0,0.911613,1.49359e+07,0.0195685,6.29752,353.521,1.02205e+06
1.6384e+07,1,10,9891616,292936,299291164896,0,0,0,0,0,0,0.913364,1.49646e+07,0.0195753,6.41605,359.338,1.02169e+06
1.6384e+07,2,0,0,291860,298148323328,0,0,0,0,0,0,0.909876,1.49074e+07,0.0195782,6.34771,356.839,1.02155e+06
1.6384e+07,3,7,5734496,293112,299705872288,0,0,0,0,0,0,0.91463,1.49853e+07,0.01956,6.48803,363.155,1.02249e+06
1.6384e+07,4,2,1612224,293185,299709339200,0,0,0,0,0,0,0.91464,1.49855e+07,0.0195646,6.57045,367.675,1.02225e+06
2.4576e+07,0,10,11071008,438298,448024654304,0,0,0,0,0,0,0.911508,2.24012e+07,0.0195658,6.24639,350.741,1.02219e+06
2.4576e+07,1,10,10593696,438651,448218495584,0,0,0,0,0,0,0.911903,2.24109e+07,0.0195731,6.30809,353.916,1.02181e+06
2.4576e+07,2,4,3720480,438216,447516183264,0,0,0,0,0,0,0.910474,2.23758e+07,0.0195844,6.34469,356.322,1.02122e+06
2.4576e+07,3,1,381120,439547,449344511808,0,0,0,0,0,0,0.914194,2.24672e+07,0.0195639,6.44975,361.119,1.02229e+06
2.4576e+07,4,1,1104192,439721,449547896512,0,0,0,0,0,0,0.914608,2.24774e+07,0.0195628,6.61962,370.471,1.02235e+06
3.2768e+07,0,6,4969792,584265,597125397184,0,0,0,0,0,0,0.911141,2.98563e+07,0.0195693,6.22806,349.794,1.02201e+06
3.2768e+07,1,2,1657472,584674,597593253248,0,0,0,0,0,0,0.911855,2.98797e+07,0.0195676,6.2972,353.426,1.0221e+06
3.2768e+07,2,6,6265504,584018,596521399648,0,0,0,0,0,0,0.910219,2.98261e+07,0.0195808,6.23452,350.304,1.02141e+06
3.2768e+07,3,5,4015424,585711,598914349760,0,0,0,0,0,0,0.913871,2.99457e+07,0.0195591,6.4704,362.491,1.02254e+06
3.2768e+07,4,1,1040512,585535,598652063616,0,0,0,0,0,0,0.913471,2.99326e+07,0.0195618,6.48194,363.246,1.0224e+06
4.096e+07,0,11,11123840,730110,746378969984,0,0,0,0,0,0,0.911107,3.73189e+07,0.0195641,6.19682,348.146,1.02228e+06
4.096e+07,1,5,4448576,730762,746997919424,0,0,0,0,0,0,0.911863,3.73499e+07,0.0195653,6.27169,352.034,1.02222e+06
4.096e+07,2,11,12007488,730026,745562429376,0,0,0,0,0,0,0.91011,3.72781e+07,0.0195832,6.23688,350.432,1.02128e+06
4.096e+07,3,3,2120640,731409,747638244416,0,0,0,0,0,0,0.912644,3.73819e+07,0.0195659,6.36628,357.021,1.02219e+06
4.096e+07,4,13,11632736,731704,747843108768,0,0,0,0,0,0,0.912894,3.73922e+07,0.0195684,6.38976,358.184,1.02205e+06
4.9152e+07,0,5,4445120,876011,895232392256,0,0,0,0,0,0,0.910677,4.47616e+07,0.0195706,6.16272,346.284,1.02194e+06
4.9152e+07,1,19,18707552,876501,895872453536,0,0,0,0,0,0,0.911329,4.47936e+07,0.0195675,6.29036,353.232,1.0221e+06
4.9152e+07,2,1,1143872,876347,894967499712,0,0,0,0,0,0,0.910408,4.47484e+07,0.0195839,6.26698,351.999,1.02125e+06
4.9152e+07,3,2,1595840,877770,897589769792,0,0,0,0,0,0,0.913076,4.48795e+07,0.0195584,6.38417,357.991,1.02258e+06
4.9152e+07,4,0,0,877821,897126146048,0,0,0,0,0,0,0.912604,4.48563e+07,0.0195696,6.38699,358.129,1.02199e+06
5.7344e+07,0,3,3944736,1022348,1044764057312,0,0,0,0,0,0,0.910962,5.22382e+07,0.0195709,6.1923,347.83,1.02193e+06
5.7344e+07,1,2,1390048,1022621,1045374495264,0,0,0,0,0,0,0.911494,5.22687e+07,0.0195647,6.266,351.87,1.02225e+06
5.7344e+07,2,8,7528576,1022098,1044090433408,0,0,0,0,0,0,0.910375,5.22045e+07,0.0195787,6.26159,351.799,1.02152e+06
5.7344e+07,3,4,2634816,1024030,1046934551488,0,0,0,0,0,0,0.912854,5.23467e+07,0.0195624,6.36827,357.113,1.02237e+06
5.7344e+07,4,7,7996608,1024333,1046793591616,0,0,0,0,0,0,0.912732,5.23397e+07,0.0195709,6.37193,357.21,1.02193e+06
6.5536e+07,0,2,2595264,1169026,1194412222016,0,0,0,0,0,0,0.911264,5.97206e+07,0.0195749,6.19807,347.967,1.02172e+06
6.5536e+07,1,0,0,1169167,1195233910784,0,0,0,0,0,0,0.911891,5.97617e+07,0.0195638,6.29419,353.312,1.0223e+06
6.5536e+07,2,10,10409664,1168675,1193949153600,0,0,0,0,0,0,0.910911,5.96975e+07,0.0195766,6.27292,352.267,1.02163e+06
6.5536e+07,3,5,5283104,1170190,1196316140256,0,0,0,0,0,0,0.912717,5.98158e+07,0.0195632,6.30972,353.873,1.02233e+06
6.5536e+07,4,14,12059232,1170811,1196342676896,0,0,0,0,0,0,0.912737,5.98171e+07,0.0195732,6.35259,356.081,1.0218e+06
7.3728e+07,0,2,2027552,1315222,1343680434144,0,0,0,0,0,0,0.911242,6.7184e+07,0.0195764,6.21867,349.104,1.02164e+06
7.3728e+07,1,12,12616960,1315348,1344316676864,0,0,0,0,0,0,0.911673,6.72158e+07,0.019569,6.26396,351.606,1.02202e+06
7.3728e+07,2,6,3716768,1315376,1343998904672,0,0,0,0,0,0,0.911458,6.71999e+07,0.0195741,6.2922,353.184,1.02176e+06
7.3728e+07,3,0,0,1316154,1345323515904,0,0,0,0,0,0,0.912356,6.72662e+07,0.0195664,6.27935,352.256,1.02216e+06
7.3728e+07,4,7,7128352,1316882,1345648061152,0,0,0,0,0,0,0.912576,6.72824e+07,0.0195725,6.31884,354.272,1.02184e+06
8.192e+07,0,7,5829664,1461176,1493015223264,0,0,0,0,0,0,0.911264,7.46508e+07,0.0195735,6.20646,348.462,1.02179e+06
8.192e+07,1,8,9310560,1461775,1493983010464,0,0,0,0,0,0,0.911855,7.46992e+07,0.0195688,6.27414,352.111,1.02203e+06
8.192e+07,2,0,0,1461937,1493993054208,0,0,0,0,0,0,0.911861,7.46997e+07,0.0195709,6.33887,355.701,1.02193e+06
