Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,55,57248704,83074,65535784000,62911,83565219840,0,0,0,0,0.999997,8.19197e+06,0.0101409,47.0942,3300.07,1.02135e+06
8.192e+06,1,65,64303336,176824,188388859672,32251,44314824704,62911,83565219840,0,0,0.999856,8.19082e+06,0.0215881,45.9162,2538.72,1.11298e+06
8.192e+06,2,23,22067480,169538,181656278760,8494,11581177856,32251,44314824704,0,0,0.964123,7.8981e+06,0.0214657,16.9576,1021.03,1.08539e+06
8.192e+06,3,1,763752,152795,158471657624,1796,2397298688,8494,11581177856,0,0,0.841073,6.89007e+06,0.0221761,4.34886,262.305,1.04061e+06
8.192e+06,4,2,1163352,147771,151546032040,0,0,1796,2397298688,0,0,0.804316,6.58896e+06,0.0224271,2.72421,153.75,1.02554e+06
1.6384e+07,0,77,80849856,166293,131071784000,125937,167302737920,0,0,0,0,0.999998,1.6384e+07,0.0101497,47.1988,3304.24,1.02103e+06
1.6384e+07,1,21,18419712,353536,376766926848,64735,88988127232,125937,167302737920,0,0,0.999827,1.63812e+07,0.0215819,46.0467,2545.22,1.11351e+06
1.6384e+07,2,3,1911920,339208,363615441808,16971,23125630976,64735,88988127232,0,0,0.964927,1.58094e+07,0.0214561,16.9443,1022.23,1.0858e+06
1.6384e+07,3,7,6963368,305326,316694437720,3751,5028790272,16971,23125630976,0,0,0.840413,1.37693e+07,0.0221744,4.39892,265.531,1.04092e+06
1.6384e+07,4,2,2777216,296121,303878262656,0,0,3751,5028790272,0,0,0.806402,1.32121e+07,0.0224129,2.83227,159.648,1.0262e+06
2.4576e+07,0,46,49122240,249503,196607784000,188852,250923257856,0,0,0,0,0.999999,2.4576e+07,0.0101523,47.1267,3297.69,1.02094e+06
2.4576e+07,1,31,31997368,530009,565131338312,97373,133835767808,188852,250923257856,0,0,0.999794,2.45709e+07,0.0215706,46.0515,2545.47,1.1141e+06
2.4576e+07,2,22,22704128,508925,545404022784,26144,35633549312,97373,133835767808,0,0,0.964893,2.37132e+07,0.0214617,17.1655,1032.45,1.08591e+06
2.4576e+07,3,4,4095744,458176,475497554176,5783,7748071424,26144,35633549312,0,0,0.841219,2.06738e+07,0.0221621,4.4805,270.983,1.04157e+06
2.4576e+07,4,2,938968,444300,456070200360,0,0,5783,7748071424,0,0,0.80685,1.98291e+07,0.0224064,2.8495,160.734,1.02649e+06
3.2768e+07,0,48,51739584,332467,262143784000,251844,334683295744,0,0,0,0,0.999999,3.2768e+07,0.0101461,47.0848,3296.23,1.02142e+06
3.2768e+07,1,22,22331104,706561,753529999648,129842,178446921728,251844,334683295744,0,0,0.999822,3.27622e+07,0.0215664,46.1447,2549.2,1.11427e+06
3.2768e+07,2,19,20738744,678504,727131495752,35091,47826952192,129842,178446921728,0,0,0.964795,3.16144e+07,0.0214619,17.2162,1035.54,1.08599e+06
3.2768e+07,3,0,0,611615,634861391872,7839,10499055616,35091,47826952192,0,0,0.842367,2.76027e+07,0.0221578,4.52081,273.112,1.04182e+06
3.2768e+07,4,7,6032512,591529,607130080128,0,0,7839,10499055616,0,0,0.805571,2.6397e+07,0.022409,2.81581,159.156,1.02637e+06
4.096e+07,0,62,62819264,415436,327679784000,314625,418132598784,0,0,0,0,0.999999,4.096e+07,0.0101425,47.0056,3290.87,1.02157e+06
