Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,730002,0.921873,745598612096,146,145546624,105452,141858521088,0,0,117.041,1.05717e+06
1.6384e+07,1460484,0.922314,1492026853032,110,110922072,211394,284445286400,0,0,117.421,1.05749e+06
2.4576e+07,2190913,0.922551,2238710899632,105,108858448,318152,428140646400,0,0,117.674,1.0578e+06
3.2768e+07,2920676,0.922511,2984796751400,96,100841944,424616,571456225280,0,0,117.782,1.05798e+06
4.096e+07,3650951,0.922555,3731201156408,104,105642696,530444,713975828480,0,0,117.723,1.05799e+06
4.9152e+07,4379966,0.922446,4476830136672,142,146593440,635426,855389184000,0,0,117.593,1.05809e+06
5.7344e+07,5110797,0.922539,5223581253528,84,79044712,741808,998686859264,0,0,117.697,1.05809e+06
6.5536e+07,5840578,0.922472,5969301466696,134,134652344,847349,1140858277888,0,0,117.654,1.05806e+06
7.3728e+07,6571361,0.922538,6716017583912,137,126871768,952792,1282769031168,0,0,117.58,1.058e+06
8.192e+07,7300588,0.922394,7460892159304,121,119513784,1056265,1421978812416,0,0,117.344,1.05786e+06
