Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,137016,98444607520,229164,163839660000,364897,485070000128,0,0,0,0,0.999998,8.19198e+06,0.0279742,68763.7,1.52441e+06,1.02226e+06
8.192e+06,1,59,78004224,109187,145144348672,0,0,109246,145222352896,59,78004224,0.885891,7.25722e+06,0.0150453,81.2863,24471.3,1.32932e+06
8.192e+06,2,121,159354880,106759,141940539392,0,0,106880,142099894272,121,159354880,0.866336,7.09703e+06,0.0150428,79.5637,24486.7,1.32953e+06
8.192e+06,3,0,0,101205,134545342464,0,0,101205,134545342464,0,0,0.8212,6.72727e+06,0.015044,75.3146,24465.8,1.32943e+06
8.192e+06,4,0,0,47566,63202410496,0,0,47566,63202410496,0,0,0.385757,3.16012e+06,0.015052,35.9033,24481,1.32873e+06
1.6384e+07,0,273688,196117368864,458374,327679660000,730525,971173040128,0,0,0,0,0.999999,1.6384e+07,0.027977,137060,3.04983e+06,1.02214e+06
1.6384e+07,1,64,86200320,219076,291320254464,0,0,219140,291406454784,64,86200320,0.889039,1.4566e+07,0.0150402,81.5979,24495.2,1.32977e+06
1.6384e+07,2,127,173473792,213709,284078960640,0,0,213836,284252434432,127,173473792,0.86694,1.42039e+07,0.0150457,79.5989,24499.9,1.3293e+06
1.6384e+07,3,0,0,201262,267579777024,0,0,201262,267579777024,0,0,0.816589,1.3379e+07,0.0150431,74.9622,24480.5,1.32951e+06
1.6384e+07,4,0,0,96287,127934373888,0,0,96287,127934373888,0,0,0.390425,6.39672e+06,0.0150526,36.2865,24458.3,1.32868e+06
2.4576e+07,0,409427,293260750880,687760,491519660000,1095233,1455943806976,0,0,0,0,0.999999,2.4576e+07,0.027985,205166,4.58175e+06,1.02203e+06
2.4576e+07,1,0,0,330026,438776209408,0,0,330026,438776209408,0,0,0.892692,2.19388e+07,0.015043,81.8655,24493.5,1.32952e+06
2.4576e+07,2,0,0,321311,427156529152,0,0,321311,427156529152,0,0,0.869052,2.13578e+07,0.0150442,79.7387,24504.8,1.32942e+06
2.4576e+07,3,61,83472384,303359,403303772160,0,0,303420,403387244544,61,83472384,0.820524,2.01652e+07,0.0150437,75.2728,24477,1.32947e+06
2.4576e+07,4,124,161910784,140352,186461913088,0,0,140476,186623823872,124,161910784,0.379358,9.3231e+06,0.0150542,35.2216,24447.9,1.32851e+06
3.2768e+07,0,545253,390164467744,917008,655359660000,1460378,1941292040192,0,0,0,0,0.999999,3.2768e+07,0.0279849,273173,6.10801e+06,1.02196e+06
3.2768e+07,1,0,0,440529,585774047232,0,0,440529,585774047232,0,0,0.89382,2.92887e+07,0.0150409,81.9713,24497.7,1.32971e+06
3.2768e+07,2,115,154468352,429499,570931888128,0,0,429614,571086356480,115,154468352,0.871173,2.85466e+07,0.0150455,79.9401,24506.4,1.3293e+06
3.2768e+07,3,53,67358720,404353,537528655872,0,0,404406,537596014592,53,67358720,0.820204,2.68764e+07,0.0150449,75.2326,24478.1,1.32935e+06
3.2768e+07,4,0,0,185829,246835621888,0,0,185829,246835621888,0,0,0.376641,1.23418e+07,0.0150569,34.9495,24440.7,1.32829e+06
4.096e+07,0,682531,488288583712,1146143,819199660000,1827195,2428918390784,0,0,0,0,1,4.096e+07,0.027982,341344,7.63356e+06,1.02203e+06
4.096e+07,1,0,0,549651,730791395328,0,0,549651,730791395328,0,0,0.892079,3.65396e+07,0.0150426,81.8777,24505.6,1.32956e+06
4.096e+07,2,59,77864960,535781,712264298496,0,0,535840,712342163456,59,77864960,0.869463,3.56132e+07,0.0150444,79.8463,24512,1.32939e+06
4.096e+07,3,117,154148864,503710,669619478528,0,0,503827,669773627392,117,154148864,0.817407,3.3481e+07,0.0150447,75.0422,24484.6,1.32937e+06
4.096e+07,4,4,4042752,237873,316007161856,0,0,237877,316011204608,4,4042752,0.385751,1.58004e+07,0.0150549,35.834,24453.8,1.32846e+06
4.9152e+07,0,819167,586200252448,1375591,983039660000,2192446,2914373132288,0,0,0,0,1,4.9152e+07,0.0279865,409594,9.16026e+06,1.02198e+06
4.9152e+07,1,130,169668608,660062,877614837760,0,0,660192,877784506368,130,169668608,0.892756,4.38807e+07,0.0150422,81.937,24506.7,1.32959e+06
4.9152e+07,2,63,80834560,643854,855863750656,0,0,643917,855944585216,63,80834560,0.87063,4.27932e+07,0.0150457,79.9344,24511.1,1.32928e+06
