Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,137138,98438835520,229167,163839800000,363513,483390005248,0,0,0,0,0.999999,8.19199e+06,0.0279745,68654.4,1.52156e+06,1.02172e+06
8.192e+06,1,126,168546304,111392,148153139200,0,0,111518,148321685504,126,168546304,0.904255,7.40766e+06,0.0150374,82.5952,24443,1.33002e+06
8.192e+06,2,0,0,108251,143853785088,0,0,108251,143853785088,0,0,0.878014,7.19269e+06,0.0150501,80.2765,24462.7,1.32889e+06
8.192e+06,3,56,73998336,99855,132796260352,0,0,99911,132870258688,56,73998336,0.810524,6.63981e+06,0.0150388,74.2179,24464.3,1.32989e+06
8.192e+06,4,0,0,43833,58344275968,0,0,43833,58344275968,0,0,0.356105,2.91721e+06,0.0150256,32.9818,24452.1,1.33106e+06
1.6384e+07,0,273726,196194422080,458817,327679800000,728309,968189120512,0,0,0,0,0.999999,1.6384e+07,0.028004,137237,3.0505e+06,1.02137e+06
1.6384e+07,1,0,0,221573,294572085248,0,0,221573,294572085248,0,0,0.898963,1.47286e+07,0.0150437,82.2426,24472.7,1.32946e+06
1.6384e+07,2,64,81547264,215899,286904762368,0,0,215963,286986309632,64,81547264,0.875564,1.43452e+07,0.0150502,80.1093,24475.9,1.32887e+06
1.6384e+07,3,124,160460800,200607,266730041344,0,0,200731,266890502144,124,160460800,0.813995,1.33365e+07,0.015042,74.5273,24465.2,1.32959e+06
1.6384e+07,4,1,315392,90041,119739908096,0,0,90042,119740223488,1,315392,0.365417,5.987e+06,0.0150394,33.8987,24450.9,1.32983e+06
2.4576e+07,0,409319,293023112512,688050,491519800000,1094444,1454879543296,0,0,0,0,1,2.4576e+07,0.0279968,205216,4.58237e+06,1.02172e+06
2.4576e+07,1,61,80605184,330780,439786557440,0,0,330841,439867162624,61,80605184,0.894748,2.19893e+07,0.0150428,82.0014,24491.7,1.32954e+06
