Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,571162,583686195104,160368,163839740000,0,0,0,0,0,0,0.999998,8.19199e+06,0.0195762,285559,3.19886e+06,1.02187e+06
8.192e+06,1,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
8.192e+06,2,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
8.192e+06,3,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
8.192e+06,4,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
1.6384e+07,0,1141646,1166400518048,320753,327679740000,0,0,0,0,0,0,0.999999,1.6384e+07,0.0195772,571066,6.39838e+06,1.02166e+06
1.6384e+07,1,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
1.6384e+07,2,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
1.6384e+07,3,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
1.6384e+07,4,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
2.4576e+07,0,1711816,1749280282528,481090,491519740000,0,0,0,0,0,0,0.999999,2.4576e+07,0.0195756,856287,9.59492e+06,1.02184e+06
2.4576e+07,1,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
2.4576e+07,2,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
2.4576e+07,3,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
2.4576e+07,4,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
3.2768e+07,0,2282589,2332096432032,641241,655359740000,0,0,0,0,0,0,1,3.2768e+07,0.0195691,1.14144e+06,1.2789e+07,1.02176e+06
3.2768e+07,1,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
3.2768e+07,2,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
3.2768e+07,3,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
3.2768e+07,4,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
4.096e+07,0,2852087,2914484701088,801657,819199740000,0,0,0,0,0,0,1,4.096e+07,0.0195717,1.42661e+06,1.59893e+07,1.02188e+06
4.096e+07,1,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
4.096e+07,2,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
4.096e+07,3,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
4.096e+07,4,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
4.9152e+07,0,3423283,3498240173984,961957,983039740000,0,0,0,0,0,0,1,4.9152e+07,0.0195711,1.71179e+06,1.91875e+07,1.0219e+06
4.9152e+07,1,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
4.9152e+07,2,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
4.9152e+07,3,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
4.9152e+07,4,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
5.7344e+07,0,3994177,4081056675744,1122379,1146879740000,0,0,0,0,0,0,1,5.7344e+07,0.0195727,1.99705e+06,2.23884e+07,1.02177e+06
5.7344e+07,1,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
5.7344e+07,2,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
5.7344e+07,3,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
5.7344e+07,4,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
6.5536e+07,0,4563125,4662697215904,1282727,1310719740000,0,0,0,0,0,0,1,6.5536e+07,0.0195729,2.28225e+06,2.5586e+07,1.02182e+06
6.5536e+07,1,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
6.5536e+07,2,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
6.5536e+07,3,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
6.5536e+07,4,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
7.3728e+07,0,5133121,5245682468768,1443264,1474559740000,0,0,0,0,0,0,1,7.3728e+07,0.0195755,2.56733e+06,2.87868e+07,1.02187e+06
7.3728e+07,1,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
7.3728e+07,2,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
7.3728e+07,3,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
7.3728e+07,4,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
8.192e+07,0,5704724,5829749884832,1603615,1638399740000,0,0,0,0,0,0,1,8.192e+07,0.0195754,2.85243e+06,3.19828e+07,1.02187e+06
8.192e+07,1,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
8.192e+07,2,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
8.192e+07,3,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
8.192e+07,4,0,0,0,0,0,0,0,0,0,0,0,0,-nan,0,-nan,0
