Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,312,308369664,83159,65535248128,63102,83773874176,0,0,0,0,0.999989,8.19191e+06,0.0101514,296.547,17275.5,1.02077e+06
8.192e+06,1,4,2963112,162950,171784317272,2613,3546312704,19339,25723617280,0,0,0.911729,7.46888e+06,0.0218172,16.0196,2416.82,1.05899e+06
8.192e+06,2,38,36966728,162253,170630090424,2552,3456061440,18507,24655818752,0,0,0.905603,7.4187e+06,0.0218708,15.5098,2330.22,1.0563e+06
8.192e+06,3,4,3992160,161949,170388923808,2618,3528732672,18135,24131235840,0,0,0.904323,7.40821e+06,0.0218607,15.571,2296.77,1.05682e+06
8.192e+06,4,3,2092600,160647,168640602568,2429,3266330624,17333,23060639744,0,0,0.895044,7.3322e+06,0.0219098,14.5179,2187.1,1.05415e+06
1.6384e+07,0,325,331262208,166126,131071248128,126261,167743131648,0,0,0,0,0.999994,1.63839e+07,0.0101396,295.888,17258,1.02198e+06
1.6384e+07,1,0,0,325048,342304600064,5150,6963490816,38055,50637164544,0,0,0.908375,1.48828e+07,0.0218405,15.6927,2381.93,1.05775e+06
1.6384e+07,2,2,1319240,324616,341213335224,5045,6821048320,36881,49128771584,0,0,0.905479,1.48354e+07,0.0218812,15.3742,2317.92,1.05573e+06
1.6384e+07,3,1,1227544,323345,340169344232,5071,6825398272,36455,48542605312,0,0,0.902708,1.479e+07,0.0218624,15.2686,2291.04,1.05657e+06
1.6384e+07,4,32,30234168,322201,338648451528,4961,6682165248,35097,46726692864,0,0,0.898672,1.47238e+07,0.0218829,14.7909,2212.28,1.05552e+06
2.4576e+07,0,336,340416768,249363,196607248128,189731,252144271360,0,0,0,0,0.999996,2.45759e+07,0.0101466,296.759,17297.9,1.02199e+06
2.4576e+07,1,0,0,488290,514062888960,7841,10586648576,56799,75603365888,0,0,0.909447,2.23506e+07,0.0218469,15.7321,2374.28,1.05748e+06
2.4576e+07,2,59,58938936,486499,511437330888,7597,10259775488,54878,73110233088,0,0,0.904802,2.22364e+07,0.0218785,15.3298,2304.53,1.05586e+06
2.4576e+07,3,1,731632,485441,510870472208,7664,10326626304,55266,73632276480,0,0,0.903799,2.22118e+07,0.0218551,15.431,2315.67,1.05697e+06
2.4576e+07,4,20,20402176,483978,508707274752,7536,10155364352,53426,71126810624,0,0,0.899972,2.21177e+07,0.0218819,15.0613,2243.81,1.05564e+06
3.2768e+07,0,316,327006464,332302,262143248128,253011,336232656896,0,0,0,0,0.999997,3.27679e+07,0.0101411,296.468,17287.4,1.02232e+06
3.2768e+07,1,8,7573504,650858,685237084160,10426,14071898112,75502,100481093632,0,0,0.909208,2.97929e+07,0.0218461,15.6664,2366.16,1.0575e+06
3.2768e+07,2,3,3457024,648831,682409623552,10176,13740793856,73789,98267586560,0,0,0.905456,2.967e+07,0.0218683,15.4008,2318.96,1.05636e+06
3.2768e+07,3,22,24539136,647687,681411198976,10229,13771509760,73437,97851670528,0,0,0.904131,2.96266e+07,0.0218617,15.4146,2306.83,1.05665e+06
3.2768e+07,4,1,203872,645490,678380376992,10006,13482758144,71120,94699266048,0,0,0.90011,2.94948e+07,0.0218849,15.0539,2240.74,1.05548e+06
4.096e+07,0,298,297523456,415313,327679248128,315574,419391455232,0,0,0,0,0.999998,4.09599e+07,0.0101395,295.983,17277.5,1.02213e+06
4.096e+07,1,34,36868096,813087,856165527552,12921,17427513344,94188,125355220992,0,0,0.908803,3.72246e+07,0.0218427,15.5927,2360.72,1.05761e+06
4.096e+07,2,4,3652760,810604,852690756456,12693,17129394176,91941,122429538304,0,0,0.905115,3.70735e+07,0.0218648,15.3262,2312.22,1.05651e+06
4.096e+07,3,11,10207232,808824,850943942656,12632,17001201664,91117,121379815424,0,0,0.903261,3.69976e+07,0.0218615,15.2459,2287.92,1.05659e+06
4.096e+07,4,1,1029672,806722,847947839960,12497,16832352256,89071,118617341952,0,0,0.900081,3.68673e+07,0.0218818,15.0217,2242.3,1.05562e+06
4.9152e+07,0,295,304167168,498199,393215248128,378235,502639976448,0,0,0,0,0.999998,4.91519e+07,0.0101359,295.543,17263.7,1.02216e+06
4.9152e+07,1,14,14413824,975078,1026638790656,15424,20803612672,112686,149937590272,0,0,0.908131,4.46365e+07,0.0218449,15.518,2353.2,1.05749e+06
4.9152e+07,2,2,1953800,971916,1022278471672,15161,20447731712,109874,146292690944,0,0,0.904274,4.44469e+07,0.0218669,15.2199,2302.11,1.05638e+06
4.9152e+07,3,29,26075136,970218,1020791107584,15062,20274106368,109340,145654239232,0,0,0.902959,4.43822e+07,0.0218605,15.1867,2285.32,1.05661e+06
4.9152e+07,4,1,55552,968430,1018082277120,15005,20210159616,106987,142491066368,0,0,0.900562,4.42644e+07,0.0218783,15.0453,2243.69,1.05578e+06
5.7344e+07,0,316,319568128,581278,458751248128,440898,585885048832,0,0,0,0,0.999998,5.73439e+07,0.0101367,295.488,17267,1.02197e+06
5.7344e+07,1,0,0,1137782,1198099222528,17961,24233451520,132203,175901085696,0,0,0.9084,5.20913e+07,0.0218421,15.5478,2363.56,1.05762e+06
5.7344e+07,2,17,16437248,1134129,1192832167936,17644,23775424512,128178,170632994816,0,0,0.904406,5.18623e+07,0.0218681,15.2007,2300.18,1.05629e+06
5.7344e+07,3,9,10246960,1131021,1189481575632,17546,23626956800,126716,168793939968,0,0,0.901866,5.17166e+07,0.0218696,15.1261,2274.11,1.05619e+06
5.7344e+07,4,0,0,1129797,1187861438464,17543,23616786432,124495,165809647616,0,0,0.900637,5.16461e+07,0.0218757,15.0185,2238.61,1.0559e+06
6.5536e+07,0,323,321509632,664332,524287248128,504476,670396141568,0,0,0,0,0.999999,6.55359e+07,0.0101369,295.691,17271.2,1.02213e+06
6.5536e+07,1,7,5404936,1300026,1369131194104,20572,27757776896,151653,201794207744,0,0,0.908317,5.95274e+07,0.0218391,15.5868,2371.86,1.05777e+06
6.5536e+07,2,2,2353152,1295923,1362930620416,20191,27192336384,146100,194507448320,0,0,0.904203,5.92579e+07,0.0218692,15.1913,2295.67,1.05623e+06
6.5536e+07,3,30,30940944,1292523,1359551533296,20081,27034869760,144808,192906113024,0,0,0.901961,5.91109e+07,0.0218661,15.1313,2274.57,1.05636e+06
