Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,15,14270880,146188,149604679264,3730,4965679104,3588,4787671040,0,0,0.913114,7.48023e+06,0.0195432,5.4142,303.823,1.03102e+06
8.192e+06,1,2,1789984,146526,149747666912,3697,4937424896,3730,4965679104,0,0,0.913987,7.48738e+06,0.0195697,5.55232,311.203,1.0297e+06
8.192e+06,2,9,8003584,146185,149269983232,3635,4863361024,3697,4937424896,0,0,0.911072,7.4635e+06,0.0195867,5.52002,309.779,1.02878e+06
8.192e+06,3,9,9061600,145952,149269461792,3759,5010247680,3635,4863361024,0,0,0.911068,7.46347e+06,0.0195555,5.49243,308.231,1.03052e+06
8.192e+06,4,3,2664352,146153,149225265248,3588,4787671040,3759,5010247680,0,0,0.910799,7.46126e+06,0.0195882,5.50482,309.379,1.02853e+06
1.6384e+07,0,2,1317632,293073,299581158656,7561,10070401024,7174,9578668032,0,0,0.914249,1.49791e+07,0.0195655,5.50331,307.819,1.02999e+06
1.6384e+07,1,4,2712352,293316,299773680864,7630,10190925824,7561,10070401024,0,0,0.914837,1.49887e+07,0.0195692,5.56723,311.465,1.02996e+06
1.6384e+07,2,3,2247136,292423,298603931168,7240,9670316032,7630,10190925824,0,0,0.911267,1.49302e+07,0.019586,5.51438,309.781,1.02873e+06
1.6384e+07,3,6,5207904,291726,297987877024,7459,9949573120,7240,9670316032,0,0,0.909387,1.48994e+07,0.0195797,5.41564,304.308,1.02925e+06
1.6384e+07,4,13,15091520,292390,298796189888,7174,9578668032,7459,9949573120,0,0,0.911854,1.49398e+07,0.0195712,5.51055,309.64,1.02942e+06
2.4576e+07,0,3,2323072,438969,448767769984,11240,14992855040,10772,14374457344,0,0,0.91302,2.24384e+07,0.0195633,5.47167,306.662,1.0301e+06
2.4576e+07,1,1,1451904,439277,448657086592,11299,15104249856,11240,14992855040,0,0,0.912795,2.24329e+07,0.0195819,5.54309,310.33,1.02926e+06
2.4576e+07,2,1,725920,438249,448017595488,11029,14733287424,11299,15104249856,0,0,0.911494,2.24009e+07,0.0195639,5.56333,312.766,1.02999e+06
2.4576e+07,3,3,2276352,437968,447415219200,11202,14963433472,11029,14733287424,0,0,0.910269,2.23708e+07,0.0195777,5.4667,307.02,1.0294e+06
2.4576e+07,4,5,3990528,438576,448384896000,10772,14374457344,11202,14963433472,0,0,0.912241,2.24192e+07,0.0195625,5.51308,309.84,1.02984e+06
3.2768e+07,0,5,6079296,585985,598887824576,15235,20324679680,14563,19461074944,0,0,0.91383,2.99444e+07,0.0195691,5.53686,309.851,1.02993e+06
3.2768e+07,1,0,0,585040,597814677504,15104,20176789504,15235,20324679680,0,0,0.912193,2.98907e+07,0.0195726,5.56262,312.052,1.02974e+06
3.2768e+07,2,2,2195424,584575,597390131232,14563,19466747904,15104,20176789504,0,0,0.911545,2.98695e+07,0.019571,5.5524,312.061,1.02957e+06
3.2768e+07,3,5,3629440,583533,596315094656,14914,19916627968,14563,19466747904,0,0,0.909905,2.98158e+07,0.0195713,5.43913,305.771,1.02972e+06
3.2768e+07,4,9,10326528,584805,597670661632,14563,19461074944,14914,19916627968,0,0,0.911973,2.98835e+07,0.0195695,5.54162,311.12,1.02964e+06
4.096e+07,0,5,5635584,732088,748084433408,19004,25340059648,18129,24209727488,0,0,0.913189,3.74042e+07,0.0195723,5.55663,311.009,1.02973e+06
4.096e+07,1,2,1331072,730847,746928197760,18762,25053401088,19004,25340059648,0,0,0.911778,3.73464e+07,0.0195694,5.55365,311.784,1.02984e+06
4.096e+07,2,2,1687584,730654,746712575968,18510,24753692672,18762,25053401088,0,0,0.911514,3.73356e+07,0.0195699,5.55899,312.286,1.02977e+06
4.096e+07,3,6,6532288,729890,745827849024,18596,24842313728,18510,24753692672,0,0,0.910434,3.72914e+07,0.0195726,5.47072,307.549,1.02964e+06
4.096e+07,4,9,9364224,730355,746736991488,18129,24209727488,18596,24842313728,0,0,0.911544,3.73368e+07,0.0195612,5.52091,310.279,1.03001e+06
4.9152e+07,0,0,0,877818,896934477824,22717,30283882496,21615,28861751296,0,0,0.912409,4.48467e+07,0.0195737,5.53619,310.074,1.02963e+06
4.9152e+07,1,3,3119392,877215,896335849184,22564,30136209408,22717,30283882496,0,0,0.9118,4.48168e+07,0.0195734,5.55589,311.764,1.02967e+06
4.9152e+07,2,4,2847968,876415,895884372768,22173,29647486976,22564,30136209408,0,0,0.911341,4.47942e+07,0.0195654,5.55572,312.255,1.02998e+06
4.9152e+07,3,3,3564864,875892,894944688832,22245,29715570688,22173,29647486976,0,0,0.910385,4.47472e+07,0.0195742,5.46655,307.364,1.02953e+06
4.9152e+07,4,22,24837248,876239,896155669376,21615,28861751296,22245,29715570688,0,0,0.911617,4.48078e+07,0.0195555,5.51162,309.846,1.03026e+06
5.7344e+07,0,11,10207232,1023303,1045600976896,26276,35025104896,25263,33704849408,0,0,0.911692,5.228e+07,0.0195735,5.50739,308.83,1.02958e+06
5.7344e+07,1,11,9298944,1023306,1045586222080,26083,34844651520,26276,35025104896,0,0,0.911679,5.22793e+07,0.0195738,5.541,310.909,1.02958e+06
5.7344e+07,2,2,1334752,1022163,1044741997088,25904,34632372224,26083,34844651520,0,0,0.910943,5.22371e+07,0.0195678,5.54427,311.658,1.02987e+06
5.7344e+07,3,4,4591168,1021415,1043532472768,25803,34463870976,25904,34632372224,0,0,0.909888,5.21766e+07,0.0195761,5.45497,306.926,1.02939e+06
5.7344e+07,4,3,2354336,1022209,1045391180640,25263,33704849408,25803,34463870976,0,0,0.911509,5.22696e+07,0.0195565,5.50213,309.248,1.03019e+06
6.5536e+07,0,6,5823136,1169715,1195248141664,30237,40324423680,28938,38610841600,0,0,0.911902,5.97624e+07,0.0195728,5.52999,309.995,1.02968e+06
6.5536e+07,1,2,1563392,1169461,1194942248192,29759,39755603968,30237,40324423680,0,0,0.911669,5.97471e+07,0.0195735,5.54073,310.999,1.02958e+06
6.5536e+07,2,9,10982880,1168713,1194456545824,29608,39585701888,29759,39755603968,0,0,0.911298,5.97228e+07,0.0195689,5.5667,312.728,1.02981e+06
6.5536e+07,3,1,660480,1167404,1192754195456,29537,39455477760,29608,39585701888,0,0,0.909999,5.96377e+07,0.0195749,5.4588,307.158,1.02947e+06
6.5536e+07,4,0,0,1168183,1194489409536,28938,38610841600,29537,39455477760,0,0,0.911323,5.97245e+07,0.0195595,5.51093,309.722,1.03005e+06
7.3728e+07,0,7,5772160,1316084,1344669740160,33876,45174816768,32659,43556110336,0,0,0.911913,6.72335e+07,0.0195748,5.52699,309.846,1.02954e+06
7.3728e+07,1,10,10991232,1315262,1343835441536,33183,44327907328,33876,45174816768,0,0,0.911347,6.71918e+07,0.0195747,5.52584,310.327,1.02946e+06
7.3728e+07,2,14,13271552,1314765,1343582625280,33469,44734746624,33183,44327907328,0,0,0.911175,6.71791e+07,0.019571,5.5587,312.15,1.02973e+06
