Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,82268,84108150912,64184,65535408000,0,0,0,0,0,0,0.999991,8.19193e+06,0.00783503,41068.7,2.30025e+06,1.02179e+06
8.192e+06,1,1,637720,146408,149481485544,0,0,0,0,0,0,0.793359,6.4992e+06,0.0225271,2.54046,142.645,1.02099e+06
8.192e+06,2,5,5483800,146395,149554017000,0,0,0,0,0,0,0.793744,6.50235e+06,0.0225142,2.51843,141.422,1.02158e+06
8.192e+06,3,4,3625784,146669,149947813064,0,0,0,0,0,0,0.795834,6.51947e+06,0.0224971,2.50374,140.341,1.02235e+06
8.192e+06,4,6,6625568,146206,149440415456,0,0,0,0,0,0,0.793141,6.49741e+06,0.0225022,2.45999,138.328,1.02213e+06
1.6384e+07,0,164058,167761885312,128332,131071408000,0,0,0,0,0,0,0.999995,1.63839e+07,0.0078328,82172.7,4.59956e+06,1.02204e+06
1.6384e+07,1,1,829608,292791,299278808920,0,0,0,0,0,0,0.794197,1.30121e+07,0.0225014,2.53729,142.48,1.02216e+06
1.6384e+07,2,2,873416,292407,298864503864,0,0,0,0,0,0,0.793097,1.29941e+07,0.022503,2.52917,142.211,1.02208e+06
1.6384e+07,3,0,0,292900,299359358976,0,0,0,0,0,0,0.794411,1.30156e+07,0.0225037,2.50556,140.653,1.02205e+06
1.6384e+07,4,3,3952768,292507,299209445248,0,0,0,0,0,0,0.794013,1.30091e+07,0.0224848,2.49384,140.183,1.02292e+06
2.4576e+07,0,246425,251923941504,192377,196607408000,0,0,0,0,0,0,0.999997,2.45759e+07,0.00782786,123278,6.90019e+06,1.02217e+06
2.4576e+07,1,1,1046376,438523,448192178328,0,0,0,0,0,0,0.792912,1.94866e+07,0.0225038,2.50987,141.158,1.02205e+06
2.4576e+07,2,4,4008192,438804,448527148800,0,0,0,0,0,0,0.793505,1.95012e+07,0.0225014,2.5248,141.903,1.02216e+06
2.4576e+07,3,7,8080408,439462,449067791336,0,0,0,0,0,0,0.794462,1.95247e+07,0.022508,2.51464,141.123,1.02186e+06
