Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,729887,0.922012,745729750304,319,328301280,63140,83847716864,0,0,350.337,1.04562e+06
1.6384e+07,1459332,0.92206,1491548995208,331,332697976,126195,167670046720,0,0,349.658,1.046e+06
2.4576e+07,2192055,0.922953,2239847008592,380,364803760,189718,252086067200,0,0,351.433,1.04577e+06
3.2768e+07,2923064,0.92295,2986452455416,358,358490120,252429,335442960384,0,0,350.774,1.04563e+06
4.096e+07,3653367,0.922916,3732904607048,364,376873656,315813,419835854848,0,0,350.912,1.04578e+06
4.9152e+07,4382310,0.92265,4477978794424,377,381548104,379171,504069152768,0,0,350.938,1.04586e+06
5.7344e+07,5115009,0.923027,5226793972888,314,323623784,442677,588449959936,0,0,351.2,1.04588e+06
6.5536e+07,5846570,0.923212,5974876574904,380,392702792,505585,672068308992,0,0,351.063,1.04594e+06
7.3728e+07,6575785,0.923037,6720253166128,425,433274320,568336,755437867008,0,0,350.807,1.04594e+06
8.192e+07,7308640,0.923181,7468301173880,349,363035528,631314,839157088256,0,0,350.886,1.04581e+06
