Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,0,0,306032,125350707200,1107,453427200,1216,498073600,0,0,0.76508,6.26754e+06,0.0488281,2.03728,55.1361,409600
8.192e+06,1,2,428000,305587,125168826400,1094,448102400,1075,440320000,0,0,0.76397,6.25844e+06,0.048828,2.01293,54.5437,409600
8.192e+06,2,2,640000,305456,125114956800,1114,456294400,1089,446054400,0,0,0.763641,6.25575e+06,0.0488281,2.04152,55.3344,409600
8.192e+06,3,1,148800,304877,124877880000,1076,440729600,1065,436224000,0,0,0.762194,6.24389e+06,0.048828,2.01875,54.8503,409600
8.192e+06,4,1,269600,304259,124624626400,1107,453427200,1053,431308800,0,0,0.760648,6.23123e+06,0.0488281,2.01468,54.8164,409600
1.6384e+07,0,1,209600,611641,250528353600,2219,908902400,2527,1035059200,0,0,0.764552,1.25264e+07,0.0488281,2.04124,55.2906,409600
1.6384e+07,1,0,0,610822,250192691200,2189,896614400,2221,909721600,0,0,0.763527,1.25096e+07,0.0488281,2.01807,54.7227,409600
1.6384e+07,2,0,0,610194,249935462400,2224,910950400,2121,868761600,0,0,0.762742,1.24968e+07,0.0488281,2.03194,55.1384,409600
1.6384e+07,3,3,1048000,609417,249617384000,2129,872038400,2105,862208000,0,0,0.761772,1.24809e+07,0.0488281,2.01308,54.7153,409600
1.6384e+07,4,5,1775200,608933,249419229600,2237,916275200,2024,829030400,0,0,0.761167,1.2471e+07,0.0488281,2.01862,54.8807,409600
2.4576e+07,0,1,89600,917110,375648576000,3357,1375027200,3713,1520844800,0,0,0.764259,1.87824e+07,0.0488281,2.03815,55.218,409600
2.4576e+07,1,5,1964000,916562,375423879200,3285,1345536000,3353,1373388800,0,0,0.763802,1.87712e+07,0.0488281,2.02796,54.964,409600
