Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,2,585600,305062,124953628800,1141,467353600,1164,476774400,0,0,0.762656,6.24768e+06,0.048828,2.01633,54.7289,409600
8.192e+06,1,1,149600,306117,125385783200,1104,452198400,1088,445644800,0,0,0.765294,6.26929e+06,0.048828,2.05035,55.4517,409600
8.192e+06,2,0,0,305486,125127065600,1049,429670400,1169,478822400,0,0,0.763715,6.25635e+06,0.0488281,2.02157,54.8152,409600
8.192e+06,3,2,626400,304923,124896653600,1125,460800000,1036,424345600,0,0,0.762309,6.24483e+06,0.048828,2.00468,54.447,409600
8.192e+06,4,1,209600,305050,124948680000,1092,447283200,1054,431718400,0,0,0.762626,6.24743e+06,0.048828,2.02405,54.941,409600
1.6384e+07,0,2,678400,610120,249905292800,2231,913817600,2366,969113600,0,0,0.76265,1.24953e+07,0.0488281,2.01068,54.5906,409600
1.6384e+07,1,1,28000,611949,250654692000,2243,918732800,2266,928153600,0,0,0.764937,1.25327e+07,0.0488281,2.05078,55.4897,409600
1.6384e+07,2,3,1047200,611035,250280117600,2153,881868800,2252,922419200,0,0,0.763794,1.2514e+07,0.0488281,2.02703,54.9493,409600
1.6384e+07,3,4,1276800,610286,249973507200,2221,909721600,2119,867942400,0,0,0.762859,1.24987e+07,0.0488281,2.01236,54.6173,409600
1.6384e+07,4,8,3026400,610638,250117575200,2197,899891200,2042,836403200,0,0,0.763298,1.25059e+07,0.0488281,2.02193,54.825,409600
2.4576e+07,0,1,222400,915760,375095483200,3366,1378713600,3531,1446297600,0,0,0.763134,1.87548e+07,0.0488281,2.01938,54.7863,409600
2.4576e+07,1,1,188000,917692,375886864800,3328,1363148800,3421,1401241600,0,0,0.764744,1.87943e+07,0.0488281,2.04872,55.4588,409600
2.4576e+07,2,0,0,916373,375346380800,3253,1332428800,3359,1375846400,0,0,0.763644,1.87673e+07,0.0488281,2.02681,54.9497,409600
2.4576e+07,3,2,588800,915584,375023436800,3307,1354547200,3173,1299660800,0,0,0.762987,1.87512e+07,0.0488281,2.01243,54.6037,409600
