Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,1526638,0.76332,625311811200,6,1571200,5511,2257305600,0,0,10.117,409600
1.6384e+07,3054028,0.763508,1250931184800,18,6056800,11045,4524032000,0,0,10.1228,409600
2.4576e+07,4581215,0.763536,1876466303200,4,999200,16530,6770688000,0,0,10.1284,409600
3.2768e+07,6108638,0.76358,2502098594400,6,1988000,22122,9061171200,0,0,10.1351,409600
4.096e+07,7634958,0.763496,3127279496800,7,2167200,27749,11365990400,0,0,10.1266,409600
4.9152e+07,9160948,0.763412,3752324944000,7,2224000,33202,13599539200,0,0,10.1115,409600
5.7344e+07,10685704,0.763265,4376864640800,14,5452000,38758,15875276800,0,0,10.1089,409600
6.5536e+07,12212785,0.763299,5002357236000,3,728800,44174,18093670400,0,0,10.1022,409600
7.3728e+07,13738890,0.763272,5627449980000,8,2640800,49740,20373504000,0,0,10.0965,409600
8.192e+07,15264567,0.763228,6252367640800,14,4736800,55210,22614016000,0,0,10.0912,409600
