Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,731687,0.924208,747798199648,362,380904096,62726,83382849536,0,0,348.126,1.04581e+06
1.6384e+07,1463400,0.924215,1495609400768,369,380699200,125889,167245246464,0,0,349.477,1.04581e+06
2.4576e+07,2192984,0.923509,2241417577648,341,345807696,188862,250954694656,0,0,349.442,1.04592e+06
3.2768e+07,2923605,0.923362,2988003247112,342,334093304,251997,334878101504,0,0,349.678,1.04589e+06
4.096e+07,3654526,0.923344,3734919008352,356,359358368,315168,418823090176,0,0,349.852,1.04588e+06
4.9152e+07,4384100,0.923077,4480395575472,328,329953104,378271,502772604928,0,0,349.777,1.04589e+06
5.7344e+07,5116353,0.923349,5228923579400,323,324592632,440940,586141474816,0,0,349.676,1.04591e+06
6.5536e+07,5848035,0.923404,5976325674080,352,349293472,504189,670245257216,0,0,349.883,1.04586e+06
7.3728e+07,6578572,0.923388,6723227749328,359,361251888,567837,754911191040,0,0,350.277,1.04595e+06
8.192e+07,7311462,0.923608,7472329499328,366,382205248,631091,838946770944,0,0,350.597,1.04595e+06
