Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,1526388,0.763195,625209237600,12,4202400,0,0,0,0,10.1354,409600
1.6384e+07,3052824,0.763207,1250437715200,16,5548800,0,0,0,0,10.1317,409600
2.4576e+07,4577816,0.76297,1875074582400,10,2947200,0,0,0,0,10.1261,409600
3.2768e+07,6104668,0.763084,2500473002400,9,2696800,0,0,0,0,10.136,409600
4.096e+07,7632231,0.763223,3126162992800,13,4149600,0,0,0,0,10.1518,409600
4.9152e+07,9160246,0.763354,3752037717600,13,4368800,0,0,0,0,10.1549,409600
5.7344e+07,10685916,0.76328,4376952281600,6,1369600,0,0,0,0,10.1479,409600
6.5536e+07,12213773,0.763361,5002762558400,9,2548800,0,0,0,0,10.1477,409600
7.3728e+07,13739834,0.763324,5627836496800,9,3196000,0,0,0,0,10.1495,409600
8.192e+07,15263789,0.76319,6252049000000,11,3480000,0,0,0,0,10.1428,409600
