Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,729916,0.92204,745756779272,350,349330680,72638,96732672000,0,0,353.38,1.04911e+06
1.6384e+07,1459171,0.92168,1490834140288,325,332002176,145379,193622528000,0,0,354.193,1.04917e+06
2.4576e+07,2188898,0.921932,2236961444048,350,353681200,218313,290712801280,0,0,354.178,1.04941e+06
3.2768e+07,2920984,0.922667,2985385683000,387,387508168,292177,389129502720,0,0,355.818,1.04958e+06
4.096e+07,3651619,0.922841,3732551832064,336,337653248,365702,486986780672,0,0,356.405,1.0497e+06
4.9152e+07,4382384,0.922878,4479269152952,311,322881352,439239,584878084096,0,0,356.579,1.04967e+06
5.7344e+07,5113882,0.923047,5226931977896,322,338153816,512502,682438389760,0,0,356.743,1.04967e+06
6.5536e+07,5843255,0.92282,5971922675568,388,401205392,584970,778982477824,0,0,356.301,1.04957e+06
7.3728e+07,6574027,0.922874,6718872823904,373,378120096,658924,877395046400,0,0,356.746,1.04961e+06
8.192e+07,7306320,0.923017,7466763358968,361,372931848,732471,975240278016,0,0,357.072,1.04954e+06
