Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,318,324696640,82899,65535571392,62795,83489939456,0,0,0,0,0.999993,8.19195e+06,0.0101196,294.07,17195.2,1.02286e+06
8.192e+06,1,46,51132352,162263,170793175104,2530,3397636096,19168,25527586816,0,0,0.906469,7.42579e+06,0.0218513,15.4854,2382.15,1.05704e+06
8.192e+06,2,2,2277752,161922,170437275272,2548,3439603712,18484,24649764864,0,0,0.90458,7.41032e+06,0.0218509,15.6941,2331.6,1.0572e+06
8.192e+06,3,1,1103720,161843,170128382104,2550,3427315712,18046,24010788864,0,0,0.90294,7.39689e+06,0.0218799,15.1346,2263.51,1.05574e+06
8.192e+06,4,22,21417984,161439,169520558080,2434,3287502848,17159,22853857280,0,0,0.899714,7.37046e+06,0.0219035,14.5079,2159.83,1.05451e+06
1.6384e+07,0,330,339098176,165850,131071571392,125305,166613037056,0,0,0,0,0.999997,1.63839e+07,0.0101227,293.744,17203.9,1.02243e+06
1.6384e+07,1,19,18071552,324857,341961621504,5028,6751043584,38440,51197861888,0,0,0.907464,1.48679e+07,0.0218496,15.4637,2383.59,1.05707e+06
1.6384e+07,2,1,910888,323559,340607424984,5072,6841565184,36601,48755732480,0,0,0.903871,1.4809e+07,0.0218488,15.4983,2311.59,1.05726e+06
1.6384e+07,3,7,5229096,323241,340066371032,4970,6697639936,35985,47930396672,0,0,0.902435,1.47855e+07,0.021862,14.9789,2256.05,1.05652e+06
1.6384e+07,4,36,37106624,322359,338569485376,4893,6601605120,34242,45620899840,0,0,0.898463,1.47204e+07,0.0218988,14.4722,2157.86,1.05475e+06
2.4576e+07,0,307,324180544,248814,196607571392,188088,250003185664,0,0,0,0,0.999998,2.45759e+07,0.0101243,294.171,17229.2,1.02225e+06
2.4576e+07,1,35,36573592,487322,513197747816,7587,10207657984,57273,76248899584,0,0,0.907916,2.23129e+07,0.0218403,15.4803,2373.63,1.05758e+06
2.4576e+07,2,14,12748728,485630,510891440200,7573,10209755136,54967,73200132096,0,0,0.903836,2.22127e+07,0.0218627,15.4211,2310.26,1.05656e+06
2.4576e+07,3,18,16277504,485302,510505267200,7529,10133123072,54179,72174428160,0,0,0.903153,2.21959e+07,0.0218645,15.071,2266.86,1.05642e+06
2.4576e+07,4,4,3443560,483817,508112323736,7364,9928953856,51722,68859215872,0,0,0.898919,2.20918e+07,0.0219003,14.5552,2169.86,1.05468e+06
3.2768e+07,0,316,325843520,331965,262143571392,251115,333763706880,0,0,0,0,0.999998,3.27679e+07,0.0101308,294.683,17246,1.022e+06
3.2768e+07,1,28,32055408,649082,683183189904,10103,13609222144,75623,100647272448,0,0,0.906482,2.97036e+07,0.021852,15.4225,2357.83,1.05706e+06
3.2768e+07,2,2,1799392,647457,681097300768,10183,13711044608,72969,97177776128,0,0,0.903715,2.96129e+07,0.021864,15.4395,2304.93,1.05652e+06
3.2768e+07,3,4,3362064,646700,680156377840,10016,13477163008,72131,96092364800,0,0,0.902466,2.9572e+07,0.0218686,15.0408,2265.4,1.05621e+06
3.2768e+07,4,25,25534464,645676,678495211520,9871,13301993472,70565,93945716736,0,0,0.900262,2.94998e+07,0.0218875,14.772,2214.69,1.0553e+06
4.096e+07,0,325,322103872,415104,327679571392,314182,417601142784,0,0,0,0,0.999999,4.09599e+07,0.0101344,294.965,17253.9,1.02192e+06
4.096e+07,1,3,2847912,811747,854523583320,12760,17176522752,94115,125261959168,0,0,0.907061,3.71532e+07,0.0218486,15.4973,2354.2,1.05724e+06
4.096e+07,2,4,3965928,809678,851874192408,12769,17203548160,91430,121718796288,0,0,0.904248,3.7038e+07,0.0218607,15.4309,2308.16,1.0567e+06
4.096e+07,3,23,26681344,808731,850772930560,12546,16883027968,90577,120702738432,0,0,0.903079,3.69901e+07,0.0218634,15.1295,2275.12,1.05647e+06
4.096e+07,4,2,1881672,806874,848052103608,12372,16662618112,88507,117843365888,0,0,0.900191,3.68718e+07,0.0218832,14.8348,2222.22,1.0555e+06
4.9152e+07,0,308,331774528,498067,393215571392,376880,500890112000,0,0,0,0,0.999999,4.91519e+07,0.0101332,294.962,17259.6,1.02192e+06
4.9152e+07,1,34,33468416,973307,1024620261376,15268,20540313600,112655,149901791232,0,0,0.906346,4.45487e+07,0.0218482,15.4366,2350.92,1.05724e+06
4.9152e+07,2,7,6470856,971171,1021599982392,15237,20528594944,109367,145599582208,0,0,0.903674,4.44174e+07,0.0218647,15.3213,2299.77,1.05649e+06
4.9152e+07,3,5,6367432,970584,1021085984568,15042,20251738112,108801,144922521600,0,0,0.903219,4.4395e+07,0.0218624,15.1112,2275.51,1.05653e+06
4.9152e+07,4,1,616000,968293,1017593305536,14821,19947413504,106425,141734277120,0,0,0.90013,4.42432e+07,0.0218857,14.8437,2225.53,1.05536e+06
5.7344e+07,0,330,334002752,581110,458751571392,439984,584783585280,0,0,0,0,0.999999,5.73439e+07,0.0101338,295.151,17266,1.02197e+06
5.7344e+07,1,42,43134456,1136185,1196193813000,17836,23986565120,132107,175837270016,0,0,0.906955,5.20084e+07,0.0218462,15.4973,2362.83,1.05733e+06
5.7344e+07,2,22,22904856,1132904,1191957577704,17702,23856693248,127621,169881399296,0,0,0.903743,5.18242e+07,0.0218605,15.2624,2298.47,1.05667e+06
5.7344e+07,3,12,11455432,1132230,1191024649272,17484,23544741888,126859,168968675328,0,0,0.903036,5.17837e+07,0.0218646,15.0837,2273.66,1.05641e+06
5.7344e+07,4,6,5547168,1129232,1186553703264,17247,23212605440,123666,164696846336,0,0,0.899646,5.15893e+07,0.0218889,14.7823,2218.2,1.0552e+06
6.5536e+07,0,297,303721024,664159,524287571392,503281,669019897856,0,0,0,0,0.999999,6.55359e+07,0.0101343,295.345,17271.7,1.02216e+06
6.5536e+07,1,26,27414528,1299323,1368106569728,20477,27544752128,151316,201472020480,0,0,0.907637,5.94829e+07,0.0218436,15.556,2367.57,1.05747e+06
6.5536e+07,2,2,1855496,1295388,1362747244536,20341,27403927552,145734,194016587776,0,0,0.904081,5.92499e+07,0.0218631,15.2986,2297.81,1.05656e+06
6.5536e+07,3,6,4155872,1293952,1361131296288,20036,26975719424,145105,193253249024,0,0,0.903009,5.91796e+07,0.0218648,15.1223,2276.64,1.05641e+06
6.5536e+07,4,2,1310720,1290699,1356558290944,19769,26612203520,141749,188814643200,0,0,0.899976,5.89808e+07,0.0218834,14.8315,2224.65,1.05548e+06
7.3728e+07,0,315,324717120,747135,589823571392,566269,752792702976,0,0,0,0,0.999999,7.37279e+07,0.0101337,295.255,17265.4,1.02224e+06
7.3728e+07,1,3,2933448,1461989,1539328585016,23101,31083954176,170262,226703593472,0,0,0.90776,6.69273e+07,0.0218444,15.5869,2368.61,1.05745e+06
7.3728e+07,2,7,8917856,1457439,1533174500512,22903,30856114176,163774,218029215744,0,0,0.904131,6.66598e+07,0.0218638,15.301,2294.9,1.05653e+06
7.3728e+07,3,45,42029056,1455179,1530898022400,22598,30425333760,163307,217494933504,0,0,0.902788,6.65608e+07,0.0218624,15.1334,2277.44,1.05653e+06
7.3728e+07,4,7,5742592,1452352,1526533369856,22284,30001074176,159812,212931436544,0,0,0.900215,6.6371e+07,0.0218823,14.8677,2228.89,1.05554e+06
8.192e+07,0,287,300337728,830580,655359571392,630152,837656444928,0,0,0,0,0.999999,8.19199e+07,0.0101389,295.765,17280.5,1.02211e+06
8.192e+07,1,23,22994944,1625535,1711716016128,25809,34737123328,190135,253173612544,0,0,0.908477,7.44224e+07,0.021842,15.67,2380.25,1.05759e+06
8.192e+07,2,25,23101440,1619200,1703673376768,25482,34327670784,182213,242597105664,0,0,0.904208,7.40728e+07,0.0218596,15.309,2298.2,1.05674e+06
8.192e+07,3,1,317968,1616990,1701107021296,25176,33902858240,181431,241590784000,0,0,0.902846,7.39612e+07,0.0218627,15.1654,2279.25,1.05654e+06
8.192e+07,4,0,0,1613654,1696008708096,24832,33434259456,177672,236696854528,0,0,0.90014,7.37395e+07,0.0218832,14.8921,2231.94,1.05551e+06
