Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,729316,0.909618,745158791712,30,27680224,0,0,0,0,31.2116,1.02172e+06
1.6384e+07,1461144,0.911315,1493097862656,18,19614208,0,0,0,0,31.9256,1.02187e+06
2.4576e+07,2190752,0.910803,2238389124384,15,13923040,0,0,0,0,31.5568,1.02174e+06
3.2768e+07,2922969,0.911313,2986189035456,74,70817856,0,0,0,0,31.6311,1.02163e+06
4.096e+07,3653830,0.911295,3732662578656,22,23130656,0,0,0,0,31.4415,1.02158e+06
4.9152e+07,4383587,0.911225,4478855135808,69,68398528,0,0,0,0,31.3652,1.02173e+06
5.7344e+07,5115325,0.911376,5226195933952,39,37283072,0,0,0,0,31.323,1.02167e+06
6.5536e+07,5846106,0.911381,5972825574720,11,9380544,0,0,0,0,31.4022,1.02168e+06
7.3728e+07,6575786,0.91126,6718534165088,22,17943968,0,0,0,0,31.3602,1.02171e+06
8.192e+07,7307695,0.911411,7466274957120,38,35289280,0,0,0,0,31.3933,1.0217e+06
