Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,730887,0.911898,747026901152,21,16947040,18518,24758034432,0,0,27.5441,1.02986e+06
1.6384e+07,1461230,0.91113,1492795792576,24,21635904,37026,49497022464,0,0,27.402,1.02939e+06
2.4576e+07,2192947,0.911852,2240966977696,19,18814816,56029,74868690944,0,0,27.6115,1.02973e+06
3.2768e+07,2924914,0.912147,2988922332416,30,27904768,74946,100119392256,0,0,27.7304,1.02973e+06
4.096e+07,3656734,0.912191,3736333938944,28,27242240,93819,125320712192,0,0,27.7636,1.02962e+06
4.9152e+07,4387179,0.912064,4482975186592,25,23081312,112380,150105133056,0,0,27.7533,1.02967e+06
5.7344e+07,5118981,0.912191,5230866557920,29,23204896,131125,175153565696,0,0,27.7752,1.0297e+06
6.5536e+07,5850733,0.912278,5978706375904,8,5499680,150122,200503353344,0,0,27.8184,1.02972e+06
7.3728e+07,6583338,0.91247,6727457644128,23,20218272,169188,225943060480,0,0,27.8633,1.02975e+06
8.192e+07,7315071,0.912534,7475476894976,15,13482752,188282,251429548032,0,0,27.8974,1.02979e+06
