Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,730209,0.910818,746142406944,47,45836000,0,0,0,0,30.8192,1.02182e+06
1.6384e+07,1460690,0.910893,1492406880992,50,50439456,0,0,0,0,30.8874,1.02171e+06
2.4576e+07,2191403,0.910862,2238534179552,27,24306976,0,0,0,0,30.9221,1.02151e+06
3.2768e+07,2922808,0.911291,2986118765248,36,33809728,0,0,0,0,31.0277,1.02166e+06
4.096e+07,3654586,0.91157,3733791751360,19,17761088,0,0,0,0,31.2205,1.02167e+06
4.9152e+07,4385282,0.911593,4480663513152,36,36308928,0,0,0,0,31.4007,1.02175e+06
5.7344e+07,5117610,0.911877,5229069119680,57,52444992,0,0,0,0,31.4852,1.02178e+06
6.5536e+07,5847957,0.911696,5974888691840,19,16648064,0,0,0,0,31.4477,1.0217e+06
7.3728e+07,6580339,0.911943,6723571821184,11,9520512,0,0,0,0,31.5034,1.02177e+06
8.192e+07,7311339,0.911934,7470563350400,28,27998336,0,0,0,0,31.5316,1.02178e+06
