Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,105,99577664,82941,65535992000,62557,83226300416,0,0,0,0,1,8.192e+06,0.0101246,87.9724,6225.7,1.02238e+06
8.192e+06,1,233,267668608,176524,188384453504,32276,44383440896,62557,83226300416,88,118361216,0.999833,8.19063e+06,0.0215519,219.163,10296.5,1.11483e+06
8.192e+06,2,179,183172360,174282,188139475704,4109,5574791168,32276,44383440896,0,0,0.998532,8.17998e+06,0.0213059,165.89,8702.37,1.08583e+06
8.192e+06,3,65,62715848,149420,154320341048,0,0,4109,5574791168,0,0,0.819041,6.70958e+06,0.0222697,10.652,731.081,1.03277e+06
8.192e+06,4,2,2897552,146298,149306435952,0,0,0,0,0,0,0.79243,6.49158e+06,0.0225366,2.51684,141.429,1.02057e+06
1.6384e+07,0,75,79073088,165988,131071992000,125448,166786883584,0,0,0,0,1,1.6384e+07,0.0101311,87.9466,6227.47,1.02205e+06
1.6384e+07,1,298,325000320,353104,376800453504,64877,89208172544,125448,166786883584,91,121409536,0.999916,1.63826e+07,0.0215536,219.896,10321.7,1.11489e+06
1.6384e+07,2,82,80059616,348717,376505230112,8445,11481419776,64877,89208172544,0,0,0.999133,1.63698e+07,0.0213025,169.211,8863.97,1.08628e+06
1.6384e+07,3,2,1779312,300587,310122523024,0,0,8445,11481419776,0,0,0.822973,1.34836e+07,0.0222928,11.273,764.173,1.03172e+06
1.6384e+07,4,1,1260088,292883,299050710472,0,0,0,0,0,0,0.793592,1.30022e+07,0.0225256,2.53359,142.228,1.02106e+06
2.4576e+07,0,109,109096768,248918,196607992000,188092,250015137792,0,0,0,0,1,2.4576e+07,0.0101285,87.9237,6230.56,1.02199e+06
2.4576e+07,1,149,156212352,529958,565216453504,97410,133975531520,188092,250015137792,37,49552512,0.999944,2.45746e+07,0.0215652,220.252,10334.8,1.11447e+06
2.4576e+07,2,155,176239960,523219,564807662248,13139,17885917184,97410,133975531520,74,99751256,0.999221,2.45569e+07,0.0213064,170.694,8925.42,1.0864e+06
2.4576e+07,3,0,0,451745,466369454080,0,0,13139,17885917184,0,0,0.825071,2.02769e+07,0.0222788,11.5971,785.293,1.03237e+06
2.4576e+07,4,6,5399744,439059,448520936256,0,0,0,0,0,0,0.793494,1.95009e+07,0.0225148,2.5364,142.47,1.02155e+06
3.2768e+07,0,91,87342912,332216,262143992000,250967,333648867328,0,0,0,0,1,3.2768e+07,0.0101384,87.9508,6232.61,1.02161e+06
3.2768e+07,1,274,302984320,706640,753632453504,129785,178561490944,250967,333648867328,76,100876288,0.999958,3.27666e+07,0.0215658,220.38,10338.4,1.1145e+06
3.2768e+07,2,197,204777632,697621,753069852512,17677,24062722048,129785,178561490944,0,0,0.999212,3.27422e+07,0.0213065,170.758,8927.26,1.08643e+06
3.2768e+07,3,1,598672,602282,621872627056,0,0,17677,24062722048,0,0,0.825132,2.70379e+07,0.0222754,11.6368,787.657,1.03253e+06
3.2768e+07,4,2,1443392,585303,598082906560,0,0,0,0,0,0,0.793567,2.60036e+07,0.0225085,2.53618,142.485,1.02183e+06
4.096e+07,0,132,134958912,415318,327679992000,314208,417719599104,0,0,0,0,1,4.096e+07,0.0101396,88.0171,6236.3,1.02176e+06
4.096e+07,1,215,235441280,883241,942048453504,162592,223675244544,314208,417719599104,47,60820608,0.999967,4.09586e+07,0.0215642,220.564,10346.5,1.11463e+06
4.096e+07,2,237,250507248,872065,941358850064,22228,30269427712,162592,223675244544,11,13766640,0.999235,4.09286e+07,0.021307,169.747,8880.41,1.08647e+06
4.096e+07,3,9,8664568,753001,777572456968,0,0,22228,30269427712,0,0,0.825378,3.38075e+07,0.0222732,11.7322,794.59,1.03263e+06
4.096e+07,4,0,0,730615,746638721024,0,0,0,0,0,0,0.792543,3.24626e+07,0.0225064,2.51701,141.608,1.02193e+06
4.9152e+07,0,117,106676032,498448,393215992000,377714,502107979776,0,0,0,0,1,4.9152e+07,0.010141,88.0302,6235.2,1.02186e+06
4.9152e+07,1,238,259521664,1059932,1130464453504,194893,268131876864,377714,502107979776,68,89276416,0.999972,4.91506e+07,0.021565,220.851,10362.3,1.11457e+06
4.9152e+07,2,221,225349880,1046084,1129521090312,26102,35541192704,194893,268131876864,0,0,0.999138,4.91096e+07,0.021301,168.031,8804.72,1.08661e+06
4.9152e+07,3,6,5579064,903007,932222926536,0,0,26102,35541192704,0,0,0.824614,4.05314e+07,0.0222792,11.5549,782.071,1.03235e+06
4.9152e+07,4,3,2853768,877148,896380568696,0,0,0,0,0,0,0.792909,3.89731e+07,0.0225065,2.5193,141.67,1.02193e+06
5.7344e+07,0,146,145588032,581327,458751992000,440798,585987125248,0,0,0,0,1,5.7344e+07,0.0101375,88.003,6234.45,1.02212e+06
5.7344e+07,1,154,150477952,1236556,1318880453504,227494,312988147712,440798,585987125248,32,42224768,0.999976,5.73426e+07,0.0215643,220.843,10363,1.11461e+06
5.7344e+07,2,192,229553408,1220514,1317899971328,30419,41413107712,227494,312988147712,97,134307840,0.999233,5.73e+07,0.0213004,168.714,8836.4,1.08666e+06
5.7344e+07,3,4,2613752,1053291,1087213686280,0,0,30419,41413107712,0,0,0.824326,4.72702e+07,0.0222824,11.4943,778.692,1.0322e+06
5.7344e+07,4,3,2510360,1023001,1045521768936,0,0,0,0,0,0,0.792715,4.54575e+07,0.0225046,2.514,141.42,1.02201e+06
6.5536e+07,0,109,115351360,664405,524287992000,503825,669775417344,0,0,0,0,1,6.5536e+07,0.010138,87.9951,6234.19,1.02212e+06
6.5536e+07,1,165,175058048,1413175,1507296453504,260080,357807407104,503825,669775417344,28,36719744,0.999979,6.55346e+07,0.0215638,220.889,10363.3,1.11465e+06
6.5536e+07,2,205,210248320,1395019,1506220961152,34562,47071219712,260080,357807407104,0,0,0.999266,6.54879e+07,0.0213019,168.328,8820.48,1.08653e+06
