Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,731696,0.912999,747928524224,40,39967296,0,0,0,0,31.582,1.02218e+06
1.6384e+07,1464075,0.913303,1496356013536,13,8026656,0,0,0,0,32.1789,1.02204e+06
2.4576e+07,2195016,0.912866,2243460308576,15,12407200,0,0,0,0,31.9146,1.02207e+06
3.2768e+07,2926766,0.912931,2991492419072,14,11166208,0,0,0,0,31.7804,1.02211e+06
4.096e+07,3655826,0.91218,3736290650080,33,27940896,0,0,0,0,31.5001,1.02201e+06
4.9152e+07,4386891,0.912092,4483115769600,25,26272000,0,0,0,0,31.4761,1.02193e+06
5.7344e+07,5117523,0.912011,5229835963872,40,39408160,0,0,0,0,31.3968,1.02195e+06
6.5536e+07,5849377,0.912135,5977767877760,32,26710912,0,0,0,0,31.4952,1.02195e+06
7.3728e+07,6580866,0.91216,6725169899936,16,12400224,0,0,0,0,31.4899,1.02193e+06
8.192e+07,7311282,0.912084,7471788591392,37,37123808,0,0,0,0,31.4809,1.02195e+06
