Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,731038,0.923291,746934051656,115,113114296,106796,143687438336,0,0,118.839,1.05794e+06
1.6384e+07,1460959,0.922836,1493011106136,86,84674216,213693,287539859456,0,0,118.733,1.05815e+06
2.4576e+07,2191834,0.922989,2239947434744,142,141350152,320086,430705262592,0,0,118.634,1.05813e+06
3.2768e+07,2922677,0.923068,2986897204768,114,115771872,426541,573967622144,0,0,118.506,1.05814e+06
4.096e+07,3654375,0.923236,3734410081232,117,126757936,533274,717621600256,0,0,118.547,1.05807e+06
4.9152e+07,4383215,0.922836,4479032143480,166,174850440,638434,859096055808,0,0,118.288,1.05796e+06
5.7344e+07,5113136,0.922801,5225304444896,98,95080480,744198,1001630081024,0,0,118.18,1.05802e+06
6.5536e+07,5845791,0.923051,5973665356440,126,127333736,850806,1145179594752,0,0,118.214,1.05797e+06
7.3728e+07,6575355,0.922928,6719328226440,95,95654776,955496,1286081011712,0,0,118.053,1.05792e+06
8.192e+07,7306510,0.922974,7466350064576,73,73837632,1062892,1430772486144,0,0,118.23,1.05796e+06
