Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,730644,0.923641,747264037824,390,392072256,63475,84434624512,0,0,351.688,1.04685e+06
1.6384e+07,1461493,0.923036,1493387132776,366,379474072,126775,168537370624,0,0,351.115,1.04592e+06
2.4576e+07,2192098,0.923065,2240161943152,348,354730384,189923,252597485568,0,0,351.376,1.04602e+06
3.2768e+07,2921738,0.922743,2985669638832,278,279225680,252495,335707111424,0,0,350.52,1.04588e+06
4.096e+07,3653539,0.923164,3734072564968,361,366289688,315130,419019415552,0,0,350.243,1.04599e+06
4.9152e+07,4384365,0.923172,4480930519336,315,315082456,378305,503035957248,0,0,350.368,1.04598e+06
5.7344e+07,5115322,0.923257,5228313598640,354,360404304,441233,586677309440,0,0,350.172,1.04603e+06
6.5536e+07,5847424,0.923391,5976229398464,343,359180352,504103,670245572608,0,0,350.198,1.04595e+06
7.3728e+07,6577291,0.923252,6722077668328,337,352275480,566902,753790205952,0,0,349.909,1.04594e+06
8.192e+07,7307717,0.923166,7468159462216,353,358610104,629985,837661921280,0,0,349.916,1.0459e+06
