Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,3,888800,305549,125153210400,1101,450969600,1192,488243200,0,0,0.763875,6.25766e+06,0.048828,2.02631,54.9253,409600
8.192e+06,1,2,488000,305394,125089713600,1084,444006400,1060,434176000,0,0,0.763487,6.25449e+06,0.048828,2.02315,54.8544,409600
8.192e+06,2,0,0,305065,124954624000,1104,452198400,1189,487014400,0,0,0.762662,6.24773e+06,0.0488281,2.01153,54.6352,409600
8.192e+06,3,6,2142400,305566,125160148800,1060,434176000,1130,462848000,0,0,0.763917,6.25801e+06,0.048828,2.03212,55.082,409600
8.192e+06,4,2,459200,304262,124626075200,1116,457113600,894,366182400,0,0,0.760657,6.2313e+06,0.048828,1.99222,54.1804,409600
1.6384e+07,0,1,278400,610947,250244022400,2225,911360000,2384,976486400,0,0,0.763684,1.25122e+07,0.0488281,2.02609,54.9319,409600
1.6384e+07,1,0,0,610380,250011648000,2175,890880000,2228,912588800,0,0,0.762975,1.25006e+07,0.0488281,2.01174,54.597,409600
1.6384e+07,2,0,0,610678,250133708800,2201,901529600,2270,929792000,0,0,0.763347,1.25067e+07,0.0488281,2.01941,54.7804,409600
1.6384e+07,3,1,279200,610792,250180533600,2153,881868800,2224,910950400,0,0,0.76349,1.2509e+07,0.0488281,2.02655,54.951,409600
1.6384e+07,4,1,189600,609562,249676815200,2246,919961600,1894,775782400,0,0,0.761953,1.24838e+07,0.0488281,2.01568,54.7382,409600
2.4576e+07,0,1,9600,917088,375639644800,3265,1337344000,3675,1505280000,0,0,0.764241,1.8782e+07,0.0488281,2.0256,54.8937,409600
2.4576e+07,1,3,957600,915941,375169704800,3298,1350860800,3369,1379942400,0,0,0.763285,1.87585e+07,0.0488281,2.01067,54.5419,409600
