Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,5,3231200,145733,149022614048,3683,4915077120,3659,4886396928,0,0,0.909562,7.45113e+06,0.0195585,5.41822,305.194,1.03025e+06
8.192e+06,1,2,1796256,145950,148966983520,3556,4741988352,3683,4915077120,0,0,0.909222,7.44835e+06,0.0195949,5.50499,309.843,1.02811e+06
8.192e+06,2,5,5066240,145835,149021692416,3609,4814929920,3556,4741988352,0,0,0.909556,7.45108e+06,0.0195723,5.47756,307.627,1.02939e+06
8.192e+06,3,2,925984,145866,149225836256,3672,4899065856,3609,4814929920,0,0,0.910802,7.46129e+06,0.0195497,5.40957,304.365,1.03067e+06
8.192e+06,4,5,3743520,145854,149170258144,3659,4886396928,3672,4899065856,0,0,0.910463,7.45851e+06,0.0195554,5.47592,308.083,1.03038e+06
1.6384e+07,0,5,4576288,292454,298858372064,7353,9812541440,7514,10035073024,0,0,0.912043,1.49429e+07,0.0195714,5.51047,309.511,1.02956e+06
1.6384e+07,1,15,13831552,292113,298130526848,7176,9543528448,7353,9812541440,0,0,0.909822,1.49065e+07,0.0195963,5.48933,308.625,1.02801e+06
1.6384e+07,2,2,2544416,291728,298053672160,7315,9770086400,7176,9543528448,0,0,0.909588,1.49027e+07,0.0195755,5.44578,306.091,1.02936e+06
1.6384e+07,3,7,5519808,292060,298703717952,7267,9695191040,7315,9770086400,0,0,0.911571,1.49352e+07,0.0195552,5.50805,309.356,1.0303e+06
1.6384e+07,4,5,4587296,292528,298865524960,7514,10035073024,7267,9695191040,0,0,0.912065,1.49433e+07,0.0195759,5.53251,310.185,1.02952e+06
2.4576e+07,0,2,1175552,439199,448953565184,11242,15002599424,11094,14789337088,0,0,0.913398,2.24477e+07,0.0195655,5.58326,312.839,1.03e+06
2.4576e+07,1,8,5802944,438666,447802229824,11133,14803750912,11242,15002599424,0,0,0.911056,2.23901e+07,0.019592,5.52782,310.459,1.02847e+06
2.4576e+07,2,4,4754176,437639,447324628224,10724,14324621312,11133,14803750912,0,0,0.910084,2.23662e+07,0.019567,5.45927,307.401,1.02963e+06
2.4576e+07,3,4,2575744,437963,447835529856,11006,14686470144,10724,14324621312,0,0,0.911124,2.23918e+07,0.0195591,5.48001,307.566,1.03018e+06
2.4576e+07,4,11,11728000,438992,448546249600,11094,14789337088,11006,14686470144,0,0,0.91257,2.24273e+07,0.019574,5.53331,310.191,1.02944e+06
3.2768e+07,0,5,5072192,585162,598385486528,14931,19936530432,14951,19918245888,0,0,0.913064,2.99193e+07,0.019558,5.58806,313.299,1.03038e+06
3.2768e+07,1,28,29868256,584835,597048991520,15105,20114374656,14931,19936530432,0,0,0.911024,2.98524e+07,0.0195909,5.5468,311.368,1.02871e+06
3.2768e+07,2,1,175680,584652,597458801088,14520,19385671680,15105,20114374656,0,0,0.91165,2.98729e+07,0.0195713,5.52372,310.485,1.02949e+06
3.2768e+07,3,5,3431136,583858,597202695456,14585,19467522048,14520,19385671680,0,0,0.911259,2.98601e+07,0.0195531,5.4688,307.15,1.03045e+06
3.2768e+07,4,3,2017024,585241,597960972544,14951,19918245888,14585,19467522048,0,0,0.912416,2.9898e+07,0.0195746,5.52186,309.55,1.02947e+06
4.096e+07,0,10,9971648,731423,747789367360,18702,24966565888,18569,24768823296,0,0,0.912829,3.73895e+07,0.0195623,5.57275,312.458,1.03017e+06
4.096e+07,1,15,18546816,731077,746506854272,18716,24931332096,18702,24966565888,0,0,0.911263,3.73253e+07,0.0195866,5.52952,310.452,1.02887e+06
4.096e+07,2,4,4557504,730564,746633893184,18221,24326979584,18716,24931332096,0,0,0.911418,3.73317e+07,0.0195695,5.51368,309.891,1.02962e+06
4.096e+07,3,3,4016736,729991,746410038688,18268,24396091392,18221,24326979584,0,0,0.911145,3.73205e+07,0.0195601,5.49687,308.704,1.03013e+06
