Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,1527708,0.763855,625750008800,9,2874400,0,0,0,0,10.2125,409600
1.6384e+07,3054738,0.763685,1251221184000,11,4006400,0,0,0,0,10.2055,409600
2.4576e+07,4584893,0.764149,1877972728800,6,1901600,0,0,0,0,10.2119,409600
3.2768e+07,6111594,0.763949,2503309452800,15,5593600,0,0,0,0,10.2028,409600
4.096e+07,7638794,0.76388,3128850504800,15,5661600,0,0,0,0,10.2013,409600
4.9152e+07,9166021,0.763835,3754403210400,8,2268000,0,0,0,0,10.1908,409600
5.7344e+07,10694794,0.763914,4380588302400,11,3825600,0,0,0,0,10.1955,409600
6.5536e+07,12223109,0.763944,5006586020000,5,1474400,0,0,0,0,10.196,409600
7.3728e+07,13750641,0.763925,5632263048000,7,2372800,0,0,0,0,10.198,409600
8.192e+07,15275708,0.763786,6256930859200,7,2004800,0,0,0,0,10.1872,409600
