Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,1525000,0.762501,624640898400,11,3607200,0,0,0,0,10.1045,409600
1.6384e+07,3051191,0.762799,1249769120800,14,4447200,0,0,0,0,10.1327,409600
2.4576e+07,4578821,0.763137,1875485647200,11,3940000,0,0,0,0,10.1566,409600
3.2768e+07,6104495,0.763062,2500401576000,13,4900800,0,0,0,0,10.1416,409600
4.096e+07,7631351,0.763135,3125801610400,5,1807200,0,0,0,0,10.1421,409600
4.9152e+07,9160241,0.763354,3752035328000,7,2252800,0,0,0,0,10.1607,409600
5.7344e+07,10686979,0.763356,4377387147200,11,3956800,0,0,0,0,10.1487,409600
6.5536e+07,12212219,0.763264,5002125835200,14,4801600,0,0,0,0,10.1455,409600
7.3728e+07,13738426,0.763246,5627260100800,8,2465600,0,0,0,0,10.144,409600
8.192e+07,15264478,0.763224,6252330672800,8,2792800,0,0,0,0,10.1449,409600
