Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,1526876,0.763439,625409511200,9,2584800,0,0,0,0,10.1061,409600
1.6384e+07,3054412,0.763604,1251088051200,9,2790400,0,0,0,0,10.1425,409600
2.4576e+07,4579032,0.763172,1875571871200,5,1684000,0,0,0,0,10.1488,409600
3.2768e+07,6106148,0.763269,2501078763200,5,1505600,0,0,0,0,10.162,409600
4.096e+07,7632752,0.763275,3126375398400,12,4736000,0,0,0,0,10.1597,409600
4.9152e+07,9160524,0.763377,3752150994400,6,2093600,0,0,0,0,10.1669,409600
5.7344e+07,10685823,0.763273,4376913875200,4,864000,0,0,0,0,10.1572,409600
6.5536e+07,12216220,0.763514,5003764408000,7,2171200,0,0,0,0,10.1691,409600
7.3728e+07,13743245,0.763514,5629233476000,5,1724000,0,0,0,0,10.1709,409600
8.192e+07,15272555,0.763628,6255638954400,9,3260000,0,0,0,0,10.1775,409600
