Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,1527464,0.763733,625649714400,18,6912800,5436,2226585600,0,0,10.0885,409600
1.6384e+07,3054384,0.763596,1251076391200,7,2162400,10917,4471603200,0,0,10.1263,409600
2.4576e+07,4581935,0.763656,1876760865600,7,2577600,16571,6787481600,0,0,10.1202,409600
3.2768e+07,6106899,0.763363,2501386595200,11,3740800,22042,9028403200,0,0,10.1091,409600
4.096e+07,7632004,0.7632,3126069128000,10,3806400,27654,11327078400,0,0,10.1075,409600
4.9152e+07,9159416,0.763285,3751697207200,6,2044000,33205,13600768000,0,0,10.1118,409600
5.7344e+07,10685970,0.763284,4376973312000,0,0,38786,15886745600,0,0,10.1111,409600
6.5536e+07,12213689,0.763356,5002728334400,12,3595200,44291,18141593600,0,0,10.1187,409600
7.3728e+07,13740815,0.763379,5628238476000,5,1396000,49756,20380057600,0,0,10.1143,409600
8.192e+07,15266638,0.763332,6253215338400,6,2044000,55286,22645145600,0,0,10.1118,409600
