Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,730460,0.923044,746701952400,332,326904432,72333,96291336192,0,0,352.435,1.04941e+06
1.6384e+07,1461098,0.923073,1493457592912,423,424488368,146048,194413096960,0,0,356.366,1.04958e+06
2.4576e+07,2192476,0.923379,2241051178720,368,367905056,220105,293030481920,0,0,357.646,1.04973e+06
3.2768e+07,2923606,0.923539,2988670957632,316,314988480,293871,391280648192,0,0,357.9,1.04987e+06
4.096e+07,3654384,0.923371,3735045728008,357,365594872,367376,489165410304,0,0,358.291,1.04972e+06
4.9152e+07,4384441,0.92318,4480974919000,357,357460648,440643,586765090816,0,0,358.487,1.04966e+06
5.7344e+07,5115647,0.923234,5228162577376,369,366943264,513055,683263414272,0,0,357.876,1.0496e+06
6.5536e+07,5847109,0.923372,5976085570792,385,397241112,586257,780724793344,0,0,357.755,1.04964e+06
7.3728e+07,6578645,0.923451,6723765325856,364,363687904,659642,878353035264,0,0,357.783,1.04963e+06
8.192e+07,7308027,0.923287,7469302546080,329,336437600,732320,975190208512,0,0,357.417,1.04963e+06
