Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,73,69831040,83109,65535297152,63303,84193546240,0,0,0,0,0.999989,8.19191e+06,0.0101453,47.1035,3288.8,1.02262e+06
8.192e+06,1,43,42535864,176647,188403487816,32488,44679798784,63303,84193546240,0,0,0.999934,8.19146e+06,0.0215648,46.3329,2563.39,1.11449e+06
8.192e+06,2,7,5611760,169816,182071541520,8800,11952029696,32488,44679798784,0,0,0.966327,7.91615e+06,0.0214518,17.3782,1040.1,1.08625e+06
8.192e+06,3,0,0,153423,159139500032,2034,2729455616,8800,11952029696,0,0,0.844618,6.91911e+06,0.0221738,4.61842,277.226,1.04125e+06
8.192e+06,4,2,2064192,148645,152423510208,0,0,2034,2729455616,0,0,0.808973,6.62711e+06,0.0224298,2.88525,162.414,1.02542e+06
1.6384e+07,0,69,70175104,166280,131071297152,126238,167842205696,0,0,0,0,0.999995,1.63839e+07,0.010149,47.1043,3292.88,1.02186e+06
1.6384e+07,1,45,49196752,353349,376808911152,64753,89102041088,126238,167842205696,0,0,0.999939,1.6383e+07,0.021568,46.3793,2561.52,1.11435e+06
1.6384e+07,2,17,15371984,339420,363764941104,17691,24056266752,64753,89102041088,0,0,0.965324,1.58159e+07,0.0214607,17.4424,1044.88,1.08599e+06
1.6384e+07,3,2,1442128,306092,317482876592,4129,5536976896,17691,24056266752,0,0,0.842505,1.38036e+07,0.0221748,4.64205,279.722,1.04126e+06
1.6384e+07,4,4,3794224,297248,304947415760,0,0,4129,5536976896,0,0,0.80924,1.32586e+07,0.0224193,2.90238,163.672,1.0259e+06
2.4576e+07,0,61,57821568,249189,196607297152,188731,250840969216,0,0,0,0,0.999996,2.45759e+07,0.0101396,46.9679,3287.57,1.02175e+06
2.4576e+07,1,35,35638744,529690,565192901160,96358,132559343616,188731,250840969216,0,0,0.999903,2.45736e+07,0.0215552,46.0244,2548.21,1.11453e+06
2.4576e+07,2,8,7083984,509195,545471944752,26184,35603460096,96358,132559343616,0,0,0.965013,2.37162e+07,0.0214704,17.2773,1033.66,1.08535e+06
2.4576e+07,3,2,1564408,459036,475895234824,6084,8161288192,26184,35603460096,0,0,0.841923,2.06911e+07,0.0221852,4.54651,274.101,1.04071e+06
2.4576e+07,4,2,1931440,445523,457117861712,0,0,6084,8161288192,0,0,0.808703,1.98747e+07,0.0224166,2.87932,162.277,1.02603e+06
