Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,730184,0.911096,746369873696,29,28489952,0,0,0,0,31.1431,1.02217e+06
1.6384e+07,1460282,0.911257,1493002834240,26,26283712,0,0,0,0,31.6082,1.02241e+06
2.4576e+07,2191255,0.911546,2240216555232,51,47665440,0,0,0,0,31.5734,1.02234e+06
3.2768e+07,2922243,0.911633,2987237718720,43,40715584,0,0,0,0,31.3102,1.02224e+06
4.096e+07,3652863,0.911539,3733662746368,56,55978240,0,0,0,0,31.2804,1.02212e+06
4.9152e+07,4384066,0.911583,4480612162816,26,27497216,0,0,0,0,31.2834,1.02202e+06
5.7344e+07,5115026,0.911693,5228011255936,21,20883328,0,0,0,0,31.2996,1.02209e+06
6.5536e+07,5844945,0.911533,5973823488160,33,31199072,0,0,0,0,31.2221,1.02205e+06
7.3728e+07,6574431,0.911302,6718850372480,27,27520128,0,0,0,0,31.1487,1.02197e+06
8.192e+07,7306104,0.911498,7466995656640,30,32274496,0,0,0,0,31.2052,1.02202e+06
