Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,4,1467200,305361,125076036800,0,0,0,0,0,0,0.763404,6.2538e+06,0.0488281,2.06041,55.8633,409600
8.192e+06,1,0,0,305975,125327360000,0,0,0,0,0,0,0.764937,6.26637e+06,0.0488281,2.06434,55.8587,409600
8.192e+06,2,4,1435200,305350,125071563200,0,0,0,0,0,0,0.763376,6.25358e+06,0.048828,2.02726,54.9758,409600
8.192e+06,3,1,309600,304832,124859287200,0,0,0,0,0,0,0.762081,6.24296e+06,0.0488281,2.0098,54.6001,409600
8.192e+06,4,3,1057600,305026,124938820800,0,0,0,0,0,0,0.762566,6.24694e+06,0.0488281,2.03471,55.2338,409600
1.6384e+07,0,5,1777600,610153,249918939200,0,0,0,0,0,0,0.762692,1.24959e+07,0.0488281,2.04453,55.4887,409600
1.6384e+07,1,1,89600,611601,250512089600,0,0,0,0,0,0,0.764502,1.25256e+07,0.0488281,2.06301,55.8542,409600
1.6384e+07,2,0,0,611009,250269286400,0,0,0,0,0,0,0.763761,1.25135e+07,0.0488281,2.04287,55.3671,409600
1.6384e+07,3,5,1792000,611353,250410444800,0,0,0,0,0,0,0.764192,1.25205e+07,0.0488281,2.03866,55.2235,409600
1.6384e+07,4,5,2027200,608913,249410785600,0,0,0,0,0,0,0.761141,1.24705e+07,0.0488281,2.01529,54.8141,409600
2.4576e+07,0,6,2096000,915632,375043228800,0,0,0,0,0,0,0.763027,1.87522e+07,0.0488281,2.04536,55.4869,409600
2.4576e+07,1,1,69600,918286,376130285600,0,0,0,0,0,0,0.765239,1.88065e+07,0.0488281,2.05984,55.716,409600
2.4576e+07,2,1,389600,916970,375590932000,0,0,0,0,0,0,0.764142,1.87795e+07,0.0488281,2.05092,55.5556,409600
2.4576e+07,3,2,491200,915907,375155835200,0,0,0,0,0,0,0.763257,1.87578e+07,0.0488281,2.02704,54.979,409600
2.4576e+07,4,2,758400,914407,374541168000,0,0,0,0,0,0,0.762006,1.87271e+07,0.0488281,2.02581,55.0354,409600
3.2768e+07,0,2,699200,1221729,500420318400,0,0,0,0,0,0,0.763581,2.5021e+07,0.0488281,2.05813,55.7895,409600
3.2768e+07,1,3,878400,1224354,501495748800,0,0,0,0,0,0,0.765222,2.50748e+07,0.0488281,2.05682,55.6362,409600
3.2768e+07,2,1,369600,1222059,500555406400,0,0,0,0,0,0,0.763787,2.50278e+07,0.0488281,2.04474,55.4154,409600
3.2768e+07,3,1,407200,1221871,500478364000,0,0,0,0,0,0,0.763669,2.50239e+07,0.0488281,2.03307,55.1113,409600
3.2768e+07,4,1,128800,1219759,499613567200,0,0,0,0,0,0,0.76235,2.49807e+07,0.0488281,2.02549,55.0022,409600
4.096e+07,0,3,848000,1527520,625672572800,0,0,0,0,0,0,0.76376,3.12836e+07,0.0488281,2.06026,55.8336,409600
4.096e+07,1,3,938400,1531025,627108130400,0,0,0,0,0,0,0.765513,3.13554e+07,0.0488281,2.05541,55.5774,409600
4.096e+07,2,3,1047200,1526981,625451599200,0,0,0,0,0,0,0.763491,3.12726e+07,0.0488281,2.04124,55.3429,409600
4.096e+07,3,1,389600,1529318,626408672800,0,0,0,0,0,0,0.764659,3.13204e+07,0.0488281,2.04381,55.3281,409600
4.096e+07,4,0,0,1524883,624592076800,0,0,0,0,0,0,0.762441,3.12296e+07,0.0488281,2.02622,55.0154,409600
4.9152e+07,0,1,79200,1832987,750791805600,0,0,0,0,0,0,0.763745,3.75396e+07,0.0488281,2.05893,55.799,409600
4.9152e+07,1,3,856000,1835944,752003035200,0,0,0,0,0,0,0.764977,3.76002e+07,0.0488281,2.05076,55.4915,409600
4.9152e+07,2,1,289600,1833376,750950929600,0,0,0,0,0,0,0.763907,3.75475e+07,0.0488281,2.04369,55.3789,409600
4.9152e+07,3,2,798400,1834622,751461192000,0,0,0,0,0,0,0.764426,3.75731e+07,0.0488281,2.03624,55.1422,409600
4.9152e+07,4,2,619200,1829941,749544033600,0,0,0,0,0,0,0.762476,3.74772e+07,0.0488281,2.02823,55.0669,409600
5.7344e+07,0,1,358400,2137757,875625318400,0,0,0,0,0,0,0.763485,4.37813e+07,0.0488281,2.0559,55.7366,409600
5.7344e+07,1,1,29600,2140782,876864687200,0,0,0,0,0,0,0.764565,4.38432e+07,0.0488281,2.0479,55.4448,409600
5.7344e+07,2,6,2387200,2138985,876128326400,0,0,0,0,0,0,0.763923,4.38064e+07,0.0488281,2.04452,55.4,409600
5.7344e+07,3,7,2849600,2140183,876618974400,0,0,0,0,0,0,0.764351,4.38309e+07,0.0488281,2.03499,55.1138,409600
5.7344e+07,4,3,1101600,2135178,874569036000,0,0,0,0,0,0,0.762564,4.37285e+07,0.0488281,2.02863,55.0712,409600
6.5536e+07,0,4,1336000,2442371,1000395464000,0,0,0,0,0,0,0.763241,5.00198e+07,0.0488281,2.0509,55.6199,409600
6.5536e+07,1,2,486400,2446026,1001892582400,0,0,0,0,0,0,0.764383,5.00946e+07,0.0488281,2.04404,55.3544,409600
6.5536e+07,2,0,0,2444238,1001159884800,0,0,0,0,0,0,0.763824,5.0058e+07,0.0488281,2.04322,55.3722,409600
6.5536e+07,3,0,0,2445571,1001705881600,0,0,0,0,0,0,0.764241,5.00853e+07,0.0488281,2.03884,55.2249,409600
6.5536e+07,4,2,416800,2440310,999551378400,0,0,0,0,0,0,0.762597,4.99776e+07,0.0488281,2.02596,54.9974,409600
7.3728e+07,0,3,904800,2747838,1125514768800,0,0,0,0,0,0,0.763289,5.62757e+07,0.0488281,2.05027,55.5996,409600
7.3728e+07,1,0,0,2750668,1126673612800,0,0,0,0,0,0,0.764074,5.63337e+07,0.0488281,2.04037,55.2782,409600
7.3728e+07,2,1,339200,2750038,1126415635200,0,0,0,0,0,0,0.763899,5.63208e+07,0.0488281,2.04417,55.3922,409600
7.3728e+07,3,7,2763200,2751734,1127110350400,0,0,0,0,0,0,0.764371,5.63555e+07,0.0488281,2.04136,55.2831,409600
7.3728e+07,4,1,58400,2745389,1124511685600,0,0,0,0,0,0,0.762608,5.62256e+07,0.0488281,2.02418,54.9488,409600
8.192e+07,0,2,508000,3053533,1250727428000,0,0,0,0,0,0,0.763383,6.25364e+07,0.0488281,2.05041,55.5966,409600
8.192e+07,1,2,768800,3054799,1251245720800,0,0,0,0,0,0,0.7637,6.25623e+07,0.0488281,2.0361,55.1905,409600
8.192e+07,2,1,309600,3055114,1251374794400,0,0,0,0,0,0,0.763779,6.25687e+07,0.0488281,2.04149,55.3291,409600
8.192e+07,3,1,289600,3056827,1252076459200,0,0,0,0,0,0,0.764207,6.26038e+07,0.0488281,2.0406,55.2747,409600
8.192e+07,4,0,0,3050982,1249682227200,0,0,0,0,0,0,0.762745,6.24841e+07,0.0488281,2.02433,54.9429,409600
