Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,648675,0.83399,662809344312,81857,83744192200,0,0,0,0,41007.2,1.02193e+06
1.6384e+07,1297755,0.833885,1325417391976,163589,167236016280,0,0,0,0,81794.9,1.02143e+06
2.4576e+07,1948359,0.834622,1990206124768,245376,250714217760,0,0,0,0,122642,1.02151e+06
3.2768e+07,2597068,0.834497,2653135610264,327238,334561746536,0,0,0,0,163528,1.02168e+06
4.096e+07,3247289,0.834779,3317744686576,409360,418629511696,0,0,0,0,204479,1.0218e+06
4.9152e+07,3897274,0.834925,3982118569424,492170,503148210736,0,0,0,0,245534,1.02183e+06
5.7344e+07,4545346,0.834754,4644680748504,573695,586361258536,0,0,0,0,286595,1.02188e+06
6.5536e+07,5194988,0.834787,5308449497736,655700,669909491064,0,0,0,0,327620,1.02182e+06
7.3728e+07,5842126,0.834534,5969866671232,738239,754283318144,0,0,0,0,368671,1.02185e+06
8.192e+07,6490907,0.834528,6633126057184,820325,837946903328,0,0,0,0,409724,1.02186e+06
