Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,4,3761664,146301,149809867264,1612,2137546752,1659,2198933504,0,0,0.914367,7.49049e+06,0.0195316,5.61011,314.26,1.02727e+06
8.192e+06,1,5,3886688,145987,149148123552,1580,2105868288,1594,2110173184,0,0,0.910328,7.45741e+06,0.0195761,5.4109,304.328,1.02498e+06
8.192e+06,2,10,10311392,146298,149431740704,1555,2061975552,1568,2084392960,0,0,0.912059,7.47159e+06,0.0195806,5.48283,307.455,1.02462e+06
8.192e+06,3,9,6720992,145834,149243843104,1602,2127036416,1565,2077564928,0,0,0.910912,7.46219e+06,0.0195431,5.55853,312.686,1.02667e+06
8.192e+06,4,1,430112,145766,149089415136,1578,2089185280,1541,2050547712,0,0,0.90997,7.45447e+06,0.0195542,5.31651,299.54,1.02602e+06
1.6384e+07,0,1,1009760,292147,298750662560,3127,4156821504,3432,4563619840,0,0,0.911715,1.49375e+07,0.0195579,5.48661,308.657,1.02585e+06
1.6384e+07,1,2,1605056,292371,298971300416,3248,4339408896,3092,4104564736,0,0,0.912388,1.49486e+07,0.0195585,5.55525,311.675,1.02602e+06
1.6384e+07,2,8,8214784,292975,299229370112,3171,4220112896,3244,4314198016,0,0,0.913176,1.49615e+07,0.019582,5.64966,316.381,1.02466e+06
1.6384e+07,3,10,10388768,292217,298819185376,3239,4308803584,3137,4179279872,0,0,0.911924,1.4941e+07,0.0195581,5.6807,318.902,1.02597e+06
1.6384e+07,4,1,541856,292271,298689497952,3189,4232851456,3069,4096335872,0,0,0.911528,1.49345e+07,0.0195702,5.52987,310.321,1.02526e+06
2.4576e+07,0,14,15352032,438225,448219946784,4716,6280122368,5004,6657888256,0,0,0.911906,2.2411e+07,0.019554,5.50762,309.668,1.0261e+06
2.4576e+07,1,4,4057824,438177,447871378720,4873,6510051328,4735,6293983232,0,0,0.911197,2.23936e+07,0.0195671,5.57065,312.801,1.02558e+06
2.4576e+07,2,10,9423136,438817,448343439072,4760,6327566336,4814,6402932736,0,0,0.912157,2.24172e+07,0.019575,5.58832,313.434,1.02501e+06
2.4576e+07,3,6,4473408,438182,447954611648,4840,6436339712,4759,6347816960,0,0,0.911366,2.23977e+07,0.0195637,5.62787,316.101,1.02566e+06
2.4576e+07,4,2,830624,438550,448195093344,4759,6320238592,4636,6171697152,0,0,0.911855,2.24098e+07,0.0195696,5.55171,311.52,1.02528e+06
3.2768e+07,0,0,0,584476,597757554688,6349,8448540672,6641,8845369344,0,0,0.912106,2.98879e+07,0.0195556,5.55349,312.045,1.02603e+06
3.2768e+07,1,0,0,584490,597218459648,6473,8644812800,6393,8514686976,0,0,0.911283,2.98609e+07,0.0195737,5.57401,312.922,1.02521e+06
3.2768e+07,2,0,0,584803,597508595712,6350,8447492096,6334,8423051264,0,0,0.911726,2.98754e+07,0.0195747,5.53772,310.8,1.02504e+06
3.2768e+07,3,4,3722464,584611,597489976096,6448,8577978368,6300,8396177408,0,0,0.911697,2.98745e+07,0.0195689,5.65948,317.58,1.02539e+06
3.2768e+07,4,1,638720,584754,597658542336,6295,8371658752,6247,8311197696,0,0,0.911955,2.98829e+07,0.0195682,5.54424,311.194,1.02535e+06
4.096e+07,0,3,2740224,731085,747341856768,7958,10595184640,8215,10961842176,0,0,0.912283,3.73671e+07,0.0195649,5.55159,311.774,1.02557e+06
4.096e+07,1,2,2380800,730731,746688236544,8039,10741727232,8034,10695577600,0,0,0.911485,3.73344e+07,0.0195726,5.58809,313.697,1.02526e+06
4.096e+07,2,3,2086304,730256,746204813920,7925,10550099968,7928,10545360896,0,0,0.910895,3.73102e+07,0.0195725,5.53663,311.005,1.02516e+06
4.096e+07,3,1,1390208,730980,747088370048,8057,10729091072,7884,10505801728,0,0,0.911973,3.73544e+07,0.0195688,5.64616,316.701,1.02541e+06
4.096e+07,4,8,8418624,730791,746948721344,7878,10477682688,7796,10385203200,0,0,0.911803,3.73474e+07,0.0195674,5.57425,312.947,1.02539e+06
4.9152e+07,0,7,6429312,877013,896560350592,9501,12632289280,10000,13328084992,0,0,0.912028,4.4828e+07,0.0195639,5.53965,311.258,1.02558e+06
4.9152e+07,1,0,0,876754,896023343104,9640,12859113472,9685,12896833536,0,0,0.911482,4.48012e+07,0.0195699,5.56702,312.597,1.02537e+06
4.9152e+07,2,1,617664,876671,895879332672,9527,12680208384,9516,12660121600,0,0,0.911336,4.4794e+07,0.0195712,5.54568,311.392,1.02523e+06
4.9152e+07,3,12,9673344,877174,896507692416,9653,12859928576,9390,12494454784,0,0,0.911975,4.48254e+07,0.0195687,5.61487,314.962,1.02541e+06
4.9152e+07,4,14,13786688,876466,895762284992,9482,12617273344,9212,12269318144,0,0,0.911217,4.47881e+07,0.0195692,5.57512,313.051,1.02532e+06
5.7344e+07,0,0,0,1023098,1045769326592,11063,14705143808,11652,15534190592,0,0,0.911838,5.22885e+07,0.0195664,5.5413,311.422,1.02544e+06
5.7344e+07,1,5,4914784,1023270,1045682274720,11317,15091597312,11223,14941499392,0,0,0.911763,5.22841e+07,0.0195713,5.59411,313.913,1.02531e+06
5.7344e+07,2,9,8442624,1022892,1045297138944,11146,14842601472,11143,14811836416,0,0,0.911427,5.22649e+07,0.0195713,5.57364,312.889,1.02524e+06
5.7344e+07,3,2,1589888,1022803,1045439720832,11197,14915760128,11028,14684663808,0,0,0.911551,5.2272e+07,0.0195669,5.58316,313.465,1.02549e+06
5.7344e+07,4,7,5652992,1022695,1045345287680,11045,14698491904,10722,14281404416,0,0,0.911469,5.22673e+07,0.0195666,5.57631,313.046,1.02544e+06
6.5536e+07,0,3,3098464,1168983,1194972068000,12717,16914001920,13201,17601642496,0,0,0.911691,5.97486e+07,0.019565,5.5447,311.583,1.02554e+06
6.5536e+07,1,2,1648640,1169498,1194867296256,12899,17194299392,12785,17013100544,0,0,0.911611,5.97434e+07,0.0195754,5.57161,312.673,1.02509e+06
6.5536e+07,2,9,8767232,1168762,1194436684032,12714,16933257216,12813,17043513344,0,0,0.911283,5.97218e+07,0.0195701,5.5625,312.395,1.0253e+06
6.5536e+07,3,16,15499200,1169106,1194911092800,12792,17038311424,12738,16964476928,0,0,0.911645,5.97456e+07,0.0195681,5.57548,313.023,1.02543e+06
6.5536e+07,4,8,9695776,1169467,1195233078752,12670,16874049536,12255,16331186176,0,0,0.91189,5.97617e+07,0.0195689,5.58338,313.227,1.02535e+06
7.3728e+07,0,0,0,1314644,1344097267712,14309,19030216704,14802,19725049856,0,0,0.911524,6.72049e+07,0.0195617,5.53095,310.877,1.02572e+06
7.3728e+07,1,3,2072192,1315453,1344116208000,14518,19345100800,14391,19150680064,0,0,0.911537,6.72058e+07,0.0195735,5.57063,312.692,1.02518e+06
7.3728e+07,2,6,3716576,1314792,1343642966560,14277,19014344704,14457,19225419776,0,0,0.911216,6.71821e+07,0.0195706,5.55275,311.898,1.02527e+06
7.3728e+07,3,4,4837888,1315168,1344358428160,14364,19135307776,14321,19076104192,0,0,0.911701,6.72179e+07,0.0195657,5.57423,312.977,1.02554e+06
7.3728e+07,4,11,11937952,1315818,1344983488352,14274,19003572224,13771,18351288320,0,0,0.912125,6.72492e+07,0.0195663,5.58362,313.192,1.02548e+06
8.192e+07,0,4,4243584,1460801,1493669695360,15950,21213675520,16388,21836836864,0,0,0.911664,7.46835e+07,0.0195599,5.5435,311.499,1.02582e+06
8.192e+07,1,6,5961984,1461533,1493320918784,16111,21466116096,16018,21319491584,0,0,0.911451,7.4666e+07,0.0195743,5.57137,312.745,1.02514e+06
8.192e+07,2,3,1655680,1460546,1492737563776,15851,21109489664,16029,21321076736,0,0,0.911095,7.46369e+07,0.0195687,5.5544,312.058,1.02536e+06
8.192e+07,3,4,4708640,1461205,1493835089632,15899,21175738368,15869,21133107200,0,0,0.911765,7.46918e+07,0.0195631,5.55784,312.107,1.02566e+06
8.192e+07,4,6,5341920,1461802,1494162787616,15825,21074845696,15332,20429352960,0,0,0.911965,7.47081e+07,0.0195668,5.56794,312.404,1.02545e+06
