Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,1527808,0.763905,625790712000,3,673600,0,0,0,0,10.209,409600
1.6384e+07,3052985,0.763247,1250503461600,9,2880800,0,0,0,0,10.1641,409600
2.4576e+07,4580960,0.763494,1876361777600,5,1486400,0,0,0,0,10.1702,409600
3.2768e+07,6107394,0.763424,2501589108800,10,3569600,0,0,0,0,10.1914,409600
4.096e+07,7634177,0.763418,3126959400800,11,4004000,0,0,0,0,10.188,409600
4.9152e+07,9160308,0.763359,3752062796800,3,588800,0,0,0,0,10.1808,409600
5.7344e+07,10686553,0.763325,4377212543200,3,794400,0,0,0,0,10.1799,409600
6.5536e+07,12212172,0.763261,5002106268000,8,2660000,0,0,0,0,10.1746,409600
7.3728e+07,13738068,0.763226,5627113256000,10,3492800,0,0,0,0,10.1735,409600
8.192e+07,15267337,0.763367,6253502135200,6,1557600,0,0,0,0,10.1839,409600
