Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,136740,98249557664,228989,163839900000,363898,483636133888,0,0,0,0,0.999999,8.192e+06,0.0279528,68943.2,1.53306e+06,1.02206e+06
8.192e+06,1,63,84385792,111204,147801485312,0,0,111267,147885871104,63,84385792,0.902109,7.39007e+06,0.0150478,82.4799,24478.9,1.32911e+06
8.192e+06,2,124,163512320,107845,143367864320,0,0,107969,143531376640,124,163512320,0.875048,7.16839e+06,0.0150445,80.0885,24465.9,1.32938e+06
8.192e+06,3,3,4354048,101934,135393660928,0,0,101937,135398014976,3,4354048,0.826377,6.76968e+06,0.0150574,75.6999,24465.3,1.32825e+06
8.192e+06,4,0,0,42725,56820871168,0,0,42725,56820871168,0,0,0.346807,2.84104e+06,0.0150385,32.2413,24472.7,1.32992e+06
1.6384e+07,0,274430,196815042208,458372,327679900000,728727,968469008384,0,0,0,0,1,1.6384e+07,0.0279768,137222,3.05414e+06,1.02151e+06
1.6384e+07,1,125,162476032,222022,295088963584,0,0,222147,295251439616,125,162476032,0.90054,1.47544e+07,0.0150478,82.397,24491.1,1.32908e+06
1.6384e+07,2,0,0,216087,287233380352,0,0,216087,287233380352,0,0,0.876567,1.43617e+07,0.0150461,80.2258,24478.1,1.32925e+06
1.6384e+07,3,61,83038208,203241,269987860480,0,0,203302,270070898688,61,83038208,0.823938,1.34994e+07,0.0150556,75.5297,24469,1.32842e+06
1.6384e+07,4,0,0,87191,115913289728,0,0,87191,115913289728,0,0,0.353739,5.79566e+06,0.0150442,32.8469,24456,1.32942e+06
2.4576e+07,0,410362,293932123808,687532,491519900000,1095379,1455638396928,0,0,0,0,1,2.4576e+07,0.0279758,205627,4.58301e+06,1.0218e+06
2.4576e+07,1,122,163627008,332062,441214906368,0,0,332184,441378533376,122,163627008,0.897654,2.20607e+07,0.0150522,82.3184,24503.3,1.32872e+06
2.4576e+07,2,66,87625728,322394,428499292160,0,0,322460,428586917888,66,87625728,0.871784,2.1425e+07,0.0150476,79.9578,24494.1,1.32912e+06
2.4576e+07,3,7,8003584,302867,402376269824,0,0,302874,402384273408,7,8003584,0.818637,2.01188e+07,0.0150539,75.1339,24478,1.32855e+06
2.4576e+07,4,0,0,137861,183288672256,0,0,137861,183288672256,0,0,0.372902,9.16443e+06,0.015043,34.6496,24468.5,1.32952e+06
3.2768e+07,0,545516,390592661152,916751,655359900000,1459919,1940234571776,0,0,0,0,1,3.2768e+07,0.027977,273650,6.11686e+06,1.0219e+06
3.2768e+07,1,117,155615232,442989,588588523520,0,0,443106,588744138752,117,155615232,0.898115,2.94294e+07,0.0150526,82.3488,24503.3,1.32868e+06
3.2768e+07,2,53,70098944,430244,571910701056,0,0,430297,571980800000,53,70098944,0.872666,2.85955e+07,0.0150458,79.9879,24494,1.32927e+06
3.2768e+07,3,0,0,404197,537071734784,0,0,404197,537071734784,0,0,0.819506,2.68536e+07,0.0150519,75.1557,24471.9,1.32874e+06
3.2768e+07,4,0,0,182319,242437898240,0,0,182319,242437898240,0,0,0.369931,1.21219e+07,0.0150405,34.3636,24463.4,1.32975e+06
4.096e+07,0,681193,487675262624,1145776,819199900000,1826284,2426922577920,0,0,0,0,1,4.096e+07,0.0279731,341549,7.64504e+06,1.02205e+06
4.096e+07,1,54,70504448,552797,734425780224,0,0,552851,734496284672,54,70504448,0.896516,3.67213e+07,0.0150539,82.2626,24508.3,1.32856e+06
4.096e+07,2,115,149045248,536186,712635957248,0,0,536301,712785002496,115,149045248,0.869917,3.56318e+07,0.015048,79.78,24498.5,1.32908e+06
4.096e+07,3,0,0,502710,667968884736,0,0,502710,667968884736,0,0,0.815392,3.33984e+07,0.0150519,74.8401,24476.8,1.32874e+06
4.096e+07,4,0,0,234422,311672406016,0,0,234422,311672406016,0,0,0.380459,1.55836e+07,0.0150428,35.3445,24465.6,1.32954e+06
4.9152e+07,0,816547,584470517408,1375167,983039900000,2191481,2912553316352,0,0,0,0,1,4.9152e+07,0.0279778,409397,9.17199e+06,1.0221e+06
4.9152e+07,1,129,170819584,663418,881540071424,0,0,663547,881710891008,129,170819584,0.896749,4.4077e+07,0.0150513,82.2802,24508.3,1.32878e+06
4.9152e+07,2,66,86052864,643772,855636799488,0,0,643838,855722852352,66,86052864,0.870399,4.27818e+07,0.0150478,79.8221,24499.3,1.3291e+06
4.9152e+07,3,0,0,602652,800890904576,0,0,602652,800890904576,0,0,0.814708,4.00445e+07,0.0150495,74.7739,24476.8,1.32894e+06
4.9152e+07,4,2,1683456,281442,374226984960,0,0,281444,374228668416,2,1683456,0.380683,1.87113e+07,0.0150412,35.3545,24462.8,1.32967e+06
5.7344e+07,0,953232,681894909600,1604070,1146879900000,2556397,3397694595072,0,0,0,0,1,5.7344e+07,0.0279728,477345,1.06951e+07,1.02205e+06
5.7344e+07,1,121,159956992,774377,1029053165568,0,0,774498,1029213122560,121,159956992,0.897263,5.14527e+07,0.0150503,82.3168,24509.4,1.32888e+06
5.7344e+07,2,0,0,752159,999732924416,0,0,752159,999732924416,0,0,0.871698,4.99866e+07,0.0150472,79.9244,24498,1.32915e+06
5.7344e+07,3,0,0,703451,934920007680,0,0,703451,934920007680,0,0,0.815186,4.6746e+07,0.0150484,74.8063,24476.4,1.32905e+06
5.7344e+07,4,59,77275136,326230,433751265280,0,0,326289,433828540416,59,77275136,0.378201,2.16876e+07,0.0150423,35.1261,24461.2,1.32958e+06
6.5536e+07,0,1090140,779491767968,1833149,1310719900000,2921203,3882594009088,0,0,0,0,1,6.5536e+07,0.0279716,545361,1.22192e+07,1.02195e+06
6.5536e+07,1,70,93380608,886085,1177436082176,0,0,886155,1177529462784,70,93380608,0.898312,5.88718e+07,0.0150511,82.4003,24507.8,1.32881e+06
6.5536e+07,2,128,173215744,859808,1142838898688,0,0,859936,1143012114432,128,173215744,0.871917,5.71419e+07,0.0150469,79.9371,24498,1.32918e+06
6.5536e+07,3,0,0,805066,1070053650432,0,0,805066,1070053650432,0,0,0.816386,5.35027e+07,0.0150472,74.8976,24474.4,1.32915e+06
6.5536e+07,4,7,7999488,370039,491990781952,0,0,370046,491998781440,7,7999488,0.375359,2.45995e+07,0.0150425,34.8584,24461.4,1.32956e+06
7.3728e+07,0,1225203,875995248288,2062434,1474559900000,3287975,4369948545024,0,0,0,0,1,7.3728e+07,0.0279736,613352,1.3744e+07,1.02203e+06
7.3728e+07,1,63,80027648,995368,1322698645504,0,0,995431,1322778673152,63,80027648,0.897012,6.61349e+07,0.0150506,82.3154,24511.1,1.32885e+06
7.3728e+07,2,0,0,966065,1284000960512,0,0,966065,1284000960512,0,0,0.870769,6.42e+07,0.0150477,79.8642,24500.3,1.3291e+06
7.3728e+07,3,0,0,904875,1202639777792,0,0,904875,1202639777792,0,0,0.815592,6.0132e+07,0.0150481,74.859,24476.9,1.32907e+06
7.3728e+07,4,127,168833024,421477,560360300544,0,0,421604,560529133568,127,168833024,0.380019,2.8018e+07,0.0150431,35.3099,24466.4,1.32952e+06
8.192e+07,0,1362004,973681276576,2291740,1638399900000,3654245,4856886566912,0,0,0,0,1,8.192e+07,0.0279753,681394,1.52685e+07,1.02203e+06
8.192e+07,1,63,83202048,1105000,1468476780544,0,0,1105063,1468559982592,63,83202048,0.896287,7.34238e+07,0.0150496,82.2628,24513.2,1.32894e+06
8.192e+07,2,0,0,1072694,1425787297792,0,0,1072694,1425787297792,0,0,0.870232,7.12894e+07,0.015047,79.8401,24502.5,1.32916e+06
8.192e+07,3,0,0,1003848,1334098550784,0,0,1003848,1334098550784,0,0,0.814269,6.67049e+07,0.0150491,74.758,24478.7,1.32898e+06
8.192e+07,4,123,163987456,472517,628276748288,0,0,472640,628440735744,123,163987456,0.38347,3.14138e+07,0.0150417,35.6349,24466.7,1.32964e+06
