Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,5,4264288,146165,149367443104,3675,4890767360,3630,4840607744,0,0,0.911667,7.46837e+06,0.0195712,5.44637,305.865,1.02948e+06
8.192e+06,1,17,16920576,146413,149346533376,3703,4921327616,3675,4890767360,0,0,0.911539,7.46733e+06,0.0196072,5.49111,307.548,1.02765e+06
8.192e+06,2,15,13556288,145750,149175129536,3487,4662398976,3703,4921327616,0,0,0.910493,7.45876e+06,0.0195408,5.32822,300.772,1.03081e+06
8.192e+06,3,7,7216032,145682,149012517984,3440,4600692736,3487,4662398976,0,0,0.9095,7.45063e+06,0.019553,5.2706,296.808,1.03012e+06
8.192e+06,4,1,817984,145647,148926624960,3630,4840607744,3440,4600692736,0,0,0.908976,7.44633e+06,0.0195596,5.43578,305.491,1.03008e+06
1.6384e+07,0,0,0,292833,299213647872,7436,9912569856,7394,9861316608,0,0,0.913128,1.49607e+07,0.0195735,5.45955,305.941,1.0295e+06
1.6384e+07,1,1,980288,292040,298252552896,7231,9621757952,7436,9912569856,0,0,0.910195,1.49126e+07,0.0195834,5.44826,306.447,1.02875e+06
1.6384e+07,2,2,2028384,291488,298077146272,6981,9323986944,7231,9621757952,0,0,0.909659,1.49039e+07,0.0195579,5.31777,299.806,1.02993e+06
1.6384e+07,3,4,3604960,291654,298066243104,7158,9579061248,6981,9323986944,0,0,0.909626,1.49033e+07,0.0195697,5.37814,302.134,1.02956e+06
1.6384e+07,4,4,3884640,291621,298140719520,7394,9861316608,7158,9579061248,0,0,0.909853,1.4907e+07,0.0195626,5.44293,306.111,1.03005e+06
2.4576e+07,0,1,413568,438720,448179589248,10952,14591328256,11051,14742761472,0,0,0.911824,2.2409e+07,0.0195779,5.45331,306.149,1.02913e+06
2.4576e+07,1,4,5375264,437989,447468608224,10933,14578225152,10952,14591328256,0,0,0.910377,2.23734e+07,0.0195763,5.45894,306.805,1.02924e+06
2.4576e+07,2,2,2092256,437425,447382553376,10779,14408359936,10933,14578225152,0,0,0.910202,2.23691e+07,0.0195549,5.38902,303.496,1.03031e+06
2.4576e+07,3,4,3097856,437317,446886914816,10810,14461370368,10779,14408359936,0,0,0.909194,2.23443e+07,0.0195717,5.41103,304.369,1.0295e+06
