Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,160236,0.2,163839860000,573083,586075034336,0,0,0,0,286550,204526
1.6384e+07,320519,0.2,327679860000,1142380,1168271491808,0,0,0,0,572233,204519
2.4576e+07,480554,0.2,491519860000,1711143,1748773802720,0,0,0,0,856972,204435
3.2768e+07,640934,0.2,655359860000,2280430,2330197037792,0,0,0,0,1.14162e+06,204395
4.096e+07,801059,0.2,819199860000,2851861,2913781723872,0,0,0,0,1.4265e+06,204383
4.9152e+07,961285,0.2,983039860000,3422539,3497088652000,0,0,0,0,1.71164e+06,204394
5.7344e+07,1121465,0.2,1146879860000,3994927,4082218005216,0,0,0,0,1.99692e+06,204406
6.5536e+07,1281753,0.2,1310719860000,4565912,4666318176992,0,0,0,0,2.28237e+06,204425
7.3728e+07,1441987,0.2,1474559860000,5138041,5251193484000,0,0,0,0,2.56787e+06,204429
8.192e+07,1602501,0.2,1638399860000,5708760,5835283014368,0,0,0,0,2.85336e+06,204443
