Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,4,4453536,146345,149459401568,3919,5232353280,3872,5169393664,0,0,0.912228,7.47297e+06,0.0195832,5.72599,321.157,1.02947e+06
8.192e+06,1,1,53696,146314,149549710912,3795,5050875904,3919,5232353280,0,0,0.912779,7.47749e+06,0.0195673,5.59975,314.394,1.02992e+06
8.192e+06,2,2,1653440,145667,148881675584,3700,4931366912,3795,5050875904,0,0,0.908702,7.44408e+06,0.0195682,5.48542,308.916,1.02976e+06
8.192e+06,3,18,17773248,145848,149098515776,3649,4868673536,3700,4931366912,0,0,0.910025,7.45493e+06,0.019564,5.49307,309.374,1.0299e+06
8.192e+06,4,13,12067008,146672,149911043904,3872,5169393664,3649,4868673536,0,0,0.914984,7.49555e+06,0.0195679,5.73242,319.837,1.03012e+06
1.6384e+07,0,2,1884928,292563,298725940480,7624,10187345920,7718,10296565760,0,0,0.911639,1.49363e+07,0.0195874,5.61248,315.255,1.02907e+06
1.6384e+07,1,5,3544544,292184,298666949152,7557,10079391744,7624,10187345920,0,0,0.911459,1.49333e+07,0.0195659,5.49873,308.838,1.03004e+06
1.6384e+07,2,2,1233792,291508,297939328128,7460,9956986880,7557,10079391744,0,0,0.909239,1.4897e+07,0.0195683,5.48245,308.711,1.02986e+06
1.6384e+07,3,11,10990784,291812,298393819968,7338,9778229248,7460,9956986880,0,0,0.910626,1.49197e+07,0.0195589,5.51823,310.354,1.03016e+06
1.6384e+07,4,2,1431424,292996,299283658880,7718,10296565760,7338,9778229248,0,0,0.913341,1.49642e+07,0.0195798,5.67951,317.524,1.02948e+06
2.4576e+07,0,3,3277696,438957,448395721856,11414,15253913600,11515,15363239936,0,0,0.912263,2.24198e+07,0.019579,5.60096,314.438,1.02948e+06
2.4576e+07,1,9,10209632,438345,447923283616,11309,15101898752,11414,15253913600,0,0,0.911302,2.23962e+07,0.0195723,5.48113,307.906,1.02974e+06
2.4576e+07,2,1,1304480,438176,447895029856,11066,14770458624,11309,15101898752,0,0,0.911245,2.23948e+07,0.019566,5.49853,309.024,1.02988e+06
2.4576e+07,3,2,1222976,437934,447695328960,11101,14804987904,11066,14770458624,0,0,0.910838,2.23848e+07,0.0195639,5.52045,310.085,1.02999e+06
2.4576e+07,4,17,18180128,438939,448606242784,11515,15363239936,11101,14804987904,0,0,0.912692,2.24303e+07,0.019569,5.67101,317.633,1.03001e+06
3.2768e+07,0,1,714528,584770,597436070112,15052,20108214272,15375,20490477568,0,0,0.911615,2.98718e+07,0.019576,5.55614,312.299,1.02955e+06
3.2768e+07,1,2,1391392,584801,597565576416,15100,20180238336,15052,20108214272,0,0,0.911813,2.98783e+07,0.0195728,5.49962,308.62,1.02975e+06
3.2768e+07,2,5,4844992,584180,597289841216,14632,19534774272,15100,20180238336,0,0,0.911392,2.98645e+07,0.019561,5.48873,308.577,1.03008e+06
3.2768e+07,3,13,13095072,584291,597315026784,14890,19848593408,14632,19534774272,0,0,0.91143,2.98658e+07,0.0195639,5.55003,311.391,1.03001e+06
3.2768e+07,4,2,1285120,585793,598418543616,15375,20490477568,14890,19848593408,0,0,0.913114,2.99209e+07,0.019578,5.65843,316.762,1.02951e+06
4.096e+07,0,7,5273152,730731,746549963200,18747,25048432640,19130,25497903104,0,0,0.911316,3.73275e+07,0.0195762,5.54301,311.649,1.02951e+06
4.096e+07,1,0,0,730824,746906157056,18851,25181204480,18747,25048432640,0,0,0.911751,3.73453e+07,0.0195694,5.5009,308.731,1.0299e+06
4.096e+07,2,3,2511552,730405,746895613248,18405,24565592064,18851,25181204480,0,0,0.911738,3.73448e+07,0.0195584,5.50676,309.459,1.03025e+06
4.096e+07,3,2,1735232,730930,747013748160,18640,24855310336,18405,24565592064,0,0,0.911882,3.73507e+07,0.0195694,5.54208,310.788,1.02975e+06
4.096e+07,4,9,8467392,731540,747471092800,19130,25497903104,18640,24855310336,0,0,0.91244,3.73736e+07,0.0195737,5.61447,314.625,1.0297e+06
4.9152e+07,0,4,4493472,876665,895765258080,22377,29909504000,22792,30386065408,0,0,0.91122,4.47883e+07,0.0195735,5.52946,310.957,1.02962e+06
4.9152e+07,1,5,4940640,876613,896107015328,22520,30078099456,22377,29909504000,0,0,0.911567,4.48054e+07,0.0195649,5.48884,308.119,1.03009e+06
4.9152e+07,2,4,4046400,876506,896278589888,22075,29467754496,22520,30078099456,0,0,0.911742,4.48139e+07,0.0195588,5.51259,309.705,1.03023e+06
4.9152e+07,3,1,147584,877152,896437403520,22512,30026969088,22075,29467754496,0,0,0.911903,4.48219e+07,0.0195697,5.54357,310.91,1.02979e+06
4.9152e+07,4,25,26007392,877813,897036351648,22792,30386065408,22512,30026969088,0,0,0.912513,4.48518e+07,0.0195714,5.60333,314.084,1.02978e+06
5.7344e+07,0,19,19623968,1022948,1045310476256,26209,35026956288,26599,35453599744,0,0,0.911438,5.22655e+07,0.0195721,5.54661,311.814,1.02972e+06
5.7344e+07,1,1,1497952,1023028,1045853758624,26316,35163758592,26209,35026956288,0,0,0.911912,5.22927e+07,0.0195635,5.50869,309.229,1.03018e+06
5.7344e+07,2,0,0,1022136,1045120184320,25728,34330595328,26316,35163758592,0,0,0.911272,5.2256e+07,0.0195602,5.51386,309.902,1.03014e+06
5.7344e+07,3,7,6086848,1022904,1045360176960,26260,35013132288,25728,34330595328,0,0,0.911482,5.2268e+07,0.0195704,5.5271,310.152,1.02975e+06
5.7344e+07,4,9,8242048,1024535,1046721215616,26599,35453599744,26260,35013132288,0,0,0.912668,5.23361e+07,0.0195761,5.6151,314.568,1.02953e+06
6.5536e+07,0,7,6777248,1168695,1194163140192,29923,39982366720,30268,40365588480,0,0,0.911074,5.97082e+07,0.0195735,5.53401,311.134,1.02964e+06
6.5536e+07,1,6,4434880,1169298,1195304973376,29872,39914639360,29923,39982366720,0,0,0.911945,5.97652e+07,0.0195648,5.50804,309.221,1.03006e+06
6.5536e+07,2,2,1581728,1168154,1194357083488,29389,39206715392,29872,39914639360,0,0,0.911222,5.97179e+07,0.0195612,5.50342,309.259,1.03008e+06
6.5536e+07,3,1,756672,1169212,1194966930496,29973,39980032000,29389,39206715392,0,0,0.911687,5.97483e+07,0.0195689,5.52928,310.254,1.02982e+06
6.5536e+07,4,4,3205280,1170679,1196185089888,30268,40365588480,29973,39980032000,0,0,0.912617,5.98093e+07,0.0195735,5.59803,313.731,1.02965e+06
7.3728e+07,0,4,4192256,1315354,1343889500160,33659,44952502272,34170,45577789440,0,0,0.911383,6.71945e+07,0.0195753,5.55918,312.433,1.02952e+06
7.3728e+07,1,11,8718176,1315829,1344937908384,33647,44955881472,33659,44952502272,0,0,0.912094,6.72469e+07,0.0195671,5.51887,309.737,1.02995e+06
7.3728e+07,2,1,340096,1314030,1343552675712,33126,44196245504,33647,44955881472,0,0,0.911155,6.71776e+07,0.0195605,5.51341,309.846,1.03013e+06
7.3728e+07,3,2,895584,1315895,1344876021152,33752,45030936576,33126,44196245504,0,0,0.912052,6.72438e+07,0.019569,5.54851,311.188,1.02983e+06
7.3728e+07,4,5,4902144,1316123,1344938189568,34170,45577789440,33752,45030936576,0,0,0.912095,6.72469e+07,0.0195715,5.59255,313.645,1.02979e+06
8.192e+07,0,26,27649984,1461490,1493290940480,37561,50154491904,37910,50580426752,0,0,0.911432,7.46645e+07,0.0195741,5.5652,312.692,1.02962e+06
8.192e+07,1,2,2104384,1462287,1494453003200,37324,49877520384,37561,50154491904,0,0,0.912142,7.47227e+07,0.0195695,5.52977,310.344,1.02982e+06
8.192e+07,2,5,7006528,1460668,1493334357696,37010,49375342592,37324,49877520384,0,0,0.911459,7.46667e+07,0.0195625,5.53555,310.872,1.03007e+06
8.192e+07,3,1,967136,1461900,1493961420320,37279,49749012480,37010,49375342592,0,0,0.911842,7.46981e+07,0.0195708,5.53901,310.876,1.0297e+06
8.192e+07,4,2,1600992,1462863,1494679126560,37910,50580426752,37279,49749012480,0,0,0.91228,7.4734e+07,0.0195743,5.60698,314.271,1.02964e+06
