Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,7,6557120,146042,149347611200,1628,2158829568,1639,2190946304,0,0,0.911545,7.46738e+06,0.0195573,5.71474,320.641,1.02598e+06
8.192e+06,1,18,16499232,146398,149593689568,1531,2050121728,1631,2168434688,0,0,0.913047,7.47968e+06,0.0195728,5.44386,305.614,1.0251e+06
8.192e+06,2,9,9169184,146336,149552809696,1546,2066698240,1638,2187931648,0,0,0.912798,7.47764e+06,0.0195698,5.46098,306.564,1.02527e+06
8.192e+06,3,5,4132992,146143,149305008000,1557,2077306880,1576,2099441664,0,0,0.911285,7.46525e+06,0.0195764,5.54604,311.324,1.02492e+06
8.192e+06,4,5,5333472,146157,149426286112,1636,2185465856,1414,1891667968,0,0,0.912026,7.47131e+06,0.0195624,5.63718,316.016,1.02584e+06
1.6384e+07,0,1,702208,292300,298988763392,3262,4338511872,3232,4313006080,0,0,0.912441,1.49494e+07,0.0195526,5.67089,318.149,1.02627e+06
1.6384e+07,1,6,5684832,292590,298822435232,3090,4112003072,3342,4450439168,0,0,0.911934,1.49411e+07,0.0195829,5.46576,307.061,1.02453e+06
1.6384e+07,2,2,1603232,292605,299049871712,3123,4165177344,3213,4282155008,0,0,0.912628,1.49525e+07,0.019569,5.5749,312.653,1.02532e+06
1.6384e+07,3,2,2017760,292394,298732238368,3168,4220149760,3100,4122271744,0,0,0.911658,1.49366e+07,0.0195757,5.554,311.625,1.025e+06
1.6384e+07,4,10,9822784,292512,299030224320,3266,4359532544,3022,4027502592,0,0,0.912568,1.49515e+07,0.019564,5.66232,317.455,1.02573e+06
2.4576e+07,0,7,6038944,437737,447580605024,4829,6424817664,4849,6462435328,0,0,0.910605,2.2379e+07,0.0195601,5.58696,314.081,1.02585e+06
2.4576e+07,1,10,9240352,438593,448017035488,4726,6290313216,4764,6342221824,0,0,0.911493,2.24009e+07,0.0195793,5.50684,309.184,1.02478e+06
2.4576e+07,2,1,847040,438593,448097940288,4690,6250319872,4797,6396329984,0,0,0.911658,2.24049e+07,0.0195758,5.52922,310.361,1.02496e+06
2.4576e+07,3,2,1620096,438855,448259671936,4754,6333988864,4701,6249963520,0,0,0.911987,2.2413e+07,0.0195804,5.57123,312.502,1.02476e+06
2.4576e+07,4,5,4862528,438418,448274144704,4806,6408302592,4694,6256791552,0,0,0.912016,2.24137e+07,0.0195603,5.62163,315.543,1.02585e+06
3.2768e+07,0,1,117344,583192,596099433888,6408,8523923456,6456,8595980288,0,0,0.909576,2.9805e+07,0.0195669,5.5142,310.343,1.02548e+06
3.2768e+07,1,3,2596704,584238,596751618208,6269,8340574208,6384,8486055936,0,0,0.910571,2.98376e+07,0.0195806,5.47455,307.706,1.0247e+06
3.2768e+07,2,10,7555520,584524,597155534400,6286,8368984064,6385,8507314176,0,0,0.911187,2.98578e+07,0.0195769,5.52091,310.026,1.0249e+06
3.2768e+07,3,8,6403040,584633,597179771936,6378,8497897472,6304,8394657792,0,0,0.911224,2.9859e+07,0.0195798,5.58756,313.594,1.02481e+06
3.2768e+07,4,1,288224,584560,597542165024,6414,8545300480,6226,8292671488,0,0,0.911777,2.98771e+07,0.0195655,5.59981,314.281,1.02557e+06
4.096e+07,0,3,1963648,729792,745714899328,8004,10641309696,8083,10766073856,0,0,0.910297,3.72857e+07,0.0195729,5.5304,310.908,1.02515e+06
4.096e+07,1,4,3555712,729951,745862594176,7878,10484518912,7981,10612645888,0,0,0.910477,3.72931e+07,0.0195733,5.48792,308.562,1.0251e+06
4.096e+07,2,1,90272,730361,746338897760,7913,10534703104,7851,10461921280,0,0,0.911058,3.73169e+07,0.0195718,5.52151,310.1,1.02519e+06
4.096e+07,3,9,8896384,730510,746331177088,7991,10651590656,7894,10501169152,0,0,0.911049,3.73166e+07,0.019576,5.55773,312.087,1.02503e+06
4.096e+07,4,4,4751552,730454,746652647232,7953,10595033088,7930,10565345280,0,0,0.911441,3.73326e+07,0.0195661,5.5675,312.663,1.02552e+06
4.9152e+07,0,2,2114464,875670,894912441440,9545,12692750336,9721,12940193792,0,0,0.910352,4.47456e+07,0.01957,5.52566,310.719,1.02529e+06
4.9152e+07,1,1,129408,876018,895300204160,9528,12679393280,9576,12736552960,0,0,0.910746,4.4765e+07,0.0195693,5.54598,311.704,1.02533e+06
4.9152e+07,2,4,4474368,876435,895551994368,9443,12569575424,9468,12615966720,0,0,0.911003,4.47776e+07,0.0195731,5.49693,308.817,1.02511e+06
4.9152e+07,3,0,0,876886,895976804352,9616,12811517952,9425,12522037248,0,0,0.911435,4.47988e+07,0.0195739,5.57367,312.803,1.02514e+06
4.9152e+07,4,2,1259872,876373,895795340960,9535,12689932288,9477,12628418560,0,0,0.91125,4.47898e+07,0.0195664,5.55793,312.214,1.02548e+06
5.7344e+07,0,2,930688,1021941,1044548873344,11137,14801944576,11271,15008583680,0,0,0.910774,5.22274e+07,0.0195671,5.53465,311.112,1.02543e+06
5.7344e+07,1,0,0,1022093,1044638552064,11066,14722646016,11277,14991106048,0,0,0.910853,5.22319e+07,0.0195684,5.5443,311.634,1.02536e+06
5.7344e+07,2,2,1537824,1022474,1044896139488,11031,14684848128,11166,14871318528,0,0,0.911077,5.22448e+07,0.0195708,5.52204,310.243,1.02523e+06
5.7344e+07,3,14,14591104,1023633,1045882817408,11237,14982172672,10997,14619443200,0,0,0.911937,5.22941e+07,0.0195745,5.60006,314.112,1.02512e+06
5.7344e+07,4,1,930304,1022703,1045169712640,11156,14850461696,10916,14551621632,0,0,0.911316,5.22585e+07,0.0195701,5.56591,312.521,1.0253e+06
6.5536e+07,0,6,4620960,1167973,1193999998304,12732,16925196288,12755,16989974528,0,0,0.91095,5.97e+07,0.019564,5.52885,310.769,1.02559e+06
6.5536e+07,1,5,6105856,1168213,1194109748480,12676,16864047104,12882,17133113344,0,0,0.911033,5.97055e+07,0.0195663,5.56001,312.456,1.02548e+06
6.5536e+07,2,5,4322848,1168134,1193823156704,12568,16731643904,12774,17010376704,0,0,0.910815,5.96912e+07,0.0195696,5.52261,310.361,1.02528e+06
6.5536e+07,3,9,9209280,1169337,1194736020032,12800,17059004416,12610,16763203584,0,0,0.911511,5.97368e+07,0.0195748,5.5858,313.495,1.02509e+06
6.5536e+07,4,12,11624704,1169022,1194470170368,12737,16960831488,12492,16644055040,0,0,0.911308,5.97235e+07,0.0195739,5.56341,312.339,1.02511e+06
7.3728e+07,0,11,10959648,1314556,1343592309984,14378,19106959360,14311,19052228608,0,0,0.911182,6.71796e+07,0.0195678,5.55116,311.819,1.02541e+06
7.3728e+07,1,9,7494144,1314412,1343327938048,14277,18998452224,14477,19250286592,0,0,0.911003,6.71664e+07,0.0195695,5.56562,312.704,1.02531e+06
7.3728e+07,2,1,254400,1314137,1342756015680,14135,18819543040,14440,19226939392,0,0,0.910615,6.71378e+07,0.0195737,5.51999,310.248,1.02507e+06
7.3728e+07,3,4,3239712,1315440,1343976071392,14354,19129286656,14051,18686091264,0,0,0.911442,6.71988e+07,0.0195753,5.56677,312.447,1.02505e+06
7.3728e+07,4,1,94336,1314903,1343166611328,14258,18980081664,14123,18818777088,0,0,0.910893,6.71583e+07,0.0195791,5.5369,310.97,1.02482e+06
8.192e+07,0,6,3724416,1460662,1493088242560,15996,21268180992,15950,21232611328,0,0,0.911309,7.46544e+07,0.0195656,5.56167,312.412,1.02553e+06
8.192e+07,1,7,6776128,1460598,1492521339584,15861,21099458560,16093,21391880192,0,0,0.910963,7.46261e+07,0.0195722,5.56586,312.671,1.02517e+06
8.192e+07,2,35,34416224,1460662,1492550158752,15805,21050208256,16046,21363490816,0,0,0.91098,7.46275e+07,0.0195727,5.55261,311.91,1.02515e+06
8.192e+07,3,3,1528704,1461527,1493240704128,15985,21299101696,15579,20722991104,0,0,0.911402,7.4662e+07,0.0195752,5.57743,313.045,1.02506e+06
8.192e+07,4,12,9570336,1461101,1492503480288,15791,21011640320,15770,21017616384,0,0,0.910952,7.46252e+07,0.0195792,5.52868,310.55,1.0248e+06
