Time,Total_reqs_processed,Avg_utilization,total_bytes_processed,total_pending_reqs,total_pending_respSize,total_requests_forwarded,total_size_of_requests_forwarded,total_pending_forwarded_requests,size_of_pending_forwarded_requests,Consolidated average # requests in system,Consolidated Average Response Size
8.192e+06,1528128,0.764065,625921692800,5,1584000,0,0,0,0,10.187,409600
1.6384e+07,3053471,0.763368,1250702321600,6,1857600,0,0,0,0,10.1614,409600
2.4576e+07,4581696,0.763616,1876663156000,6,1983200,0,0,0,0,10.1631,409600
3.2768e+07,6109097,0.763637,2502287127200,9,2690400,0,0,0,0,10.1623,409600
4.096e+07,7636575,0.763658,3127942469600,19,6432800,0,0,0,0,10.1604,409600
4.9152e+07,9164801,0.763734,3753903000800,17,6452000,0,0,0,0,10.1662,409600
5.7344e+07,10692399,0.763743,4379607326400,9,2990400,0,0,0,0,10.1682,409600
6.5536e+07,12217328,0.763583,5004218448800,24,8930400,0,0,0,0,10.1583,409600
7.3728e+07,13746557,0.763698,5630590715200,10,3128000,0,0,0,0,10.1649,409600
8.192e+07,15271997,0.7636,6255410784800,14,4920800,0,0,0,0,10.1619,409600
