Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,63,60079168,83144,65535960000,63333,84187455488,0,0,0,0,0.999999,8.192e+06,0.0101494,47.2868,3301.04,1.02213e+06
8.192e+06,1,38,40198144,176593,188386963456,32942,45363503104,63333,84187455488,0,0,0.999846,8.19074e+06,0.0215601,46.6253,2575.19,1.11556e+06
8.192e+06,2,21,19156992,169875,182227365888,8846,12063784960,32942,45363503104,0,0,0.967154,7.92293e+06,0.0214409,17.4643,1048.95,1.0871e+06
8.192e+06,3,3,1908136,152887,158579090008,1850,2482962432,8846,12063784960,0,0,0.841643,6.89474e+06,0.0221744,4.42078,267.754,1.04087e+06
8.192e+06,4,2,1234232,147751,151585757896,0,0,1850,2482962432,0,0,0.804527,6.59069e+06,0.0224182,2.80004,158.239,1.02595e+06
1.6384e+07,0,65,68590656,166290,131071960000,126815,168574500864,0,0,0,0,1,1.6384e+07,0.0101495,47.3833,3309.27,1.02233e+06
1.6384e+07,1,22,20228936,353364,376776598712,66128,91032915968,126815,168574500864,0,0,0.999853,1.63816e+07,0.0215708,46.7247,2578.76,1.11517e+06
1.6384e+07,2,14,12285584,339889,364583356784,18005,24530087936,66128,91032915968,0,0,0.967496,1.58515e+07,0.0214421,17.5905,1054.89,1.08722e+06
1.6384e+07,3,17,16734888,306544,317738980696,3877,5200338944,18005,24530087936,0,0,0.843185,1.38147e+07,0.0221896,4.56048,275.058,1.04032e+06
1.6384e+07,4,3,2318664,296022,303845936824,0,0,3877,5200338944,0,0,0.806317,1.32107e+07,0.0224078,2.85746,161.365,1.02643e+06
2.4576e+07,0,61,65870912,249241,196607960000,189639,252061573120,0,0,0,0,1,2.4576e+07,0.0101416,47.173,3298.39,1.02231e+06
2.4576e+07,1,36,35018608,529845,565179123856,98350,135395516416,189639,252061573120,0,0,0.999878,2.4573e+07,0.0215621,46.4155,2564.82,1.11521e+06
2.4576e+07,2,15,13685128,509430,546606136952,26673,36328275968,98350,135395516416,0,0,0.96702,2.37655e+07,0.0214357,17.4747,1047.62,1.08735e+06
